Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
0.0,Lance,0.0,Phi@Dal 08:30PM ET,7642459,Dunbar,Lance Dunbar,Lance Dunbar (7642459),PHI,RB,0.0,5.7,3.28339837559,2.99161556253,7.0,0.031914893617,3000,DAL,9.0,0.0
0.0,Rod,0.0,Phi@Dal 08:30PM ET,7642460,Smith,Rod Smith,Rod Smith (7642460),PHI,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
1.1,Keith,0.0,Phi@Dal 08:30PM ET,7642461,Smith,Keith Smith,Keith Smith (7642461),PHI,RB,0.0,0.0,0.0,0.0,10.0,0.0106382978723,3000,DAL,0.0,0.0
0.0,Darius,0.0,Phi@Dal 08:30PM ET,7642462,Jackson,Darius Jackson,Darius Jackson (7642462),PHI,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
-1.5,Wendell,0.0,Phi@Dal 08:30PM ET,7642463,Smallwood,Wendell Smallwood,Wendell Smallwood (7642463),DAL,RB,0.0,2.4,1.38248352656,1.25962760528,9.0,0.0170454545455,3000,PHI,0.0,0.0
1.9,Josh,0.0,Phi@Dal 08:30PM ET,7642568,Huff,Josh Huff,Josh Huff (7642568),DAL,WR,8.15,2.3,4.29464379728,4.53969608398,0.0,0.0,3000,PHI,0.0,0.0
10.5,Dorial,0.0,Phi@Dal 08:30PM ET,7642569,Green-Beckham,Dorial Green-Beckham,Dorial Green-Beckham (7642569),DAL,WR,7.27,5.8,5.99010399938,6.01681906886,3.0,0.142045454545,3000,PHI,0.0,0.0
0.0,Bryce,0.0,Phi@Dal 08:30PM ET,7642570,Treggs,Bryce Treggs,Bryce Treggs (7642570),DAL,WR,0.0,0.0,0.0,0.0,10.0,0.0,3000,PHI,0.0,0.0
1.7,Lucky,0.0,Phi@Dal 08:30PM ET,7642572,Whitehead,Lucky Whitehead,Lucky Whitehead (7642572),PHI,WR,0.0,0.0,0.0,0.0,11.0,0.00531914893617,3000,DAL,0.0,0.0
0.0,Dwayne,1.0,KC@Ind 01:00PM ET,7642575,Allen,Dwayne Allen,Dwayne Allen (7642575),KC,TE,0.0,0.0,0.0,0.0,3.0,0.100694444444,2900,IND,0.0,0.0
2.6,Charles,1.0,NE@Buf 01:00PM ET,7642620,Clay,Charles Clay,Charles Clay (7642620),NE,TE,9.03,10.1,9.10837686608,8.99331974061,1.0,0.204081632653,2900,BUF,3.0,0.0
15.3,C.J.,0.0,Det@Hou 01:00PM ET,7642598,Fiedorowicz,C.J. Fiedorowicz,C.J. Fiedorowicz (7642598),DET,TE,10.04,5.4,6.76904536544,6.93954023961,4.0,0.116541353383,2800,HOU,5.0,0.0
3.9,Jacob,1.0,GB@Atl 04:25PM ET,7642611,Tamme,Jacob Tamme,Jacob Tamme (7642611),GB,TE,6.82,5.7,5.76852583347,5.78032859352,3.0,0.113821138211,2800,ATL,5.0,0.0
0.0,Richard,0.0,GB@Atl 04:25PM ET,7642615,Rodgers,Richard Rodgers,Richard Rodgers (7642615),ATL,TE,6.49,7.0,6.39712297423,6.32768915241,5.0,0.0714285714286,2700,GB,4.0,0.0
13.3,Antonio,1.0,SD@Den 04:05PM ET,7642624,Gates,Antonio Gates,Antonio Gates (7642624),DEN,TE,7.94,10.6,8.99921114002,8.81003875607,4.0,0.12,2700,SD,3.0,0.0
9.5,Virgil,1.0,SD@Den 04:05PM ET,7642625,Green,Virgil Green,Virgil Green (7642625),SD,TE,6.58,8.2,7.12115967464,6.99430415341,7.0,0.0504201680672,2700,DEN,4.0,0.0
0.0,Levine,0.0,GB@Atl 04:25PM ET,7642614,Toilolo,Levine Toilolo,Levine Toilolo (7642614),GB,TE,0.0,0.0,0.0,0.0,9.0,0.0406504065041,2600,ATL,0.0,0.0
0.0,Chase,0.0,KC@Ind 01:00PM ET,7642573,Coffman,Chase Coffman,Chase Coffman (7642573),KC,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,IND,0.0,0.0
0.0,James,0.0,KC@Ind 01:00PM ET,7642576,Winchester,James Winchester,James Winchester (7642576),IND,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,KC,0.0,0.0
5.0,Erik,0.0,KC@Ind 01:00PM ET,7642578,Swoope,Erik Swoope,Erik Swoope (7642578),KC,TE,6.25,0.0,2.27742618941,2.55563877473,10.0,0.03125,2500,IND,0.0,0.0
0.0,James,0.0,KC@Ind 01:00PM ET,7642579,O'Shaughnessy,James O'Shaughnessy,James O'Shaughnessy (7642579),IND,TE,0.0,0.0,0.0,0.0,15.0,0.0,2500,KC,0.0,0.0
0.0,Ross,0.0,KC@Ind 01:00PM ET,7642580,Travis,Ross Travis,Ross Travis (7642580),IND,TE,0.0,0.0,0.0,0.0,9.0,0.0188679245283,2500,KC,0.0,0.0
4.3,Demetrius,0.0,KC@Ind 01:00PM ET,7642581,Harris,Demetrius Harris,Demetrius Harris (7642581),IND,TE,0.0,1.7,0.979259164649,0.892236220405,8.0,0.061320754717,2500,KC,0.0,0.0
0.0,Brandon,0.0,Oak@TB 01:00PM ET,7642582,Myers,Brandon Myers,Brandon Myers (7642582),OAK,TE,0.0,0.0,0.0,0.0,8.0,0.025641025641,2500,TB,0.0,0.0
0.0,Andrew,0.0,Oak@TB 01:00PM ET,7642583,DePaola,Andrew DePaola,Andrew DePaola (7642583),OAK,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,TB,0.0,0.0
2.8,Luke,0.0,Oak@TB 01:00PM ET,7642584,Stocker,Luke Stocker,Luke Stocker (7642584),OAK,TE,2.41,0.0,0.878175538637,0.985454311537,13.0,0.0,2500,TB,0.0,0.0
12.6,Mychal,0.0,Oak@TB 01:00PM ET,7642585,Rivera,Mychal Rivera,Mychal Rivera (7642585),TB,TE,0.0,2.3,1.32488004629,1.20714312172,10.0,0.0147058823529,2500,OAK,0.0,0.0
6.1,Clive,0.0,Oak@TB 01:00PM ET,7642587,Walford,Clive Walford,Clive Walford (7642587),TB,TE,6.46,4.5,4.94610432168,5.00330999746,4.0,0.0882352941176,2500,OAK,0.0,0.0
0.0,Alan,0.0,Oak@TB 01:00PM ET,7642588,Cross,Alan Cross,Alan Cross (7642588),OAK,TE,0.0,0.0,0.0,0.0,10.0,0.0128205128205,2500,TB,0.0,0.0
0.0,Ryan,0.0,Oak@TB 01:00PM ET,7642589,O'Malley,Ryan O'Malley,Ryan O'Malley (7642589),TB,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,OAK,0.0,0.0
0.0,Luke,0.0,Sea@NO 01:00PM ET,7642592,Willson,Luke Willson,Luke Willson (7642592),NO,TE,0.0,0.0,0.0,0.0,6.0,0.0582010582011,2500,SEA,0.0,0.0
1.3,Josh,0.0,Sea@NO 01:00PM ET,7642593,Hill,Josh Hill,Josh Hill (7642593),SEA,TE,0.0,0.0,0.0,0.0,10.0,0.0185873605948,2500,NO,0.0,0.0
0.0,Brandon,0.0,Sea@NO 01:00PM ET,7642594,Williams,Brandon Williams,Brandon Williams (7642594),NO,TE,0.0,0.0,0.0,0.0,14.0,0.0,2500,SEA,0.0,0.0
1.7,Nick,0.0,Sea@NO 01:00PM ET,7642595,Vannett,Nick Vannett,Nick Vannett (7642595),NO,TE,0.0,1.0,0.576034802735,0.524844835532,11.0,0.00529100529101,2500,SEA,0.0,0.0
0.0,Clay,0.0,Det@Hou 01:00PM ET,7642596,Harbor,Clay Harbor,Clay Harbor (7642596),HOU,TE,2.78,0.0,1.01299916905,1.136748127,9.0,0.0120481927711,2500,DET,0.0,0.0
6.4,Ryan,1.0,Det@Hou 01:00PM ET,7642597,Griffin,Ryan Griffin,Ryan Griffin (7642597),DET,TE,5.43,2.3,3.30350791965,3.42748208921,3.0,0.131578947368,2500,HOU,0.0,0.0
3.7,Stephen,0.0,Det@Hou 01:00PM ET,7642600,Anderson,Stephen Anderson,Stephen Anderson (7642600),DET,TE,0.0,1.1,0.633638283008,0.577329319086,8.0,0.0300751879699,2500,HOU,0.0,0.0
0.0,Cole,0.0,Det@Hou 01:00PM ET,7642601,Wick,Cole Wick,Cole Wick (7642601),HOU,TE,0.0,1.1,0.633638283008,0.577329319086,9.0,0.0120481927711,2500,DET,0.0,0.0
0.0,Khari,0.0,Det@Hou 01:00PM ET,7642602,Lee,Khari Lee,Khari Lee (7642602),HOU,TE,0.0,0.0,0.0,0.0,13.0,0.00401606425703,2500,DET,0.0,0.0
0.0,Kellen,0.0,NYJ@Cle 01:00PM ET,7642603,Davis,Kellen Davis,Kellen Davis (7642603),CLE,TE,1.8,0.0,0.655898742551,0.736023967123,11.0,0.004,2500,NYJ,0.0,0.0
1.4,Brandon,0.0,NYJ@Cle 01:00PM ET,7642605,Bostick,Brandon Bostick,Brandon Bostick (7642605),CLE,TE,2.16,1.4,1.59352721489,1.61801153029,9.0,0.012,2500,NYJ,0.0,0.0
0.0,Randall,0.0,NYJ@Cle 01:00PM ET,7642606,Telfer,Randall Telfer,Randall Telfer (7642606),NYJ,TE,0.0,0.0,0.0,0.0,12.0,0.004,2500,CLE,0.0,0.0
0.0,Connor,0.0,NYJ@Cle 01:00PM ET,7642607,Hamlett,Connor Hamlett,Connor Hamlett (7642607),NYJ,TE,0.0,1.3,0.748845243555,0.682298286192,10.0,0.008,2500,CLE,0.0,0.0
0.0,Austin,0.0,NYJ@Cle 01:00PM ET,7642608,Seferian-Jenkins,Austin Seferian-Jenkins,Austin Seferian-Jenkins (7642608),CLE,TE,0.0,3.4,1.9585183293,1.78447244081,10.0,0.008,2500,NYJ,0.0,0.0
1.5,Seth,0.0,NYJ@Cle 01:00PM ET,7642609,DeValve,Seth DeValve,Seth DeValve (7642609),NYJ,TE,0.0,0.0,0.0,0.0,13.0,0.0,2500,CLE,0.0,0.0
0.0,Danny,0.0,NYJ@Cle 01:00PM ET,7642610,Vitale,Danny Vitale,Danny Vitale (7642610),NYJ,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,CLE,0.0,0.0
0.0,Jared,0.0,GB@Atl 04:25PM ET,7642612,Cook,Jared Cook,Jared Cook (7642612),ATL,TE,0.0,0.0,0.0,0.0,6.0,0.047619047619,2500,GB,0.0,0.0
0.0,Justin,0.0,GB@Atl 04:25PM ET,7642613,Perillo,Justin Perillo,Justin Perillo (7642613),ATL,TE,0.0,2.9,1.67050092793,1.52205002304,12.0,0.00793650793651,2500,GB,0.0,0.0
0.0,Joshua,0.0,GB@Atl 04:25PM ET,7642616,Perkins,Joshua Perkins,Joshua Perkins (7642616),GB,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,ATL,0.0,0.0
9.1,Austin,1.0,GB@Atl 04:25PM ET,7642617,Hooper,Austin Hooper,Austin Hooper (7642617),GB,TE,3.45,3.6,3.3308645464,3.30015401157,10.0,0.0243902439024,2500,ATL,0.0,0.0
0.0,A.J.,0.0,NE@Buf 01:00PM ET,7642621,Derby,A.J. Derby,A.J. Derby (7642621),BUF,TE,0.0,0.0,0.0,0.0,13.0,0.0,2500,NE,0.0,0.0
0.0,Manasseh,0.0,NE@Buf 01:00PM ET,7642622,Garner,Manasseh Garner,Manasseh Garner (7642622),NE,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,BUF,0.0,0.0
4.0,Nick,0.0,NE@Buf 01:00PM ET,7642623,O'Leary,Nick O'Leary,Nick O'Leary (7642623),NE,TE,0.0,1.6,0.921655684375,0.839751736852,8.0,0.0357142857143,2500,BUF,0.0,0.0
0.0,John,0.0,SD@Den 04:05PM ET,7642626,Phillips,John Phillips,John Phillips (7642626),SD,TE,0.0,1.6,0.921655684375,0.839751736852,13.0,0.0,2500,DEN,0.0,0.0
0.0,Sean,0.0,SD@Den 04:05PM ET,7642627,McGrath,Sean McGrath,Sean McGrath (7642627),DEN,TE,0.0,0.0,0.0,0.0,12.0,0.004,2500,SD,0.0,0.0
0.0,Asante,0.0,SD@Den 04:05PM ET,7642628,Cleveland,Asante Cleveland,Asante Cleveland (7642628),DEN,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,SD,0.0,0.0
0.0,Jeff,0.0,SD@Den 04:05PM ET,7642629,Heuerman,Jeff Heuerman,Jeff Heuerman (7642629),SD,TE,1.37,1.1,1.13285010373,1.13752533851,11.0,0.0126050420168,2500,DEN,0.0,0.0
0.0,Darren,0.0,Ari@Car 01:00PM ET,7642632,Fells,Darren Fells,Darren Fells (7642632),CAR,TE,4.81,0.0,1.75270719537,1.96681960104,7.0,0.048951048951,2500,ARI,0.0,0.0
0.0,Ed,0.0,Ari@Car 01:00PM ET,7642633,Dickson,Ed Dickson,Ed Dickson (7642633),ARI,TE,2.78,2.1,2.22267225479,2.23892228162,7.0,0.0381355932203,2500,CAR,0.0,0.0
6.2,Jermaine,0.0,Ari@Car 01:00PM ET,7642634,Gresham,Jermaine Gresham,Jermaine Gresham (7642634),CAR,TE,2.6,2.1,2.15708238054,2.16531988491,7.0,0.048951048951,2500,ARI,0.0,0.0
0.0,Ifeanyi,0.0,Ari@Car 01:00PM ET,7642635,Momah,Ifeanyi Momah,Ifeanyi Momah (7642635),CAR,TE,0.0,0.0,0.0,0.0,10.0,0.0104895104895,2500,ARI,0.0,0.0
0.0,Chris,0.0,Ari@Car 01:00PM ET,7642636,Manhertz,Chris Manhertz,Chris Manhertz (7642636),ARI,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,CAR,0.0,0.0
0.0,Scott,0.0,Ari@Car 01:00PM ET,7642637,Simonson,Scott Simonson,Scott Simonson (7642637),ARI,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,CAR,0.0,0.0
0.0,Hakeem,0.0,Ari@Car 01:00PM ET,7642638,Valles,Hakeem Valles,Hakeem Valles (7642638),CAR,TE,0.0,0.0,0.0,0.0,12.0,0.0034965034965,2500,ARI,0.0,0.0
0.0,Brent,0.0,Phi@Dal 08:30PM ET,7642640,Celek,Brent Celek,Brent Celek (7642640),DAL,TE,0.0,2.4,1.38248352656,1.25962760528,7.0,0.0568181818182,2500,PHI,0.0,0.0
0.0,Gavin,0.0,Phi@Dal 08:30PM ET,7642642,Escobar,Gavin Escobar,Gavin Escobar (7642642),PHI,TE,0.0,0.0,0.0,0.0,12.0,0.0,2500,DAL,0.0,0.0
1.6,Trey,0.0,Phi@Dal 08:30PM ET,7642643,Burton,Trey Burton,Trey Burton (7642643),DAL,TE,3.35,1.3,1.96954568108,2.05212066945,6.0,0.0965909090909,2500,PHI,0.0,0.0
1.8,Geoff,0.0,Phi@Dal 08:30PM ET,7642644,Swaim,Geoff Swaim,Geoff Swaim (7642644),PHI,TE,1.47,0.0,0.53565063975,0.601086239817,7.0,0.031914893617,2500,DAL,0.0,0.0
24.0,Broncos,,SD@Den 04:05PM ET,7642929,,Broncos ,Broncos  (7642929),SD,DST,12.84,9.7,,,,,3700,DEN,,
4.0,Jets,,NYJ@Cle 01:00PM ET,7642924,,Jets ,Jets  (7642924),CLE,DST,7.62,7.2,,,,,3400,NYJ,,
4.0,Patriots,,NE@Buf 01:00PM ET,7642928,,Patriots ,Patriots  (7642928),BUF,DST,7.3,9.3,,,,,3300,NE,,
5.0,Eagles,,Phi@Dal 08:30PM ET,7642934,,Eagles ,Eagles  (7642934),DAL,DST,8.74,6.0,,,,,3200,PHI,,
5.0,Texans,,Det@Hou 01:00PM ET,7642921,,Texans ,Texans  (7642921),DET,DST,8.61,6.5,,,,,3100,HOU,,
10.0,Seahawks,,Sea@NO 01:00PM ET,7642920,,Seahawks ,Seahawks  (7642920),NO,DST,6.74,9.2,,,,,3000,SEA,,
7.0,Cowboys,,Phi@Dal 08:30PM ET,7642933,,Cowboys ,Cowboys  (7642933),PHI,DST,7.83,5.2,,,,,3000,DAL,,
19.0,Panthers,,Ari@Car 01:00PM ET,7642932,,Panthers ,Panthers  (7642932),ARI,DST,6.69,9.3,,,,,2900,CAR,,
11.0,Chiefs,,KC@Ind 01:00PM ET,7642916,,Chiefs ,Chiefs  (7642916),IND,DST,9.18,8.0,,,,,2800,KC,,
1.0,Bills,,NE@Buf 01:00PM ET,7642927,,Bills ,Bills  (7642927),NE,DST,6.65,5.3,,,,,2800,BUF,,
3.0,Cardinals,,Ari@Car 01:00PM ET,7642931,,Cardinals ,Cardinals  (7642931),CAR,DST,7.54,9.2,,,,,2700,ARI,,
2.0,Raiders,,Oak@TB 01:00PM ET,7642917,,Raiders ,Raiders  (7642917),TB,DST,6.16,7.8,,,,,2600,OAK,,
6.0,Lions,,Det@Hou 01:00PM ET,7642922,,Lions ,Lions  (7642922),HOU,DST,7.95,7.2,,,,,2500,DET,,
1.0,Browns,,NYJ@Cle 01:00PM ET,7642923,,Browns ,Browns  (7642923),NYJ,DST,6.49,7.4,,,,,2500,CLE,,
1.0,Packers,,GB@Atl 04:25PM ET,7642926,,Packers ,Packers  (7642926),ATL,DST,6.29,5.8,,,,,2500,GB,,
2.0,Falcons,,GB@Atl 04:25PM ET,7642925,,Falcons ,Falcons  (7642925),GB,DST,6.44,7.1,,,,,2400,ATL,,
13.0,Chargers,,SD@Den 04:05PM ET,7642930,,Chargers ,Chargers  (7642930),DEN,DST,5.78,6.3,,,,,2400,SD,,
3.0,Buccaneers,,Oak@TB 01:00PM ET,7642918,,Buccaneers ,Buccaneers  (7642918),OAK,DST,6.65,8.0,,,,,2300,TB,,
4.0,Colts,,KC@Ind 01:00PM ET,7642915,,Colts ,Colts  (7642915),KC,DST,5.3,5.2,,,,,2200,IND,,
4.0,Saints,,Sea@NO 01:00PM ET,7642919,,Saints ,Saints  (7642919),SEA,DST,3.12,6.8,,,,,2000,NO,,
