"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
4243,718747952,"leewalker1975",0,80.55,"P Charlie Morton P Rich Hill C Matt Wieters 1B Paul Goldschmidt 2B José Altuve 3B Alex Bregman SS Carlos Correa OF Carlos Beltrán OF Jake Marisnick OF Trea Turner",NA,"","",NA
4243,718837351,"WillyOsiris",0,80.55,"P Wily Peralta P Jacob deGrom C Buster Posey 1B Kendrys Morales 2B Devon Travis 3B Alex Bregman SS Trea Turner OF Kevin Pillar OF Starling Marte OF Matt Holliday",NA,"","",NA
4247,718013064,"michaelrobertgorman",0,80.5,"P Garrett Richards P Jerad Eickhoff C Yasmani Grandal 1B Mark Trumbo 2B José Altuve 3B Josh Donaldson SS Corey Seager OF Mike Trout OF Yasiel Puig OF Wil Myers",NA,"","",NA
4247,718707655,"Fresh72",0,80.5,"P Garrett Richards P Jerad Eickhoff C J.T. Realmuto 1B Freddie Freeman 2B José Altuve 3B Nolan Arenado SS Manny Machado OF Joey Rickard OF Bryce Harper OF Trea Turner",NA,"","",NA
4249,718133758,"suidmach (79/150)",0,80.45,"P Garrett Richards P Danny Salazar C Gary Sánchez 1B Greg Bird 2B Dee Gordon 3B Jonathan Villar SS Trea Turner OF Kevin Kiermaier OF Mike Trout OF Carlos González",NA,"","",NA
4250,718164220,"DEv1ce",0,80.4,"P Jacob deGrom P James Paxton C Gary Sánchez 1B Buster Posey 2B Neil Walker 3B Evan Longoria SS Asdrúbal Cabrera OF Andrew McCutchen OF Andrew Benintendi OF Hunter Pence",NA,"","",NA
4250,718251154,"partsmanj",0,80.4,"P Jacob deGrom P Taijuan Walker C Yasmani Grandal 1B Mark Trumbo 2B Rougned Odor 3B Daniel Murphy SS Asdrúbal Cabrera OF Jacoby Ellsbury OF Kevin Kiermaier OF Giancarlo Stanton",NA,"","",NA
4250,718389233,"petabdoubleg (1/2)",0,80.4,"P Jacob deGrom P James Paxton C Welington Castillo 1B Greg Bird 2B Robinson Canó 3B Manny Machado SS Trevor Story OF Andrew Benintendi OF Aaron Judge OF A.J. Pollock",NA,"","",NA
4250,718719519,"Getzy56",0,80.4,"P Bartolo Colón P Jacob deGrom C Travis d'Arnaud 1B Edwin Encarnación 2B Rougned Odor 3B José Ramírez SS Elvis Andrus OF Andrew Benintendi OF Scott Schebler OF Giancarlo Stanton",NA,"","",NA
4250,718861291,"WylinCuzImY0UNG",0,80.4,"P Jerad Eickhoff P Matt Moore C Buster Posey 1B Chris Davis 2B César Hernández 3B Maikel Franco SS Troy Tulowitzki OF Mike Trout OF Carlos Gómez OF Bryce Harper",NA,"","",NA
4250,718866995,"Lunacy3 (13/76)",0,80.4,"P Tyler Chatwood P Jacob deGrom C Stephen Vogt 1B Mark Trumbo 2B Daniel Murphy 3B Nolan Arenado SS Corey Seager OF Charlie Blackmon OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
4256,718431872,"ctowncoach",0,80.35,"P Danny Salazar P Matt Moore C Evan Gattis 1B Greg Bird 2B José Altuve 3B Nolan Arenado SS Jean Segura OF Andrew Benintendi OF Mike Trout OF Christian Yelich",NA,"","",NA
4256,718721526,"gehrenberg (8/20)",0,80.35,"P Garrett Richards P Rich Hill C Yasmani Grandal 1B Adrián González 2B Rougned Odor 3B Justin Turner SS Corey Seager OF Shin-soo Choo OF Delino DeShields OF Joc Pederson",NA,"","",NA
4258,718811457,"lalaa",0,80.3,"P Cole Hamels P Matt Moore C Matt Wieters 1B Steve Pearce 2B Dustin Pedroia 3B Evan Longoria SS Corey Seager OF Nelson Cruz OF Bryce Harper OF Adam Eaton",NA,"","",NA
4259,718697180,"michelle4133 (1/3)",0,80.25,"P Tyler Chatwood P Brandon Finnegan C Gary Sánchez 1B Hanley Ramírez 2B José Altuve 3B Nolan Arenado SS Trea Turner OF Bryce Harper OF Christian Yelich OF Mark Trumbo",NA,"","",NA
4260,718187486,"nomoreiloveyous (48/58)",0,80.2,"P Michael Pineda P Jharel Cotton C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Daniel Murphy SS Trea Turner OF Giancarlo Stanton OF Marcell Ozuna OF Bryce Harper",NA,"","",NA
4260,718777014,"ironhawk24",0,80.2,"P Chris Sale P Wily Peralta C Welington Castillo 1B Freddie Freeman 2B Rougned Odor 3B Xander Bogaerts SS José Reyes OF Starling Marte OF Steven Souza Jr. OF Bryce Harper",NA,"","",NA
4262,717927741,"dacoltz (21/58)",0,80.15,"P Michael Pineda P Jacob deGrom C Manny Piña 1B Eric Thames 2B Ryan Schimpf 3B Travis Shaw SS Trevor Story OF Ryan Braun OF Kirk Nieuwenhuis OF Giancarlo Stanton",NA,"","",NA
4262,718078993,"scout326 (137/150)",0,80.15,"P Michael Pineda P Jacob deGrom C Travis d'Arnaud 1B Lucas Duda 2B Neil Walker 3B Eduardo Núñez SS Asdrúbal Cabrera OF Curtis Granderson OF Hunter Pence OF Bryce Harper",NA,"","",NA
4262,718187439,"nomoreiloveyous (1/58)",0,80.15,"P Michael Pineda P Tyler Chatwood C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Manny Machado SS Trea Turner OF Giancarlo Stanton OF Bryce Harper OF Christian Yelich",NA,"","",NA
4262,718187450,"nomoreiloveyous (12/58)",0,80.15,"P Michael Pineda P Tyler Chatwood C Buster Posey 1B Ryan Zimmerman 2B Daniel Murphy 3B Anthony Rendón SS Trea Turner OF Mike Trout OF Giancarlo Stanton OF Bryce Harper",NA,"","",NA
4262,718187452,"nomoreiloveyous (14/58)",0,80.15,"P Michael Pineda P Tyler Chatwood C Matt Wieters 1B Ryan Zimmerman 2B Daniel Murphy 3B Manny Machado SS Trea Turner OF Giancarlo Stanton OF Bryce Harper OF Mark Trumbo",NA,"","",NA
4262,718187470,"nomoreiloveyous (32/58)",0,80.15,"P Michael Pineda P Tyler Chatwood C Matt Wieters 1B Ryan Zimmerman 2B Anthony Rendón 3B Manny Machado SS Trea Turner OF Mike Trout OF Giancarlo Stanton OF Bryce Harper",NA,"","",NA
4262,718281393,"Nro79 (1/2)",0,80.15,"P Michael Pineda P Jacob deGrom C Chris Iannetta 1B Paul Goldschmidt 2B Jed Lowrie 3B Ryon Healy SS Trea Turner OF A.J. Pollock OF Andrew Toles OF Bryce Harper",NA,"","",NA
4262,718295013,"frazyfraz",0,80.15,"P Michael Pineda P Tyler Chatwood C Yasmani Grandal 1B Edwin Encarnación 2B Robinson Canó 3B José Ramírez SS Jean Segura OF Mike Trout OF Bryce Harper OF Wil Myers",NA,"","",NA
4262,718314256,"Awesemo (52/150)",0,80.15,"P Michael Pineda P Jacob deGrom C Martín Maldonado 1B Albert Pujols 2B DJ LeMahieu 3B Mark Reynolds SS Yunel Escobar OF Carlos González OF Charlie Blackmon OF Eric Thames",NA,"","",NA
4262,718496979,"moklovin (11/56)",0,80.15,"P Michael Pineda P Tyler Chatwood C Buster Posey 1B Brandon Belt 2B Anthony Rendón 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Bryce Harper",NA,"","",NA
4262,718497006,"moklovin (38/56)",0,80.15,"P Michael Pineda P Tyler Chatwood C Buster Posey 1B Brandon Belt 2B Dustin Pedroia 3B Nolan Arenado SS Eduardo Núñez OF Andrew Benintendi OF Carlos González OF Charlie Blackmon",NA,"","",NA
4273,718274731,"CrimaSaad (2/3)",0,80.1,"P Chris Sale P Jharel Cotton C Stephen Vogt 1B Adrián González 2B Rougned Odor 3B Justin Turner SS Corey Seager OF Khris Davis OF Yoenis Céspedes OF Andrew Toles",NA,"","",NA
4273,718595223,"TheHaba (26/100)",0,80.1,"P Jharel Cotton P Danny Salazar C Matt Wieters 1B Hanley Ramírez 2B Dustin Pedroia 3B Anthony Rendón SS Xander Bogaerts OF Andrew Benintendi OF A.J. Pollock OF Bryce Harper",NA,"","",NA
4273,718844609,"DollarBillW (1/125)",0,80.1,"P Chris Sale P Jharel Cotton C Matt Wieters 1B Lucas Duda 2B Neil Walker 3B Daniel Murphy SS José Peraza OF Curtis Granderson OF Jay Bruce OF Trea Turner",NA,"","",NA
4273,718862252,"DollarBillW (79/125)",0,80.1,"P Chris Sale P Jharel Cotton C Yasmani Grandal 1B Lucas Duda 2B Neil Walker 3B Justin Turner SS Corey Seager OF Curtis Granderson OF Jay Bruce OF Billy Hamilton",NA,"","",NA
4273,718868486,"DollarBillW (111/125)",0,80.1,"P Chris Sale P Alex Cobb C Cameron Rupp 1B Albert Pujols 2B César Hernández 3B Yunel Escobar SS Freddy Galvis OF Mike Trout OF Kole Calhoun OF Giancarlo Stanton",NA,"","",NA
4278,718314275,"Awesemo (71/150)",0,80.05,"P Jacob deGrom P Danny Salazar C Buster Posey 1B Edwin Encarnación 2B Joe Panik 3B Eduardo Núñez SS Brandon Crawford OF Jarrett Parker OF Andrew Toles OF Giancarlo Stanton",NA,"","",NA
4278,718392250,"papagates (52/150)",0,80.05,"P Chris Sale P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Tim Beckham 3B Evan Longoria SS Brad Miller OF Brett Gardner OF Corey Dickerson OF Aaron Judge",NA,"","",NA
4278,718623916,"Carbo1995",0,80.05,"P Chris Sale P Dan Straily C Evan Gattis 1B Hanley Ramírez 2B Rougned Odor 3B Daniel Murphy SS José Reyes OF Cameron Maybin OF Nelson Cruz OF Hunter Renfroe",NA,"","",NA
4278,718771735,"LunD7683",0,80.05,"P Chris Sale P Jacob deGrom C Tony Wolters 1B Greg Bird 2B Neil Walker 3B Xander Bogaerts SS Asdrúbal Cabrera OF Joey Rickard OF Brett Gardner OF Jay Bruce",NA,"","",NA
4282,718061818,"Fusarelli",0,80,"P J.A. Happ P Rich Hill C Francisco Cervelli 1B Lucas Duda 2B César Hernández 3B Josh Donaldson SS Asdrúbal Cabrera OF José Bautista OF Starling Marte OF Corey Dickerson",NA,"","",NA
4282,718064055,"nixhound (92/150)",0,80,"P Jacob deGrom P Charlie Morton C Tony Wolters 1B Mark Reynolds 2B Neil Walker 3B DJ LeMahieu SS Manny Machado OF Carlos González OF Charlie Blackmon OF Jay Bruce",NA,"","",NA
4282,718100281,"ARaven52 (1/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718374524,"ARaven52 (13/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718374540,"ARaven52 (20/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718374563,"ARaven52 (27/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718374601,"ARaven52 (34/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375034,"ARaven52 (41/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375065,"ARaven52 (48/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375081,"ARaven52 (55/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375121,"ARaven52 (62/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375141,"ARaven52 (69/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375154,"ARaven52 (76/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375179,"ARaven52 (83/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375191,"ARaven52 (90/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375208,"ARaven52 (97/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718375221,"ARaven52 (104/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718382138,"ARaven52 (113/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718382636,"ARaven52 (120/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718382649,"ARaven52 (127/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718382663,"ARaven52 (134/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718382681,"ARaven52 (141/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718382709,"ARaven52 (148/150)",0,80,"P Charlie Morton P James Paxton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4282,718510031,"forcewithme (10/39)",0,80,"P Jacob deGrom P Charlie Morton C Derek Norris 1B Logan Morrison 2B DJ LeMahieu 3B Nolan Arenado SS Trevor Story OF Kevin Kiermaier OF Carlos González OF Charlie Blackmon",NA,"","",NA
4282,718848023,"JJMG44 (1/5)",0,80,"P Jacob deGrom P Tanner Roark C Cameron Rupp 1B Albert Pujols 2B Jonathan Schoop 3B Alex Bregman SS José Peraza OF Curtis Granderson OF Yasmany Tomás OF Hanley Ramírez",NA,"","",NA
4282,718853207,"JJMG44 (5/5)",0,80,"P Jacob deGrom P Tanner Roark C Cameron Rupp 1B Albert Pujols 2B Jonathan Schoop 3B Alex Bregman SS José Peraza OF Curtis Granderson OF Yasmany Tomás OF Hanley Ramírez",NA,"","",NA
4308,718840495,"teamnavy001",0,79.95,"P Jacob deGrom P Rich Hill C Francisco Cervelli 1B Adrián González 2B Logan Forsythe 3B Mark Reynolds SS Corey Seager OF Andrew McCutchen OF Matt Joyce OF Andrew Toles",NA,"","",NA
4308,718865964,"DollarBillW (102/125)",0,79.95,"P Tyler Chatwood P Rich Hill C Tony Wolters 1B Mark Reynolds 2B Robinson Canó 3B Kyle Seager SS Trevor Story OF Charlie Blackmon OF Nelson Cruz OF Mitch Haniger",NA,"","",NA
4310,718648180,"doink007",0,79.85,"P Michael Pineda P Jerad Eickhoff C J.T. Realmuto 1B Hanley Ramírez 2B Devon Travis 3B Maikel Franco SS Eugenio Suárez OF José Bautista OF Aaron Judge OF Bryce Harper",NA,"","",NA
4311,717927755,"dacoltz (35/58)",0,79.8,"P Michael Pineda P Danny Salazar C J.T. Realmuto 1B Mark Reynolds 2B Derek Dietrich 3B Nolan Arenado SS Trevor Story OF Carlos González OF Giancarlo Stanton OF Christian Yelich",NA,"","",NA
4311,717988718,"shawnzhan (41/150)",0,79.8,"P Chris Sale P Michael Pineda C Gary Sánchez 1B Mitch Moreland 2B Dustin Pedroia 3B Chase Headley SS Xander Bogaerts OF Chris Young OF Andrew Benintendi OF Jacoby Ellsbury",NA,"","",NA
4311,717988764,"shawnzhan (87/150)",0,79.8,"P Chris Sale P Michael Pineda C Gary Sánchez 1B Greg Bird 2B Dustin Pedroia 3B Chase Headley SS Xander Bogaerts OF Chris Young OF Jacoby Ellsbury OF Matt Holliday",NA,"","",NA
4311,718000145,"rikkidee (46/75)",0,79.8,"P Michael Pineda P Danny Salazar C J.T. Realmuto 1B Mark Reynolds 2B Dee Gordon 3B Nolan Arenado SS Adeiny Hechavarria OF Carlos González OF Charlie Blackmon OF Giancarlo Stanton",NA,"","",NA
4311,718078926,"scout326 (70/150)",0,79.8,"P Chris Sale P Michael Pineda C Yasmani Grandal 1B Albert Pujols 2B Logan Forsythe 3B Justin Turner SS Yunel Escobar OF Mike Trout OF Kole Calhoun OF Andrew Toles",NA,"","",NA
4311,718314268,"Awesemo (64/150)",0,79.8,"P Chris Sale P Michael Pineda C Stephen Vogt 1B Mark Reynolds 2B Jed Lowrie 3B Nolan Arenado SS Trevor Story OF Matt Joyce OF Carlos González OF Eric Thames",NA,"","",NA
4311,718354975,"ChipotleAddict (52/150)",0,79.8,"P Chris Sale P Michael Pineda C Tony Wolters 1B Lucas Duda 2B Neil Walker 3B Mark Reynolds SS Asdrúbal Cabrera OF Charlie Blackmon OF Jay Bruce OF Yoenis Céspedes",NA,"","",NA
4311,718433271,"juanshen (82/150)",0,79.8,"P Michael Pineda P Danny Salazar C Matt Wieters 1B C.J. Cron 2B Daniel Murphy 3B Yunel Escobar SS Manny Machado OF Cameron Maybin OF Jayson Werth OF Trea Turner",NA,"","",NA
4311,718433300,"juanshen (111/150)",0,79.8,"P Chris Sale P Michael Pineda C Roberto Pérez 1B Mike Napoli 2B José Altuve 3B José Ramírez SS Carlos Correa OF Austin Jackson OF Jake Marisnick OF George Springer",NA,"","",NA
4311,718440958,"ehafner (141/150)",0,79.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Greg Bird 2B Anthony Rendón 3B Eduardo Núñez SS Brandon Crawford OF Hunter Pence OF Gorkys Hernández OF Giancarlo Stanton",NA,"","",NA
4311,718440964,"ehafner (147/150)",0,79.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Freddie Freeman 2B Joe Panik 3B Eduardo Núñez SS Trea Turner OF Mike Trout OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
4311,718629829,"aantranigian",0,79.8,"P Chris Sale P Michael Pineda C Yasmani Grandal 1B Justin Bour 2B Brandon Drury 3B Daniel Murphy SS Andrelton Simmons OF Carlos González OF Gorkys Hernández OF Bryce Harper",NA,"","",NA
4311,718676819,"txsr123 (3/51)",0,79.8,"P Chris Sale P Michael Pineda C Travis d'Arnaud 1B Matt Holliday 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Jacoby Ellsbury OF Nick Markakis OF Yoenis Céspedes",NA,"","",NA
4311,718701490,"nbobo21",0,79.8,"P Chris Sale P Michael Pineda C Gary Sánchez 1B Travis Shaw 2B Robinson Canó 3B Kyle Seager SS Dansby Swanson OF Curtis Granderson OF Brandon Guyer OF Mitch Haniger",NA,"","",NA
4311,718751451,"salmonc (80/100)",0,79.8,"P Michael Pineda P Danny Salazar C Mike Zunino 1B Paul Goldschmidt 2B Robinson Canó 3B Kyle Seager SS Brandon Crawford OF Charlie Blackmon OF Nelson Cruz OF Mitch Haniger",NA,"","",NA
4326,718025343,"youdacao (69/150)",0,79.75,"P Michael Pineda P Charlie Morton C Tony Wolters 1B Brandon Belt 2B DJ LeMahieu 3B Josh Donaldson SS Trevor Story OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4326,718055716,"Shark2152 (17/25)",0,79.75,"P Michael Pineda P Cole Hamels C Yasmani Grandal 1B Paul Goldschmidt 2B Daniel Murphy 3B Ryan Schimpf SS Brandon Crawford OF A.J. Pollock OF Joc Pederson OF Bryce Harper",NA,"","",NA
4326,718078867,"scout326 (11/150)",0,79.75,"P Michael Pineda P Charlie Morton C Gary Sánchez 1B Freddie Freeman 2B Daniel Murphy 3B Josh Donaldson SS Trevor Story OF A.J. Pollock OF Giancarlo Stanton OF Eric Thames",NA,"","",NA
4326,718423241,"CUTboy11 (1/2)",0,79.75,"P Michael Pineda P Charlie Morton C Matt Wieters 1B Paul Goldschmidt 2B Neil Walker 3B Manny Machado SS Corey Seager OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
4326,718860754,"Stonesalltheway (18/20)",0,79.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF Carlos González OF Charlie Blackmon OF Howie Kendrick",NA,"","",NA
4331,718000147,"rikkidee (48/75)",0,79.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Adam Duvall 2B José Peraza 3B Eugenio Suárez SS Eduardo Núñez OF Billy Hamilton OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
4331,718000173,"rikkidee (74/75)",0,79.7,"P Michael Pineda P Rich Hill C J.T. Realmuto 1B Adam Duvall 2B Dee Gordon 3B Adeiny Hechavarria SS José Peraza OF Billy Hamilton OF Scott Schebler OF Giancarlo Stanton",NA,"","",NA
4331,718069037,"SaahilSud (77/150)",0,79.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Adrián González 2B Dee Gordon 3B Justin Turner SS Corey Seager OF Matt Joyce OF Charlie Blackmon OF Andrew Toles",NA,"","",NA
4331,718133709,"suidmach (30/150)",0,79.7,"P Michael Pineda P Rich Hill C Chris Iannetta 1B Brandon Belt 2B José Altuve 3B Jonathan Villar SS Trea Turner OF Brandon Guyer OF Jarrett Parker OF Andrew Toles",NA,"","",NA
4331,718333992,"tomjk321 (24/150)",0,79.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Brandon Belt 2B Logan Forsythe 3B Eduardo Núñez SS Brandon Crawford OF Charlie Blackmon OF Andrew Toles OF Joc Pederson",NA,"","",NA
4331,718341813,"tomjk321 (62/150)",0,79.7,"P Michael Pineda P Rich Hill C J.T. Realmuto 1B C.J. Cron 2B Neil Walker 3B Yunel Escobar SS Asdrúbal Cabrera OF Mike Trout OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
4337,718863140,"fazool21",0,79.65,"P Chris Sale P Tanner Roark C Yasmani Grandal 1B Lucas Duda 2B Logan Forsythe 3B Yuli Gurriel SS Starlin Castro OF Gerardo Parra OF Yoenis Céspedes OF Bryce Harper",NA,"","",NA
4338,718011046,"Chonburi (12/40)",0,79.6,"P Rich Hill P Trevor Cahill C Gary Sánchez 1B Carlos Santana 2B Daniel Murphy 3B DJ LeMahieu SS Trevor Story OF Khris Davis OF Andrew Toles OF Trea Turner",NA,"","",NA
4338,718506168,"jjwd (109/150)",0,79.6,"P Chris Sale P Rich Hill C Mike Zunino 1B Justin Bour 2B Derek Dietrich 3B Danny Valencia SS Adeiny Hechavarria OF Nelson Cruz OF Mitch Haniger OF Giancarlo Stanton",NA,"","",NA
4340,718000157,"rikkidee (58/75)",0,79.55,"P Michael Pineda P Garrett Richards C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Nolan Arenado SS Trevor Story OF Gerardo Parra OF Charlie Blackmon OF Giancarlo Stanton",NA,"","",NA
4340,718064057,"nixhound (94/150)",0,79.55,"P Charlie Morton P Rich Hill C Tony Wolters 1B Mark Reynolds 2B Dustin Pedroia 3B Nolan Arenado SS Asdrúbal Cabrera OF Carlos González OF Charlie Blackmon OF Jay Bruce",NA,"","",NA
4340,718620649,"763lighthouse",0,79.55,"P Michael Pineda P Garrett Richards C Gary Sánchez 1B Kendrys Morales 2B Dustin Pedroia 3B Evan Longoria SS José Reyes OF Adam Jones OF George Springer OF Giancarlo Stanton",NA,"","",NA
4343,718383231,"fallfromgrace (22/150)",0,79.45,"P Michael Pineda P Matt Moore C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Mark Reynolds SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Nelson Cruz",NA,"","",NA
4343,718457519,"redwood17257",0,79.45,"P Jharel Cotton P Jacob deGrom C J.T. Realmuto 1B Greg Bird 2B Dustin Pedroia 3B Daniel Murphy SS Trea Turner OF Jarrett Parker OF Andrew Toles OF Bryce Harper",NA,"","",NA
4343,718849577,"GrandPoobah (3/3)",0,79.45,"P Jharel Cotton P James Paxton C Tony Wolters 1B Paul Goldschmidt 2B DJ LeMahieu 3B Justin Turner SS Corey Seager OF Carlos González OF Charlie Blackmon OF Yasiel Puig",NA,"","",NA
4346,718495140,"Jkataliaf44",0,79.4,"P Garrett Richards P Cole Hamels C Jonathan Lucroy 1B Paul Goldschmidt 2B Rougned Odor 3B Justin Turner SS Brandon Crawford OF Yoenis Céspedes OF Christian Yelich OF Mark Trumbo",NA,"","",NA
4346,718758644,"Abdias14",0,79.4,"P Jacob deGrom P James Paxton C Yasmani Grandal 1B Adrián González 2B Daniel Murphy 3B Ryon Healy SS Corey Seager OF Charlie Blackmon OF Andrew Toles OF Mark Trumbo",NA,"","",NA
4348,718663965,"TinkyTyler (37/58)",0,79.25,"P Matt Moore P Rich Hill C Yasmani Grandal 1B Travis Shaw 2B Logan Forsythe 3B Jonathan Villar SS Corey Seager OF Ryan Braun OF Kirk Nieuwenhuis OF Joc Pederson",NA,"","",NA
4349,718595290,"TheHaba (93/100)",0,79.2,"P Michael Pineda P Jharel Cotton C Jonathan Lucroy 1B Carlos Santana 2B Rougned Odor 3B Alex Bregman SS Elvis Andrus OF Shin-soo Choo OF Carlos Gómez OF Hunter Pence",NA,"","",NA
4350,718003448,"windchimesRrude (13/50)",0,79.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Brett Gardner OF Jarrod Dyson OF Matt Holliday",NA,"","",NA
4350,718063970,"nixhound (7/150)",0,79.15,"P Michael Pineda P Jacob deGrom C Tony Wolters 1B Travis Shaw 2B Neil Walker 3B Nolan Arenado SS Asdrúbal Cabrera OF Curtis Granderson OF Jay Bruce OF Yoenis Céspedes",NA,"","",NA
4350,718063979,"nixhound (16/150)",0,79.15,"P Michael Pineda P Jacob deGrom C Travis d'Arnaud 1B Mark Reynolds 2B Neil Walker 3B Nolan Arenado SS Asdrúbal Cabrera OF Andrew Benintendi OF Jay Bruce OF Yoenis Céspedes",NA,"","",NA
