Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_dfn_perturbed,Projection_fc,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
0.2,Jonathan,0.0,Ari@Buf 01:00PM ET,7451580,Williams,Jonathan Williams,Jonathan Williams (7451580),ARI,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,BUF,0.0,0.0
0.0,Brandon,0.0,Ari@Buf 01:00PM ET,7451693,Tate,Brandon Tate,Brandon Tate (7451693),ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,BUF,0.0,0.0
0.0,Greg,0.0,Ari@Buf 01:00PM ET,7451694,Salas,Greg Salas,Greg Salas (7451694),ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.115384615385,3000,BUF,0.0,1.0
1.6,Marquise,0.0,Ari@Buf 01:00PM ET,7451698,Goodwin,Marquise Goodwin,Marquise Goodwin (7451698),ARI,WR,7.36,12.3,12.3,0.0,9.43478439713,8.38765264928,6.0,0.0961538461538,3000,BUF,8.0,1.0
5.8,Walt,0.0,Ari@Buf 01:00PM ET,7451699,Powell,Walt Powell,Walt Powell (7451699),ARI,WR,0.0,5.2,5.2,0.0,2.59964896001,1.33665010563,10.0,0.0,3000,BUF,0.0,0.0
0.0,J.J.,0.0,Ari@Buf 01:00PM ET,7451701,Nelson,J.J. Nelson,J.J. Nelson (7451701),BUF,WR,0.0,4.4,4.4,0.0,2.19970296616,1.13101162784,9.0,0.027027027027,3000,ARI,0.0,0.0
0.0,Taiwan,0.0,Oak@Ten 01:00PM ET,7451582,Jones,Taiwan Jones,Taiwan Jones (7451582),TEN,RB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0229885057471,3000,OAK,0.0,0.0
2.4,Jalston,0.0,Oak@Ten 01:00PM ET,7451584,Fowler,Jalston Fowler,Jalston Fowler (7451584),OAK,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,TEN,0.0,0.0
0.0,Jamize,0.0,Oak@Ten 01:00PM ET,7451585,Olawale,Jamize Olawale,Jamize Olawale (7451585),TEN,RB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0229885057471,3000,OAK,0.0,0.0
0.0,Antonio,0.0,Oak@Ten 01:00PM ET,7451586,Andrews,Antonio Andrews,Antonio Andrews (7451586),OAK,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,TEN,0.0,0.0
4.0,Harry,0.0,Oak@Ten 01:00PM ET,7451704,Douglas,Harry Douglas,Harry Douglas (7451704),OAK,WR,5.08,1.5,3.96691085305,4.64,3.01768717433,3.9926213511,6.0,0.0533333333333,3000,TEN,0.0,0.0
0.0,Marc,0.0,Oak@Ten 01:00PM ET,7451706,Mariani,Marc Mariani,Marc Mariani (7451706),OAK,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,TEN,0.0,0.0
0.0,Kendall,0.0,Oak@Ten 01:00PM ET,7451707,Wright,Kendall Wright,Kendall Wright (7451707),OAK,WR,0.0,5.8,7.11443111617,0.0,2.89960845539,1.49087896397,10.0,0.0,3000,TEN,0.0,0.0
1.8,Andre,0.0,Oak@Ten 01:00PM ET,7451709,Holmes,Andre Holmes,Andre Holmes (7451709),TEN,WR,4.08,2.4,2.66945399609,0.0,3.02121137098,3.51391558246,6.0,0.0459770114943,3000,OAK,0.0,0.0
0.2,Johnny,0.0,Oak@Ten 01:00PM ET,7451713,Holton,Johnny Holton,Johnny Holton (7451713),TEN,WR,0.0,1.4,1.4,0.0,0.699905489232,0.35986733613,12.0,0.0114942528736,3000,OAK,0.0,0.0
3.4,Bobby,0.0,Was@NYG 01:00PM ET,7451592,Rainey,Bobby Rainey,Bobby Rainey (7451592),WAS,RB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3000,NYG,0.0,0.0
13.2,Orleans,0.0,Was@NYG 01:00PM ET,7451594,Darkwa,Orleans Darkwa,Orleans Darkwa (7451594),WAS,RB,6.98,5.8,6.89791453484,4.83,6.01558547948,6.44702137591,8.0,0.013698630137,3000,NYG,0.0,0.0
0.7,Rob,0.0,Was@NYG 01:00PM ET,7451595,Kelley,Rob Kelley,Rob Kelley (7451595),NYG,RB,0.0,1.9,1.9,0.0,0.949871735387,0.488391384748,11.0,0.0,3000,WAS,0.0,0.0
0.0,Paul,0.0,Was@NYG 01:00PM ET,7451596,Perkins,Paul Perkins,Paul Perkins (7451596),WAS,RB,0.0,4.2,4.2,0.0,2.0997164677,1.07960200839,9.0,0.0,3000,NYG,0.0,0.0
0.0,Dwayne,0.0,Was@NYG 01:00PM ET,7451716,Harris,Dwayne Harris,Dwayne Harris (7451716),WAS,WR,0.0,1.5,1.5,0.0,0.749898738463,0.385572145854,9.0,0.0,3000,NYG,0.0,0.0
0.0,Tavarres,0.0,Was@NYG 01:00PM ET,7451718,King,Tavarres King,Tavarres King (7451718),WAS,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3000,NYG,0.0,0.0
0.0,Ryan,0.0,Was@NYG 01:00PM ET,7451719,Grant,Ryan Grant,Ryan Grant (7451719),NYG,WR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0232558139535,3000,WAS,0.0,0.0
0.0,Josh,0.0,Was@NYG 01:00PM ET,7451721,Doctson,Josh Doctson,Josh Doctson (7451721),NYG,WR,0.0,7.7,7.7,7.15,3.84948019078,1.97927034871,5.0,0.0697674418605,3000,WAS,0.0,0.0
0.0,Rashad,0.0,Was@NYG 01:00PM ET,7451722,Ross,Rashad Ross,Rashad Ross (7451722),NYG,WR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,WAS,0.0,0.0
0.0,Roger,0.0,Was@NYG 01:00PM ET,7451725,Lewis,Roger Lewis,Roger Lewis (7451725),WAS,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3000,NYG,0.0,0.0
1.7,Isaiah,0.0,Cle@Mia 01:00PM ET,7451599,Pead,Isaiah Pead,Isaiah Pead (7451599),CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,MIA,0.0,0.0
1.3,Malcolm,0.0,Cle@Mia 01:00PM ET,7451600,Johnson,Malcolm Johnson,Malcolm Johnson (7451600),MIA,RB,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0333333333333,3000,CLE,0.0,0.0
0.0,George,0.0,Cle@Mia 01:00PM ET,7451603,Atkinson III,George Atkinson III,George Atkinson III (7451603),MIA,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,CLE,0.0,0.0
11.5,Damien,0.0,Cle@Mia 01:00PM ET,7451604,Williams,Damien Williams,Damien Williams (7451604),CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0277777777778,3000,MIA,0.0,0.0
3.5,Andrew,0.0,Cle@Mia 01:00PM ET,7451726,Hawkins,Andrew Hawkins,Andrew Hawkins (7451726),MIA,WR,6.21,9.2,12.0099944636,0.0,7.37161636757,6.77424713327,5.0,0.1,3000,CLE,0.0,0.0
0.0,Justin,0.0,Cle@Mia 01:00PM ET,7451728,Hunter,Justin Hunter,Justin Hunter (7451728),CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,MIA,0.0,0.0
0.0,Jakeem,0.0,Cle@Mia 01:00PM ET,7451732,Grant,Jakeem Grant,Jakeem Grant (7451732),CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,MIA,0.0,0.0
0.0,Jordan,0.0,Cle@Mia 01:00PM ET,7451733,Payton,Jordan Payton,Jordan Payton (7451733),MIA,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3000,CLE,0.0,0.0
7.0,Ricardo,0.0,Cle@Mia 01:00PM ET,7451734,Louis,Ricardo Louis,Ricardo Louis (7451734),MIA,WR,0.0,3.8,3.81668580813,0.0,1.89974347077,0.976782769496,9.0,0.0,3000,CLE,0.0,0.0
0.0,Leonte,0.0,Cle@Mia 01:00PM ET,7451736,Carroo,Leonte Carroo,Leonte Carroo (7451736),CLE,WR,0.0,3.1,3.1,0.0,1.54979072616,0.796849101431,7.0,0.0277777777778,3000,MIA,0.0,0.0
0.0,Rashard,0.0,Cle@Mia 01:00PM ET,7451737,Higgins,Rashard Higgins,Rashard Higgins (7451737),MIA,WR,5.3,6.5,6.5,0.0,5.61556094609,5.43407262964,8.0,0.0166666666667,3000,CLE,0.0,0.0
1.2,Kyle,0.0,Bal@Jax 01:00PM ET,7451609,Juszczyk,Kyle Juszczyk,Kyle Juszczyk (7451609),JAX,RB,0.0,2.6,2.6,3.25,1.29982448,0.668325052813,5.0,0.0694444444444,3000,BAL,0.0,0.0
0.0,Denard,0.0,Bal@Jax 01:00PM ET,7451610,Robinson,Denard Robinson,Denard Robinson (7451610),BAL,RB,0.0,2.4,2.4,0.0,1.19983798154,0.616915433366,8.0,0.0227272727273,3000,JAX,0.0,0.0
0.0,Corey,0.0,Bal@Jax 01:00PM ET,7451611,Grant,Corey Grant,Corey Grant (7451611),BAL,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0113636363636,3000,JAX,0.0,0.0
0.0,Javorius,0.0,Bal@Jax 01:00PM ET,7451613,Allen,Javorius Allen,Javorius Allen (7451613),JAX,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,BAL,0.0,0.0
0.0,Kenneth,0.0,Bal@Jax 01:00PM ET,7451615,Dixon,Kenneth Dixon,Kenneth Dixon (7451615),JAX,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,BAL,0.0,0.0
-1.0,Devin,0.0,Bal@Jax 01:00PM ET,7451739,Hester,Devin Hester,Devin Hester (7451739),JAX,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,BAL,0.0,0.0
0.0,Bryan,0.0,Bal@Jax 01:00PM ET,7451740,Walters,Bryan Walters,Bryan Walters (7451740),BAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,JAX,0.0,0.0
0.0,Arrelious,0.0,Bal@Jax 01:00PM ET,7451742,Benn,Arrelious Benn,Arrelious Benn (7451742),BAL,WR,0.0,1.0,1.0,0.0,0.499932492309,0.257048097236,8.0,0.0227272727273,3000,JAX,0.0,0.0
9.4,Marqise,0.0,Bal@Jax 01:00PM ET,7451745,Lee,Marqise Lee,Marqise Lee (7451745),BAL,WR,7.78,5.3,5.0092274266,0.0,6.12275127047,6.88653657221,5.0,0.102272727273,3000,JAX,0.0,0.0
0.0,Rashad,0.0,Bal@Jax 01:00PM ET,7451746,Greene,Rashad Greene,Rashad Greene (7451746),BAL,WR,4.3,3.0,3.0,0.0,3.41938217658,3.82435523316,7.0,0.0454545454545,3000,JAX,0.0,0.0
1.2,Chris,0.0,Bal@Jax 01:00PM ET,7451747,Moore,Chris Moore,Chris Moore (7451747),JAX,WR,0.0,1.1,1.1,0.0,0.54992574154,0.282752906959,5.0,0.0694444444444,3000,BAL,0.0,0.0
4.4,Breshad,0.0,Bal@Jax 01:00PM ET,7451749,Perriman,Breshad Perriman,Breshad Perriman (7451749),JAX,WR,4.92,8.3,7.61286646393,7.61,6.3458017146,5.62694056332,4.0,0.0833333333333,3000,BAL,0.0,0.0
0.0,Michael,0.0,Det@GB 01:00PM ET,7451619,Burton,Michael Burton,Michael Burton (7451619),GB,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,DET,0.0,0.0
0.0,Zach,0.0,Det@GB 01:00PM ET,7451620,Zenner,Zach Zenner,Zach Zenner (7451620),GB,RB,4.18,2.4,1.77776125977,3.51,3.06585287562,3.58492048808,9.0,0.0,3000,DET,0.0,0.0
0.0,Aaron,0.0,Det@GB 01:00PM ET,7451622,Ripkowski,Aaron Ripkowski,Aaron Ripkowski (7451622),DET,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,GB,0.0,0.0
0.0,Andre,0.0,Det@GB 01:00PM ET,7451752,Roberts,Andre Roberts,Andre Roberts (7451752),GB,WR,2.51,1.1,1.1,0.0,1.67042750808,2.0649760379,7.0,0.0120481927711,3000,DET,0.0,0.0
0.0,Jared,0.0,Det@GB 01:00PM ET,7451756,Abbrederis,Jared Abbrederis,Jared Abbrederis (7451756),DET,WR,2.42,1.8,1.8,4.88,1.98020289852,2.18100529091,8.0,0.012987012987,3000,GB,0.0,0.0
-0.1,Ty,0.0,Det@GB 01:00PM ET,7451757,Montgomery,Ty Montgomery,Ty Montgomery (7451757),DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.012987012987,3000,GB,0.0,0.0
0.0,Trevor,0.0,Det@GB 01:00PM ET,7451759,Davis,Trevor Davis,Trevor Davis (7451759),DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.012987012987,3000,GB,0.0,0.0
0.0,Rex,0.0,Den@Cin 01:00PM ET,7451624,Burkhead,Rex Burkhead,Rex Burkhead (7451624),DEN,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,CIN,0.0,0.0
0.0,Kapri,0.0,Den@Cin 01:00PM ET,7451626,Bibbs,Kapri Bibbs,Kapri Bibbs (7451626),CIN,RB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0333333333333,3000,DEN,0.0,0.0
2.5,Andy,0.0,Den@Cin 01:00PM ET,7451629,Janovich,Andy Janovich,Andy Janovich (7451629),CIN,RB,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0166666666667,3000,DEN,0.0,0.0
3.5,Devontae,0.0,Den@Cin 01:00PM ET,7451630,Booker,Devontae Booker,Devontae Booker (7451630),CIN,RB,4.23,5.0,1.73710498055,5.39,4.38799810795,4.2887479937,8.0,0.0166666666667,3000,DEN,0.0,0.0
0.0,Jordan,0.0,Den@Cin 01:00PM ET,7451761,Norwood,Jordan Norwood,Jordan Norwood (7451761),CIN,WR,4.7,2.1,2.13314437964,0.0,3.14800895207,3.87703156811,5.0,0.0833333333333,3000,DEN,0.0,0.0
2.3,Bennie,0.0,Den@Cin 01:00PM ET,7451766,Fowler,Bennie Fowler,Bennie Fowler (7451766),CIN,WR,2.76,1.5,1.3247597892,0.0,1.98200426661,2.34530754083,11.0,0.0,3000,DEN,0.0,0.0
2.0,James,0.0,Den@Cin 01:00PM ET,7451767,Wright,James Wright,James Wright (7451767),DEN,WR,2.32,0.0,0.0,0.0,1.03568290772,1.64731381027,8.0,0.0229885057471,3000,CIN,0.0,0.0
0.0,Jordan,0.0,Den@Cin 01:00PM ET,7451768,Taylor,Jordan Taylor,Jordan Taylor (7451768),CIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0166666666667,3000,DEN,0.0,0.0
2.0,Cody,0.0,Den@Cin 01:00PM ET,7451769,Latimer,Cody Latimer,Cody Latimer (7451769),CIN,WR,0.0,1.9,1.89602718281,0.0,0.949871735387,0.488391384748,6.0,0.0333333333333,3000,DEN,0.0,0.0
0.0,Alex,0.0,Den@Cin 01:00PM ET,7451770,Erickson,Alex Erickson,Alex Erickson (7451770),DEN,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0114942528736,3000,CIN,0.0,0.0
0.0,Cody,0.0,Den@Cin 01:00PM ET,7451771,Core,Cody Core,Cody Core (7451771),DEN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,CIN,0.0,0.0
0.0,Virgil,0.0,Den@Cin 01:00PM ET,7451891,Green,Virgil Green,Virgil Green (7451891),CIN,TE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.133333333333,3000,DEN,0.0,0.0
3.9,Mike,0.0,Min@Car 01:00PM ET,7451632,Tolbert,Mike Tolbert,Mike Tolbert (7451632),MIN,RB,0.0,5.0,5.0,3.58,2.49966246154,1.28524048618,8.0,0.0405405405405,3000,CAR,0.0,0.0
2.9,Matt,0.0,Min@Car 01:00PM ET,7451635,Asiata,Matt Asiata,Matt Asiata (7451635),CAR,RB,7.4,8.0,8.32524936732,9.85,7.30293128206,7.31074779341,7.0,0.0151515151515,3000,MIN,9.0,0.0
0.0,Zach,0.0,Min@Car 01:00PM ET,7451636,Line,Zach Line,Zach Line (7451636),CAR,RB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3000,MIN,0.0,0.0
6.8,Cameron,0.0,Min@Car 01:00PM ET,7451638,Artis-Payne,Cameron Artis-Payne,Cameron Artis-Payne (7451638),MIN,RB,8.79,6.6,4.18376081596,10.91,7.22354270736,7.93784864533,10.0,0.0,3000,CAR,0.0,0.0
0.0,Charles,0.0,Min@Car 01:00PM ET,7451774,Johnson,Charles Johnson,Charles Johnson (7451774),CAR,WR,7.1,5.3,5.01103868262,5.36,5.81918903889,6.40370321403,4.0,0.121212121212,3000,MIN,0.0,0.0
0.0,Brenton,0.0,Min@Car 01:00PM ET,7451775,Bersin,Brenton Bersin,Brenton Bersin (7451775),MIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,CAR,0.0,0.0
0.0,Jarius,0.0,Min@Car 01:00PM ET,7451776,Wright,Jarius Wright,Jarius Wright (7451776),CAR,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3000,MIN,0.0,0.0
9.7,Corey,0.0,Min@Car 01:00PM ET,7451777,Brown,Corey Brown,Corey Brown (7451777),MIN,WR,0.0,3.7,3.7,0.0,1.84975022154,0.951077959772,3.0,0.108108108108,3000,CAR,0.0,0.0
0.0,Damiere,0.0,Min@Car 01:00PM ET,7451778,Byrd,Damiere Byrd,Damiere Byrd (7451778),MIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,CAR,0.0,0.0
1.8,Cordarrelle,0.0,Min@Car 01:00PM ET,7451780,Patterson,Cordarrelle Patterson,Cordarrelle Patterson (7451780),CAR,WR,0.0,1.2,0.0,0.0,0.599918990771,0.308457716683,7.0,0.0151515151515,3000,MIN,0.0,0.0
0.0,Chase,0.0,LA@TB 04:05PM ET,7451639,Reynolds,Chase Reynolds,Chase Reynolds (7451639),TB,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,LA,0.0,0.0
3.3,Jacquizz,0.0,LA@TB 04:05PM ET,7451641,Rodgers,Jacquizz Rodgers,Jacquizz Rodgers (7451641),LA,RB,4.71,5.7,5.7,0.0,4.95223007485,4.80950520872,9.0,0.0126582278481,3000,TB,0.0,0.0
0.0,Malcolm,0.0,LA@TB 04:05PM ET,7451644,Brown,Malcolm Brown,Malcolm Brown (7451644),TB,RB,0.0,1.4,1.4,0.0,0.699905489232,0.35986733613,8.0,0.015625,3000,LA,0.0,0.0
0.0,Peyton,0.0,LA@TB 04:05PM ET,7451646,Barber,Peyton Barber,Peyton Barber (7451646),LA,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,TB,0.0,0.0
13.3,Brian,0.0,LA@TB 04:05PM ET,7451787,Quick,Brian Quick,Brian Quick (7451787),TB,WR,3.18,4.1,0.0,5.62,3.46932306612,3.31185319723,4.0,0.09375,3000,LA,0.0,0.0
1.6,Russell,0.0,LA@TB 04:05PM ET,7451788,Shepard,Russell Shepard,Russell Shepard (7451788),LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0253164556962,3000,TB,0.0,0.0
0.0,Cecil,0.0,LA@TB 04:05PM ET,7451790,Shorts III,Cecil Shorts III,Cecil Shorts III (7451790),LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,TB,0.0,0.0
22.0,Adam,0.0,LA@TB 04:05PM ET,7451792,Humphries,Adam Humphries,Adam Humphries (7451792),LA,WR,8.95,3.3,7.24376715976,0.0,5.64519189017,7.20319777344,3.0,0.177215189873,3000,TB,0.0,0.0
2.2,Bradley,0.0,LA@TB 04:05PM ET,7451793,Marquez,Bradley Marquez,Bradley Marquez (7451793),TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3000,LA,0.0,0.0
0.0,Nelson,0.0,LA@TB 04:05PM ET,7451794,Spruce,Nelson Spruce,Nelson Spruce (7451794),TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,LA,0.0,0.0
0.0,Pharoh,0.0,LA@TB 04:05PM ET,7451795,Cooper,Pharoh Cooper,Pharoh Cooper (7451795),TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3000,LA,0.0,0.0
0.0,Mike,0.0,LA@TB 04:05PM ET,7451796,Thomas,Mike Thomas,Mike Thomas (7451796),TB,WR,0.0,2.3,2.3,0.0,1.14984473231,0.591210623642,9.0,0.0,3000,LA,0.0,0.0
0.0,DuJuan,0.0,SF@Sea 04:05PM ET,7451648,Harris,DuJuan Harris,DuJuan Harris (7451648),SEA,RB,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3000,SF,0.0,0.0
0.0,Will,0.0,SF@Sea 04:05PM ET,7451649,Tukuafu,Will Tukuafu,Will Tukuafu (7451649),SF,RB,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0133333333333,3000,SEA,0.0,0.0
0.0,Mike,0.0,SF@Sea 04:05PM ET,7451653,Davis,Mike Davis,Mike Davis (7451653),SEA,RB,0.0,1.1,1.1,0.0,0.54992574154,0.282752906959,10.0,0.013698630137,3000,SF,0.0,0.0
5.1,Alex,0.0,SF@Sea 04:05PM ET,7451655,Collins,Alex Collins,Alex Collins (7451655),SF,RB,1.83,5.0,5.0,0.0,3.31660199651,2.58463025894,10.0,0.0,3000,SEA,0.0,0.0
2.9,Rod,0.0,SF@Sea 04:05PM ET,7451801,Streater,Rod Streater,Rod Streater (7451801),SEA,WR,2.72,3.4,3.4,0.0,2.91401940014,2.80529696333,7.0,0.041095890411,3000,SF,0.0,0.0
0.0,Paul,0.0,SF@Sea 04:05PM ET,7451802,Richardson,Paul Richardson,Paul Richardson (7451802),SF,WR,4.19,2.3,3.78263427647,0.0,3.02032377685,3.56631616892,4.0,0.12,3000,SEA,0.0,0.0
0.0,Tanner,0.0,SF@Sea 04:05PM ET,7451804,McEvoy,Tanner McEvoy,Tanner McEvoy (7451804),SF,WR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,SEA,0.0,0.0
0.0,Aaron,0.0,SF@Sea 04:05PM ET,7451806,Burbridge,Aaron Burbridge,Aaron Burbridge (7451806),SEA,WR,0.0,1.3,1.3,0.0,0.649912240002,0.334162526406,10.0,0.013698630137,3000,SF,0.0,0.0
24.0,Jimmy,0.0,SF@Sea 04:05PM ET,7451915,Graham,Jimmy Graham,Jimmy Graham (7451915),SF,TE,10.26,9.8,5.05242396146,7.05,9.479556801,9.80417466903,6.0,0.0666666666667,3000,SEA,3.0,0.0
1.3,Anthony,0.0,NYJ@KC 04:25PM ET,7451658,Sherman,Anthony Sherman,Anthony Sherman (7451658),NYJ,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,KC,0.0,0.0
0.0,Knile,0.0,NYJ@KC 04:25PM ET,7451660,Davis,Knile Davis,Knile Davis (7451660),NYJ,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,KC,0.0,0.0
0.0,Troymaine,0.0,NYJ@KC 04:25PM ET,7451662,Pope,Troymaine Pope,Troymaine Pope (7451662),KC,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,NYJ,0.0,0.0
0.0,Julian,0.0,NYJ@KC 04:25PM ET,7451664,Howsare,Julian Howsare,Julian Howsare (7451664),KC,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,NYJ,0.0,0.0
0.0,Albert,0.0,NYJ@KC 04:25PM ET,7451811,Wilson,Albert Wilson,Albert Wilson (7451811),NYJ,WR,5.36,5.1,5.3122957848,5.09,4.94244035964,5.11680823688,5.0,0.0963855421687,3000,KC,0.0,0.0
0.0,Charone,0.0,NYJ@KC 04:25PM ET,7451813,Peake,Charone Peake,Charone Peake (7451813),KC,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3000,NYJ,0.0,0.0
0.0,De'Anthony,0.0,NYJ@KC 04:25PM ET,7451814,Thomas,De'Anthony Thomas,De'Anthony Thomas (7451814),NYJ,WR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,KC,0.0,0.0
5.4,Robby,0.0,NYJ@KC 04:25PM ET,7451815,Anderson,Robby Anderson,Robby Anderson (7451815),KC,WR,0.0,5.2,5.2,0.0,2.59964896001,1.33665010563,9.0,0.0,3000,NYJ,0.0,0.0
0.0,Demarcus,0.0,NYJ@KC 04:25PM ET,7451816,Robinson,Demarcus Robinson,Demarcus Robinson (7451816),NYJ,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,KC,0.0,0.0
2.9,Jalin,0.0,NYJ@KC 04:25PM ET,7451817,Marshall,Jalin Marshall,Jalin Marshall (7451817),KC,WR,3.6,6.8,6.8,0.0,5.00663511485,4.30410366335,5.0,0.0821917808219,3000,NYJ,0.0,0.0
5.3,Tyreek,0.0,NYJ@KC 04:25PM ET,7451818,Hill,Tyreek Hill,Tyreek Hill (7451818),NYJ,WR,2.57,0.0,5.40402333772,0.0,1.14728666933,1.82482607431,8.0,0.0361445783133,3000,KC,0.0,0.0
6.9,Robert,0.0,SD@Ind 04:25PM ET,7451667,Turbin,Robert Turbin,Robert Turbin (7451667),SD,RB,4.27,3.0,2.21688435478,0.0,3.40598972518,3.80305376148,8.0,0.0340909090909,3000,IND,0.0,0.0
0.0,Jordan,0.0,SD@Ind 04:25PM ET,7451668,Todman,Jordan Todman,Jordan Todman (7451668),SD,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,IND,0.0,0.0
0.0,Andre,0.0,SD@Ind 04:25PM ET,7451669,Williams,Andre Williams,Andre Williams (7451669),IND,RB,0.0,2.2,2.2,0.0,1.09985148308,0.565505813919,0.0,0.0,3000,SD,0.0,0.0
6.1,Josh,0.0,SD@Ind 04:25PM ET,7451670,Ferguson,Josh Ferguson,Josh Ferguson (7451670),SD,RB,0.0,3.2,1.52579126086,4.75,1.59978397539,0.822553911154,7.0,0.0795454545455,3000,IND,0.0,0.0
1.6,Derek,0.0,SD@Ind 04:25PM ET,7451672,Watt,Derek Watt,Derek Watt (7451672),IND,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,SD,0.0,0.0
0.0,Kenneth,0.0,SD@Ind 04:25PM ET,7451673,Farrow,Kenneth Farrow,Kenneth Farrow (7451673),IND,RB,4.88,5.1,5.1,0.0,4.72816113736,4.77598468992,9.0,0.0151515151515,3000,SD,0.0,0.0
0.0,Isaiah,0.0,SD@Ind 04:25PM ET,7451822,Burse,Isaiah Burse,Isaiah Burse (7451822),IND,WR,3.51,1.9,1.9,0.0,2.51678854836,2.98066357184,10.0,0.0,3000,SD,0.0,0.0
0.0,Quan,0.0,SD@Ind 04:25PM ET,7451823,Bray,Quan Bray,Quan Bray (7451823),SD,WR,1.97,2.9,2.9,0.0,2.32924186916,2.1442361226,10.0,0.0113636363636,3000,IND,0.0,0.0
0.0,Chester,0.0,SD@Ind 04:25PM ET,7451827,Rogers,Chester Rogers,Chester Rogers (7451827),SD,WR,0.0,6.6,6.6,0.0,3.29955444924,1.69651744176,9.0,0.0227272727273,3000,IND,0.0,0.0
10.2,Kenjon,0.0,Pit@Phi 04:25PM ET,7451677,Barner,Kenjon Barner,Kenjon Barner (7451677),PIT,RB,0.0,2.2,2.2,0.0,1.09985148308,0.565505813919,10.0,0.0,3000,PHI,0.0,0.0
