"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1802,720046696,"Kidcanada1 (9/14)",0,85.65,"P Matt Harvey P Joe Musgrove C Russell Martin 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
1802,720126205,"mjeagle12 (4/4)",0,85.65,"P Marcus Stroman P Blake Snell C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Eduardo Núñez SS Dansby Swanson OF Nick Markakis OF Matt Kemp OF Hunter Pence",NA,"","",NA
1811,719943506,"underjones (19/50)",0,85.6,"P Marcus Stroman P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B Steve Pearce 3B Yuli Gurriel SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
1811,720160442,"buns11 (6/9)",0,85.6,"P Marcus Stroman P Robbie Ray C Jeff Mathis 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Carlos Beltrán OF A.J. Pollock",NA,"","",NA
1813,720111345,"jjwd (38/50)",0,85.55,"P Jaime García P Ariel Miranda C Buster Posey 1B Freddie Freeman 2B Brandon Phillips 3B Evan Longoria SS Brad Miller OF Steven Souza Jr. OF Corey Dickerson OF Matt Kemp",NA,"","",NA
1814,719868848,"scout326 (33/50)",0,85.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
1814,720098146,"kingsf143",0,85.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Steve Pearce 3B Josh Donaldson SS Brandon Crawford OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1814,720149873,"AimHigh (19/21)",0,85.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Marwin González 2B José Altuve 3B Aaron Hill SS Eduardo Núñez OF Carlos Beltrán OF Norichika Aoki OF Hunter Pence",NA,"","",NA
1814,720163076,"teeearner",0,85.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Marwin González 2B José Altuve 3B Eduardo Núñez SS José Reyes OF Curtis Granderson OF Jay Bruce OF George Springer",NA,"","",NA
1818,720090334,"xthex2007",0,85.4,"P Blake Snell P Matt Harvey C Jeff Mathis 1B Paul Goldschmidt 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF Nelson Cruz OF George Springer OF Hunter Pence",NA,"","",NA
1819,719917302,"forcewithme (4/21)",0,85.35,"P Matt Harvey P Robbie Ray C Jeff Mathis 1B Kendrys Morales 2B Daniel Descalso 3B Josh Donaldson SS Chris Owings OF José Bautista OF Nelson Cruz OF Chris Herrmann",NA,"","",NA
1820,720061821,"SportsGuy09 (4/4)",0,85.3,"P Marcus Stroman P Ariel Miranda C Russell Martin 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS Jean Segura OF José Bautista OF Nelson Cruz OF Danny Valencia",NA,"","",NA
1821,720070762,"mmeiselman731",0,85.2,"P Matt Harvey P Jeff Samardzija C Brian McCann 1B Steve Pearce 2B José Altuve 3B Wilmer Flores SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
1822,719590241,"juanshen (38/50)",0,85.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Brandon Belt 2B Jean Segura 3B Eduardo Núñez SS Chris Owings OF Mitch Haniger OF Hunter Pence OF Danny Valencia",NA,"","",NA
1822,719911374,"11wildflowers",0,85.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS Carlos Correa OF Jay Bruce OF Nelson Cruz OF George Springer",NA,"","",NA
1822,720154048,"tidda (1/2)",0,85.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Eduardo Núñez OF Matt Kemp OF Carlos Beltrán OF A.J. Pollock",NA,"","",NA
1825,719825634,"Lunacy3 (23/50)",0,84.9,"P Marcus Stroman P Joe Musgrove C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Brandon Crawford OF José Bautista OF Carlos Beltrán OF A.J. Pollock",NA,"","",NA
1825,720064207,"jwaterboy1988",0,84.9,"P Marcus Stroman P Joe Musgrove C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF Kevin Kiermaier OF Yoenis Céspedes OF George Springer",NA,"","",NA
1825,720090677,"thortynumber22",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1825,720099983,"Ryan138 (3/3)",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
1825,720105824,"arinbiondi",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
1825,720124842,"etnman",0,84.9,"P Jaime García P Matt Harvey C Carlos Ruiz 1B Paul Goldschmidt 2B Daniel Descalso 3B Josh Donaldson SS Jean Segura OF José Bautista OF Carlos Beltrán OF A.J. Pollock",NA,"","",NA
1825,720168590,"lovemesomeme",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Josh Donaldson SS Eduardo Núñez OF George Springer OF A.J. Pollock OF Chris Owings",NA,"","",NA
1825,720178184,"butti24",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
1833,719438401,"youdacao (48/50)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Danny Valencia SS Carlos Correa OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
1833,719745140,"Awesemo (27/50)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Corey Dickerson OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1833,719769596,"fallfromgrace (30/50)",0,84.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Buster Posey 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF Jake Marisnick OF George Springer OF Hunter Pence",NA,"","",NA
1833,719805668,"shawnzhan (19/50)",0,84.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Justin Smoak 2B Neil Walker 3B José Reyes SS Troy Tulowitzki OF Kevin Pillar OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
1833,719825646,"Lunacy3 (35/50)",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF A.J. Pollock OF Chris Owings",NA,"","",NA
1833,719868862,"scout326 (47/50)",0,84.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Brandon Belt 2B Steve Pearce 3B Marwin González SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF Jake Marisnick",NA,"","",NA
1833,719868863,"scout326 (48/50)",0,84.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF José Bautista OF Yoenis Céspedes OF Nelson Cruz",NA,"","",NA
1833,720080166,"Barks",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1833,720124468,"freepete",0,84.65,"P Matt Harvey P Joe Musgrove C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Yoenis Céspedes OF Chris Herrmann",NA,"","",NA
1833,720132723,"sportsart (3/11)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Eduardo Núñez SS Brandon Crawford OF Carlos Beltrán OF Nelson Cruz OF Hunter Pence",NA,"","",NA
1833,720141020,"VinnyCash007 (13/15)",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Eduardo Núñez OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1833,720150658,"bearsf1685 (20/24)",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1833,720156715,"thoroughnut (15/25)",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Logan Morrison 2B Daniel Descalso 3B Jake Lamb SS Brad Miller OF Corey Dickerson OF Kevin Kiermaier OF Chris Owings",NA,"","",NA
1833,720156761,"kilkennybrian",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1833,720158846,"rizzi111",0,84.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Steve Pearce 2B José Altuve 3B José Reyes SS Jean Segura OF José Bautista OF Yoenis Céspedes OF Nelson Cruz",NA,"","",NA
1848,719862128,"MadHungarian37 (48/50)",0,84.6,"P Joe Musgrove P Robbie Ray C Russell Martin 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF David Peralta",NA,"","",NA
1848,720096479,"thedtra1n",0,84.6,"P Marcus Stroman P Robbie Ray C Travis d'Arnaud 1B Steve Pearce 2B Robinson Canó 3B Kyle Seager SS Carlos Correa OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
1848,720141354,"jafertons34",0,84.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Kendrys Morales 2B Robinson Canó 3B Kyle Seager SS Carlos Correa OF Curtis Granderson OF Yoenis Céspedes OF Nelson Cruz",NA,"","",NA
1851,719846675,"invertedcheese (15/25)",0,84.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B José Altuve 3B Kyle Seager SS Jean Segura OF Jarrod Dyson OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1851,719943504,"underjones (17/50)",0,84.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Yuli Gurriel SS Brandon Crawford OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1851,719943518,"underjones (31/50)",0,84.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Kendrys Morales 2B José Altuve 3B Yuli Gurriel SS Troy Tulowitzki OF Norichika Aoki OF George Springer OF Hunter Pence",NA,"","",NA
1854,719745158,"Awesemo (45/50)",0,84.4,"P Blake Snell P Matt Harvey C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF José Bautista OF George Springer OF Gorkys Hernández",NA,"","",NA
1855,719590206,"juanshen (3/50)",0,84.35,"P Blake Snell P Robbie Ray C Carlos Ruiz 1B Paul Goldschmidt 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Nelson Cruz OF A.J. Pollock OF Chris Owings",NA,"","",NA
1855,719745150,"Awesemo (37/50)",0,84.35,"P Matt Harvey P Robbie Ray C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Kevin Kiermaier OF Kevin Pillar",NA,"","",NA
1857,720152144,"bigbids",0,84.3,"P Marcus Stroman P Ariel Miranda C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Jean Segura OF José Bautista OF Kevin Kiermaier OF Nelson Cruz",NA,"","",NA
1858,719616600,"suidmach (17/50)",0,84.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Steve Pearce 2B Robinson Canó 3B José Reyes SS Brad Miller OF José Bautista OF Nelson Cruz OF George Springer",NA,"","",NA
1858,720111328,"jjwd (21/50)",0,84.2,"P Blake Snell P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Nelson Cruz OF George Springer OF Gorkys Hernández",NA,"","",NA
1858,720140474,"jgatz3",0,84.2,"P Matt Harvey P Jeff Samardzija C Brian McCann 1B Logan Morrison 2B José Altuve 3B Evan Longoria SS Brad Miller OF Corey Dickerson OF Kevin Kiermaier OF George Springer",NA,"","",NA
1861,719835461,"ChipotleAddict (1/50)",0,84.15,"P Jeff Samardzija P Robbie Ray C Tyler Flowers 1B Freddie Freeman 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Matt Kemp OF Ender Inciarte OF Nelson Cruz",NA,"","",NA
1861,720137925,"jcook909 (3/4)",0,84.15,"P Marcus Stroman P Jaime García C Russell Martin 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS José Reyes OF José Bautista OF George Springer OF Hunter Pence",NA,"","",NA
1861,720164819,"tidda (2/2)",0,84.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Adonis Garcia SS Carlos Correa OF Matt Kemp OF Ender Inciarte OF A.J. Pollock",NA,"","",NA
1864,719914522,"SteerRounder",0,84,"P Ariel Miranda P Robbie Ray C Buster Posey 1B Brandon Belt 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1865,719462505,"cnemergut (2/3)",0,83.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
1865,719590224,"juanshen (21/50)",0,83.9,"P Blake Snell P Jaime García C Chris Herrmann 1B Brandon Belt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF George Springer OF A.J. Pollock OF Chris Owings",NA,"","",NA
1865,719781231,"petelin (2/4)",0,83.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF George Springer OF Hunter Pence",NA,"","",NA
1865,719944236,"cnemergut (3/3)",0,83.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Wilmer Flores SS Carlos Correa OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
1865,720063865,"davemagnum",0,83.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Eduardo Núñez SS Brandon Crawford OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
1865,720111314,"jjwd (7/50)",0,83.9,"P Blake Snell P Jaime García C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Eduardo Núñez OF Hunter Pence OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
1865,720163008,"aarman1",0,83.9,"P Marcus Stroman P Joe Musgrove C Russell Martin 1B Brandon Belt 2B José Altuve 3B Josh Donaldson SS José Reyes OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
1865,720168681,"SweetJammie",0,83.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
1873,719432849,"fortheoffice (3/5)",0,83.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF George Springer OF Chris Owings",NA,"","",NA
1873,719438399,"youdacao (46/50)",0,83.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Kyle Seager SS Carlos Correa OF Carlos Beltrán OF George Springer OF Gorkys Hernández",NA,"","",NA
1873,719769604,"fallfromgrace (38/50)",0,83.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Jake Marisnick OF George Springer",NA,"","",NA
1873,719769611,"fallfromgrace (45/50)",0,83.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Brandon Belt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Carlos Beltrán OF Jake Marisnick OF George Springer",NA,"","",NA
1873,719960898,"ADH6676 (3/4)",0,83.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Eduardo Núñez OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1873,719985669,"baggiedoug",0,83.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Paul Goldschmidt 2B Robinson Canó 3B Josh Donaldson SS Chris Owings OF José Bautista OF Kevin Pillar OF Nelson Cruz",NA,"","",NA
1873,720029803,"Anesthesia",0,83.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Steve Pearce 2B Robinson Canó 3B Eduardo Núñez SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1873,720112137,"Rickyleigha (3/3)",0,83.65,"P Marcus Stroman P Blake Snell C Jesús Sucre 1B Brandon Belt 2B Neil Walker 3B Evan Longoria SS Carlos Correa OF Nelson Cruz OF George Springer OF Hunter Pence",NA,"","",NA
1881,719616633,"suidmach (50/50)",0,83.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Freddie Freeman 2B Robinson Canó 3B Kyle Seager SS Troy Tulowitzki OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
1881,719662767,"RichardWrecker",0,83.6,"P Marcus Stroman P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B Brandon Phillips 3B Josh Donaldson SS Chris Owings OF Nick Markakis OF Nelson Cruz OF George Springer",NA,"","",NA
1881,719978096,"imrdmw",0,83.6,"P Joe Musgrove P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Chris Owings OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
1881,720051955,"SportsGuy09 (1/4)",0,83.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Daniel Descalso 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF A.J. Pollock OF Chris Owings",NA,"","",NA
1885,719835500,"ChipotleAddict (40/50)",0,83.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Jean Segura 3B Kyle Seager SS Eduardo Núñez OF Jarrod Dyson OF Leonys Martin OF Hunter Pence",NA,"","",NA
1885,719926481,"forcewithme (15/21)",0,83.45,"P Marcus Stroman P Jeff Samardzija C Russell Martin 1B Chris Marrero 2B Wilmer Flores 3B Aaron Hill SS Eduardo Núñez OF Curtis Granderson OF Yoenis Céspedes OF Gorkys Hernández",NA,"","",NA
1885,719968514,"fightbackers",0,83.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Freddie Freeman 2B Jean Segura 3B Eduardo Núñez SS Asdrúbal Cabrera OF Kevin Kiermaier OF Yoenis Céspedes OF George Springer",NA,"","",NA
1885,720092356,"gehrenberg (11/16)",0,83.45,"P Marcus Stroman P Jeff Samardzija C Tyler Flowers 1B Freddie Freeman 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Ender Inciarte OF Nelson Cruz OF Mitch Haniger",NA,"","",NA
1885,720107018,"jackman04",0,83.45,"P Joe Musgrove P Jeff Samardzija C Buster Posey 1B Logan Morrison 2B José Altuve 3B Evan Longoria SS Eduardo Núñez OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1885,720124055,"riversoule",0,83.45,"P Joe Musgrove P Jeff Samardzija C Buster Posey 1B Paul Goldschmidt 2B Robinson Canó 3B Josh Donaldson SS Brandon Crawford OF Steven Souza Jr. OF Nelson Cruz OF Norichika Aoki",NA,"","",NA
1891,720027138,"petteytheft89 (23/25)",0,83.35,"P Blake Snell P Robbie Ray C Chris Herrmann 1B Freddie Freeman 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Kevin Kiermaier OF Nelson Cruz OF Mitch Haniger",NA,"","",NA
1892,719984124,"trigdogg2284 (2/3)",0,83.2,"P Blake Snell P Jeff Samardzija C Travis d'Arnaud 1B Freddie Freeman 2B José Altuve 3B Evan Longoria SS Brad Miller OF Kevin Kiermaier OF Matt Kemp OF Ender Inciarte",NA,"","",NA
1892,720118292,"saldal22",0,83.2,"P Matt Harvey P Jeff Samardzija C Russell Martin 1B Buster Posey 2B Neil Walker 3B Josh Donaldson SS José Reyes OF Yoenis Céspedes OF Nelson Cruz OF Hunter Pence",NA,"","",NA
1894,720153779,"bandro80",0,83.15,"P Marcus Stroman P Jaime García C Russell Martin 1B Brandon Belt 2B Jean Segura 3B Josh Donaldson SS Brandon Crawford OF José Bautista OF Nelson Cruz OF George Springer",NA,"","",NA
1895,719769574,"fallfromgrace (8/50)",0,82.9,"P Marcus Stroman P Joe Musgrove C Russell Martin 1B Buster Posey 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
1895,719879634,"rio5xx",0,82.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Logan Morrison 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1895,719996579,"faboskay6975",0,82.9,"P Marcus Stroman P Joe Musgrove C Chris Herrmann 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1895,720123227,"MileHighClub2 (2/2)",0,82.9,"P Jaime García P Matt Harvey C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Josh Donaldson SS Eduardo Núñez OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1895,720149869,"AimHigh (15/21)",0,82.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Buster Posey 2B José Altuve 3B Aaron Hill SS Carlos Correa OF Carlos Beltrán OF George Springer OF Gorkys Hernández",NA,"","",NA
1895,720163310,"Dexdude001",0,82.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B Daniel Descalso 3B Aaron Hill SS Chris Owings OF Hunter Pence OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
1895,720168741,"cthru",0,82.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Logan Morrison 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1902,719438389,"youdacao (36/50)",0,82.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
1902,720086739,"guinswin87 (3/4)",0,82.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Carlos Beltrán OF Jake Marisnick OF George Springer",NA,"","",NA
1902,720154347,"Kazamm",0,82.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Steve Pearce 2B Jean Segura 3B Danny Valencia SS Carlos Correa OF Nelson Cruz OF A.J. Pollock OF Chris Owings",NA,"","",NA
1905,719238596,"Rericfine33",0,82.6,"P Joe Musgrove P Robbie Ray C Jesús Sucre 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
1905,719862095,"MadHungarian37 (15/50)",0,82.6,"P Marcus Stroman P Robbie Ray C Tyler Flowers 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Dansby Swanson OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1907,719943515,"underjones (28/50)",0,82.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Freddie Freeman 2B José Altuve 3B Marwin González SS Brandon Crawford OF Jake Marisnick OF George Springer OF Hunter Pence",NA,"","",NA
1907,720107480,"brpunkrmax (1/3)",0,82.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Freddie Freeman 2B Steve Pearce 3B Eduardo Núñez SS Dansby Swanson OF Matt Kemp OF Ender Inciarte OF Hunter Pence",NA,"","",NA
1909,719346281,"tomsheatj",0,82.35,"P Matt Harvey P Robbie Ray C Brian McCann 1B Brandon Belt 2B José Altuve 3B Alex Bregman SS Carlos Correa OF Jay Bruce OF Yoenis Céspedes OF George Springer",NA,"","",NA
1909,719862104,"MadHungarian37 (24/50)",0,82.35,"P Matt Harvey P Robbie Ray C Russell Martin 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Corey Dickerson OF Yoenis Céspedes OF George Springer",NA,"","",NA
1909,720166346,"natedogg1624 (2/2)",0,82.35,"P Blake Snell P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B Steve Pearce 3B Evan Longoria SS Carlos Correa OF Nelson Cruz OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1912,719926400,"forcewithme (14/21)",0,82.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Chris Marrero 2B José Altuve 3B Eduardo Núñez SS Brandon Crawford OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
1913,719616624,"suidmach (41/50)",0,82.15,"P Jeff Samardzija P Robbie Ray C Russell Martin 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Kevin Kiermaier OF George Springer",NA,"","",NA
1913,720076063,"golf218",0,82.15,"P Jeff Samardzija P Robbie Ray C Carlos Ruiz 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Nelson Cruz OF George Springer",NA,"","",NA
1915,720037269,"wingchester1",0,81.9,"P Marcus Stroman P Joe Musgrove C Carlos Ruiz 1B Freddie Freeman 2B Jean Segura 3B Josh Donaldson SS Carlos Correa OF Jay Bruce OF George Springer OF A.J. Pollock",NA,"","",NA
1915,720111316,"jjwd (9/50)",0,81.9,"P Blake Snell P Jaime García C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Chris Owings OF Hunter Pence OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
1915,720149870,"AimHigh (16/21)",0,81.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Buster Posey 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1915,720150632,"MickyD10970",0,81.9,"P Jaime García P Matt Harvey C Buster Posey 1B Marwin González 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
1919,719323944,"Fishtopher",0,81.65,"P Matt Harvey P Joe Musgrove C Brian McCann 1B Kendrys Morales 2B Neil Walker 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Yoenis Céspedes OF Nelson Cruz",NA,"","",NA
