"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn"
"WR","Keyarris Garrett (0000000)","Keyarris Garrett",0,3000,"Car@Den 00:00PM ET","Car","Keyarris","Garrett","Den",0,0
"RB","Joe Kerridge (0000000)","Joe Kerridge",0,3000,"Pit@Was 00:00PM ET","Was","Joe","Kerridge","Pit",0,0
"WR","Bradley Marquez (0000000)","Bradley Marquez",0,3000,"LA@SF 00:00PM ET","LA","Bradley","Marquez","SF",0,1
"WR","Damiere Byrd (0000000)","Damiere Byrd",0,3000,"Car@Den 00:00PM ET","Car","Damiere","Byrd","Den",0,0
"RB","Malcolm Brown (0000000)","Malcolm Brown",0,3000,"LA@SF 00:00PM ET","LA","Malcolm","Brown","SF",0,2
"WR","Devon Cajuste (0000000)","Devon Cajuste",0,3000,"LA@SF 00:00PM ET","SF","Devon","Cajuste","LA",0,0
"WR","Rashad Ross (0000000)","Rashad Ross",0,3000,"Pit@Was 00:00PM ET","Was","Rashad","Ross","Pit",0,0
"WR","T.J. Thorpe (0000000)","T.J. Thorpe",0,3000,"Pit@Was 00:00PM ET","Was","T.J.","Thorpe","Pit",0,0
"WR","Josh Doctson (0000000)","Josh Doctson",0,3000,"Pit@Was 00:00PM ET","Was","Josh","Doctson","Pit",6.92,0
"WR","Kendal Thompson (0000000)","Kendal Thompson",0,3000,"Pit@Was 00:00PM ET","Was","Kendal","Thompson","Pit",0,0
"RB","Kapri Bibbs (0000000)","Kapri Bibbs",0,3000,"Car@Den 00:00PM ET","Den","Kapri","Bibbs","Car",0,1.2
"RB","Aaron Green (0000000)","Aaron Green",0,3000,"LA@SF 00:00PM ET","LA","Aaron","Green","SF",0,0
"RB","Terrence Magee (0000000)","Terrence Magee",0,3000,"LA@SF 00:00PM ET","LA","Terrence","Magee","SF",0,0
"WR","Corey Brown (0000000)","Corey Brown",0,3000,"Car@Den 00:00PM ET","Car","Corey","Brown","Den",0,3.1
"RB","Cameron Stingily (0000000)","Cameron Stingily",0,3000,"Pit@Was 00:00PM ET","Pit","Cameron","Stingily","Was",0,0
"RB","Mack Brown (0000000)","Mack Brown",0,3000,"Pit@Was 00:00PM ET","Was","Mack","Brown","Pit",0,0
"WR","DeAndrew White (0000000)","DeAndrew White",0,3000,"LA@SF 00:00PM ET","SF","DeAndrew","White","LA",0,0
"RB","Juwan Thompson (0000000)","Juwan Thompson",0,3000,"Car@Den 00:00PM ET","Den","Juwan","Thompson","Car",0,0
"WR","Jordan Taylor (0000000)","Jordan Taylor",0,3000,"Car@Den 00:00PM ET","Den","Jordan","Taylor","Car",0,0
"RB","Roosevelt Nix (0000000)","Roosevelt Nix",0,3000,"Pit@Was 00:00PM ET","Pit","Roosevelt","Nix","Was",0,0
"WR","Dres Anderson (0000000)","Dres Anderson",0,3000,"LA@SF 00:00PM ET","SF","Dres","Anderson","LA",0,0
"WR","Austin Hill (0000000)","Austin Hill",0,3000,"LA@SF 00:00PM ET","LA","Austin","Hill","SF",0,0
"RB","Ronnie Hillman (0000000)","Ronnie Hillman",0,3000,"Car@Den 00:00PM ET","Den","Ronnie","Hillman","Car",0,0
"WR","Cobi Hamilton (0000000)","Cobi Hamilton",0,3000,"Pit@Was 00:00PM ET","Pit","Cobi","Hamilton","Was",0,0
"WR","Bennie Fowler (0000000)","Bennie Fowler",0,3000,"Car@Den 00:00PM ET","Den","Bennie","Fowler","Car",0,0
"WR","Kevin Norwood (0000000)","Kevin Norwood",0,3000,"Car@Den 00:00PM ET","Car","Kevin","Norwood","Den",0,0
"RB","Brandon Wegher (0000000)","Brandon Wegher",0,3000,"Car@Den 00:00PM ET","Car","Brandon","Wegher","Den",0,0
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"Pit@Was 00:00PM ET","Was","Ryan","Grant","Pit",0,1.3
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"Car@Den 00:00PM ET","Car","Brenton","Bersin","Den",0,0
"WR","Ryan Whalen (0000000)","Ryan Whalen",0,3000,"LA@SF 00:00PM ET","SF","Ryan","Whalen","LA",0,0
"RB","DuJuan Harris (0000000)","DuJuan Harris",0,3000,"LA@SF 00:00PM ET","SF","DuJuan","Harris","LA",0,0
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3000,"Car@Den 00:00PM ET","Car","Fozzy","Whittaker","Den",3.82,1.4
"RB","Chase Reynolds (0000000)","Chase Reynolds",0,3000,"LA@SF 00:00PM ET","LA","Chase","Reynolds","SF",0,0
"RB","Bruce Miller (0000000)","Bruce Miller",0,3000,"LA@SF 00:00PM ET","SF","Bruce","Miller","LA",0,0
"WR","Jordan Norwood (0000000)","Jordan Norwood",0,3000,"Car@Den 00:00PM ET","Den","Jordan","Norwood","Car",3.73,3
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"Car@Den 00:00PM ET","Car","Mike","Tolbert","Den",0,3.4
"WR","Eric Weems (0000000)","Eric Weems",0,3000,"TB@Atl 00:00PM ET","Atl","Eric","Weems","TB",0,0
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"NE@Ari 00:00PM ET","NE","Matt","Slater","Ari",0,0
"RB","Jerome Felton (0000000)","Jerome Felton",0,3000,"Buf@Bal 00:00PM ET","Buf","Jerome","Felton","Bal",0,0
"RB","Cedric Peerman (0000000)","Cedric Peerman",0,3000,"Cin@NYJ 00:00PM ET","Cin","Cedric","Peerman","NYJ",0,0
"WR","Marlon Moore (0000000)","Marlon Moore",0,3000,"Cle@Phi 00:00PM ET","Cle","Marlon","Moore","Phi",0,0
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"Cin@NYJ 00:00PM ET","Cin","Brandon","Tate","NYJ",3.55,0
"RB","Darrel Young (0000000)","Darrel Young",0,3000,"Chi@Hou 00:00PM ET","Chi","Darrel","Young","Hou",0,0
"WR","Louis Murphy (0000000)","Louis Murphy",0,3000,"TB@Atl 00:00PM ET","TB","Louis","Murphy","Atl",0,0
"WR","Dobson Collins (0000000)","Dobson Collins",0,3000,"Buf@Bal 00:00PM ET","Bal","Dobson","Collins","Buf",0,0
"WR","Kyle Williams (0000000)","Kyle Williams",0,3000,"Cin@NYJ 00:00PM ET","NYJ","Kyle","Williams","Cin",0,0
"WR","Greg Salas (0000000)","Greg Salas",0,3000,"Buf@Bal 00:00PM ET","Buf","Greg","Salas","Bal",3.06,0
"RB","Marcel Reece (0000000)","Marcel Reece",0,3000,"Oak@NO 00:00PM ET","Oak","Marcel","Reece","NO",0,0
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Chi@Hou 00:00PM ET","Chi","Marc","Mariani","Hou",4.98,0
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"GB@Jax 00:00PM ET","Jax","Bryan","Walters","GB",0,1.3
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"Det@Ind 00:00PM ET","Det","Andre","Roberts","Ind",0,3.2
"WR","Jeremy Ross (0000000)","Jeremy Ross",0,3000,"Cin@NYJ 00:00PM ET","NYJ","Jeremy","Ross","Cin",0,0
"RB","Dexter McCluster (0000000)","Dexter McCluster",0,3000,"Min@Ten 00:00PM ET","Ten","Dexter","McCluster","Min",0,0
"WR","Mike Williams (0000000)","Mike Williams",0,3000,"SD@KC 00:00PM ET","KC","Mike","Williams","SD",0,0
"RB","James Develin (0000000)","James Develin",0,3000,"NE@Ari 00:00PM ET","NE","James","Develin","Ari",0,0
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"GB@Jax 00:00PM ET","Jax","Arrelious","Benn","GB",0,0
"WR","Marcus Easley (0000000)","Marcus Easley",0,3000,"Buf@Bal 00:00PM ET","Buf","Marcus","Easley","Bal",0,0
"RB","Taiwan Jones (0000000)","Taiwan Jones",0,3000,"Oak@NO 00:00PM ET","Oak","Taiwan","Jones","NO",0,2.2
"WR","Charles Johnson (0000000)","Charles Johnson",0,3000,"Min@Ten 00:00PM ET","Min","Charles","Johnson","Ten",6.19,0
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"Chi@Hou 00:00PM ET","Chi","Deonte","Thompson","Hou",0,0
"RB","Dan Herron (0000000)","Dan Herron",0,3000,"Buf@Bal 00:00PM ET","Buf","Dan","Herron","Bal",0,0
"TE","Jordan Cameron (0000000)","Jordan Cameron",0,3000,"Mia@Sea 00:00PM ET","Mia","Jordan","Cameron","Sea",8.32,8.8
"WR","Greg Little (0000000)","Greg Little",0,3000,"Buf@Bal 00:00PM ET","Buf","Greg","Little","Bal",0,0
"RB","Joe Banyard (0000000)","Joe Banyard",0,3000,"GB@Jax 00:00PM ET","Jax","Joe","Banyard","GB",0,0
"RB","Robert Hughes (0000000)","Robert Hughes",0,3000,"Cle@Phi 00:00PM ET","Cle","Robert","Hughes","Phi",0,0
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3000,"Oak@NO 00:00PM ET","NO","Travaris","Cadet","Oak",0,0
"WR","Nathan Palmer (0000000)","Nathan Palmer",0,3000,"Oak@NO 00:00PM ET","Oak","Nathan","Palmer","NO",0,0
"WR","Kashif Moore (0000000)","Kashif Moore",0,3000,"SD@KC 00:00PM ET","KC","Kashif","Moore","SD",0,0
"RB","Anthony Sherman (0000000)","Anthony Sherman",0,3000,"SD@KC 00:00PM ET","KC","Anthony","Sherman","SD",0,0
"WR","Aldrick Robinson (0000000)","Aldrick Robinson",0,3000,"TB@Atl 00:00PM ET","Atl","Aldrick","Robinson","TB",0,0
"RB","Robert Turbin (0000000)","Robert Turbin",0,3000,"Det@Ind 00:00PM ET","Ind","Robert","Turbin","Det",3.09,1.9
"RB","Will Johnson (0000000)","Will Johnson",0,3000,"NYG@Dal 00:00PM ET","NYG","Will","Johnson","Dal",0,0
"RB","Bobby Rainey (0000000)","Bobby Rainey",0,3000,"NYG@Dal 00:00PM ET","NYG","Bobby","Rainey","Dal",0,0
"RB","Patrick DiMarco (0000000)","Patrick DiMarco",0,3000,"TB@Atl 00:00PM ET","Atl","Patrick","DiMarco","TB",0,1.1
"RB","Isaiah Pead (0000000)","Isaiah Pead",0,3000,"Mia@Sea 00:00PM ET","Mia","Isaiah","Pead","Sea",0,0
"RB","George Winn (0000000)","George Winn",0,3000,"Det@Ind 00:00PM ET","Det","George","Winn","Ind",0,0
"WR","Tavarres King (0000000)","Tavarres King",0,3000,"NYG@Dal 00:00PM ET","NYG","Tavarres","King","Dal",0,0
"RB","Austin Johnson (0000000)","Austin Johnson",0,3000,"Oak@NO 00:00PM ET","NO","Austin","Johnson","Oak",0,0
"WR","Terrelle Pryor (0000000)","Terrelle Pryor",0,3000,"Cle@Phi 00:00PM ET","Cle","Terrelle","Pryor","Phi",7.45,11.1
"RB","Kenjon Barner (0000000)","Kenjon Barner",0,3000,"Cle@Phi 00:00PM ET","Phi","Kenjon","Barner","Cle",0,2.4
"WR","Brice Butler (0000000)","Brice Butler",0,3000,"NYG@Dal 00:00PM ET","Dal","Brice","Butler","NYG",2.14,1.4
"RB","Zach Line (0000000)","Zach Line",0,3000,"Min@Ten 00:00PM ET","Min","Zach","Line","Ten",0,0
"WR","Griff Whalen (0000000)","Griff Whalen",0,3000,"Mia@Sea 00:00PM ET","Mia","Griff","Whalen","Sea",0,0
"RB","Jonathan Grimes (0000000)","Jonathan Grimes",0,3000,"Chi@Hou 00:00PM ET","Hou","Jonathan","Grimes","Chi",0,0
"WR","Frankie Hammond (0000000)","Frankie Hammond",0,3000,"SD@KC 00:00PM ET","KC","Frankie","Hammond","SD",0,0
"WR","Chris Givens (0000000)","Chris Givens",0,3000,"Cle@Phi 00:00PM ET","Phi","Chris","Givens","Cle",0,0
"RB","Glenn Winston (0000000)","Glenn Winston",0,3000,"Cle@Phi 00:00PM ET","Cle","Glenn","Winston","Phi",0,0
"WR","Keshawn Martin (0000000)","Keshawn Martin",0,3000,"NE@Ari 00:00PM ET","NE","Keshawn","Martin","Ari",0,0
"WR","Myles White (0000000)","Myles White",0,3000,"NYG@Dal 00:00PM ET","NYG","Myles","White","Dal",0,0
"WR","Troy Stoudermire (0000000)","Troy Stoudermire",0,3000,"Min@Ten 00:00PM ET","Min","Troy","Stoudermire","Ten",0,0
"WR","Jarrett Boykin (0000000)","Jarrett Boykin",0,3000,"Buf@Bal 00:00PM ET","Buf","Jarrett","Boykin","Bal",0,0
"WR","B.J. Daniels (0000000)","B.J. Daniels",0,3000,"Chi@Hou 00:00PM ET","Chi","B.J.","Daniels","Hou",0,0
"RB","Jordan Todman (0000000)","Jordan Todman",0,3000,"Det@Ind 00:00PM ET","Ind","Jordan","Todman","Det",0,0
"WR","Jarius Wright (0000000)","Jarius Wright",0,3000,"Min@Ten 00:00PM ET","Min","Jarius","Wright","Ten",0,5.1
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"NE@Ari 00:00PM ET","NE","Brandon","Bolden","Ari",0,2.1
"RB","Lance Dunbar (0000000)","Lance Dunbar",0,3000,"NYG@Dal 00:00PM ET","Dal","Lance","Dunbar","NYG",0,0
"RB","Cedric O'Neal (0000000)","Cedric O'Neal",0,3000,"Cle@Phi 00:00PM ET","Phi","Cedric","O'Neal","Cle",0,0
"TE","Larry Donnell (0000000)","Larry Donnell",0,2900,"NYG@Dal 00:00PM ET","NYG","Larry","Donnell","Dal",5.71,4.6
"TE","Virgil Green (0000000)","Virgil Green",0,2900,"Car@Den 00:00PM ET","Den","Virgil","Green","Car",9.31,6.5
"TE","Cameron Brate (0000000)","Cameron Brate",0,2900,"TB@Atl 00:00PM ET","TB","Cameron","Brate","Atl",6.74,5.8
"TE","Jared Cook (0000000)","Jared Cook",0,2900,"GB@Jax 00:00PM ET","GB","Jared","Cook","Jax",11.01,9.5
"TE","Austin Seferian-Jenkins (0000000)","Austin Seferian-Jenkins",0,2800,"TB@Atl 00:00PM ET","TB","Austin","Seferian-Jenkins","Atl",8.85,5.4
"TE","Jacob Tamme (0000000)","Jacob Tamme",0,2800,"TB@Atl 00:00PM ET","Atl","Jacob","Tamme","TB",8.68,6.5
"TE","Jace Amaro (0000000)","Jace Amaro",0,2700,"Cin@NYJ 00:00PM ET","NYJ","Jace","Amaro","Cin",5.44,0
"TE","Luke Willson (0000000)","Luke Willson",0,2700,"Mia@Sea 00:00PM ET","Sea","Luke","Willson","Mia",6.93,4.2
"TE","Darren Fells (0000000)","Darren Fells",0,2700,"NE@Ari 00:00PM ET","Ari","Darren","Fells","NE",5.11,3.8
"TE","Brent Celek (0000000)","Brent Celek",0,2700,"Cle@Phi 00:00PM ET","Phi","Brent","Celek","Cle",6.42,4.6
"TE","Marcedes Lewis (0000000)","Marcedes Lewis",0,2700,"GB@Jax 00:00PM ET","Jax","Marcedes","Lewis","GB",2.39,1.6
"TE","Tyler Kroft (0000000)","Tyler Kroft",0,2700,"Cin@NYJ 00:00PM ET","Cin","Tyler","Kroft","NYJ",7.68,8.5
"TE","Garrett Celek (0000000)","Garrett Celek",0,2700,"LA@SF 00:00PM ET","SF","Garrett","Celek","LA",0,3.3
"TE","Mychal Rivera (0000000)","Mychal Rivera",0,2600,"Oak@NO 00:00PM ET","Oak","Mychal","Rivera","NO",0,4.2
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,2600,"Buf@Bal 00:00PM ET","Bal","Dennis","Pitta","Buf",7.49,7.3
"TE","Maxx Williams (0000000)","Maxx Williams",0,2600,"Buf@Bal 00:00PM ET","Bal","Maxx","Williams","Buf",5.58,1.8
"TE","Vernon Davis (0000000)","Vernon Davis",0,2600,"Pit@Was 00:00PM ET","Was","Vernon","Davis","Pit",2.11,1.2
"TE","Crockett Gillmore (0000000)","Crockett Gillmore",0,2600,"Buf@Bal 00:00PM ET","Bal","Crockett","Gillmore","Buf",10.03,4.8
"TE","Gavin Escobar (0000000)","Gavin Escobar",0,2600,"NYG@Dal 00:00PM ET","Dal","Gavin","Escobar","NYG",2.1,1.5
"TE","Ryan Griffin (0000000)","Ryan Griffin",0,2600,"Chi@Hou 00:00PM ET","Hou","Ryan","Griffin","Chi",6.88,5.9
"TE","Gabe Holmes (0000000)","Gabe Holmes",0,2500,"Oak@NO 00:00PM ET","Oak","Gabe","Holmes","NO",0,0
"TE","Troy Niklas (0000000)","Troy Niklas",0,2500,"NE@Ari 00:00PM ET","Ari","Troy","Niklas","NE",0,0
"TE","Ben Koyack (0000000)","Ben Koyack",0,2500,"GB@Jax 00:00PM ET","Jax","Ben","Koyack","GB",0,0
"TE","Kennard Backman (0000000)","Kennard Backman",0,2500,"GB@Jax 00:00PM ET","GB","Kennard","Backman","Jax",0,0
"TE","Bryce Williams (0000000)","Bryce Williams",0,2500,"NE@Ari 00:00PM ET","NE","Bryce","Williams","Ari",0,0
"TE","Kyle Carter (0000000)","Kyle Carter",0,2500,"Min@Ten 00:00PM ET","Min","Kyle","Carter","Ten",0,0
"TE","Nick Boyle (0000000)","Nick Boyle",0,2500,"Buf@Bal 00:00PM ET","Bal","Nick","Boyle","Buf",0,0
"TE","Tim Semisch (0000000)","Tim Semisch",0,2500,"SD@KC 00:00PM ET","SD","Tim","Semisch","KC",0,0
"TE","Joshua Perkins (0000000)","Joshua Perkins",0,2500,"TB@Atl 00:00PM ET","Atl","Joshua","Perkins","TB",0,0
"TE","Stephen Anderson (0000000)","Stephen Anderson",0,2500,"Chi@Hou 00:00PM ET","Hou","Stephen","Anderson","Chi",0,0
"TE","Matt Weiser (0000000)","Matt Weiser",0,2500,"SD@KC 00:00PM ET","SD","Matt","Weiser","KC",0,0
"TE","Steven Scheu (0000000)","Steven Scheu",0,2500,"NE@Ari 00:00PM ET","NE","Steven","Scheu","Ari",0,0
"TE","Alex Ellis (0000000)","Alex Ellis",0,2500,"Min@Ten 00:00PM ET","Ten","Alex","Ellis","Min",0,0
"TE","Tevin Westbrook (0000000)","Tevin Westbrook",0,2500,"TB@Atl 00:00PM ET","TB","Tevin","Westbrook","Atl",0,0
"TE","Austin Traylor (0000000)","Austin Traylor",0,2500,"NYG@Dal 00:00PM ET","Dal","Austin","Traylor","NYG",0,0
"TE","Nick Vannett (0000000)","Nick Vannett",0,2500,"Mia@Sea 00:00PM ET","Sea","Nick","Vannett","Mia",0,0
"TE","Matt LaCosse (0000000)","Matt LaCosse",0,2500,"NYG@Dal 00:00PM ET","NYG","Matt","LaCosse","Dal",0,0
"TE","Nick O'Leary (0000000)","Nick O'Leary",0,2500,"Buf@Bal 00:00PM ET","Buf","Nick","O'Leary","Bal",0,0
"TE","Mitchell Henry (0000000)","Mitchell Henry",0,2500,"GB@Jax 00:00PM ET","GB","Mitchell","Henry","Jax",0,0
"TE","Demetrius Harris (0000000)","Demetrius Harris",0,2500,"SD@KC 00:00PM ET","KC","Demetrius","Harris","SD",0,0
"TE","Ross Travis (0000000)","Ross Travis",0,2500,"SD@KC 00:00PM ET","KC","Ross","Travis","SD",0,0
"TE","Ryan Malleck (0000000)","Ryan Malleck",0,2500,"NYG@Dal 00:00PM ET","NYG","Ryan","Malleck","Dal",0,0
"TE","Darren Waller (0000000)","Darren Waller",0,2500,"Buf@Bal 00:00PM ET","Bal","Darren","Waller","Buf",0,0
"TE","David Reeves (0000000)","David Reeves",0,2500,"Cle@Phi 00:00PM ET","Cle","David","Reeves","Phi",0,0
"TE","Adam Fuehne (0000000)","Adam Fuehne",0,2500,"Det@Ind 00:00PM ET","Det","Adam","Fuehne","Ind",0,0
"TE","C.J. Uzomah (0000000)","C.J. Uzomah",0,2500,"Cin@NYJ 00:00PM ET","Cin","C.J.","Uzomah","NYJ",2.24,4.2
"TE","Anthony Denham (0000000)","Anthony Denham",0,2500,"Chi@Hou 00:00PM ET","Hou","Anthony","Denham","Chi",0,0
"TE","M.J. McFarland (0000000)","M.J. McFarland",0,2500,"Cle@Phi 00:00PM ET","Phi","M.J.","McFarland","Cle",0,0
"TE","Chris Manhertz (0000000)","Chris Manhertz",0,2500,"Oak@NO 00:00PM ET","NO","Chris","Manhertz","Oak",0,0
"TE","Rashaun Allen (0000000)","Rashaun Allen",0,2500,"Oak@NO 00:00PM ET","NO","Rashaun","Allen","Oak",0,0
"TE","Casey Pierce (0000000)","Casey Pierce",0,2500,"GB@Jax 00:00PM ET","GB","Casey","Pierce","Jax",0,0
"TE","Connor Hamlett (0000000)","Connor Hamlett",0,2500,"Cle@Phi 00:00PM ET","Cle","Connor","Hamlett","Phi",0,0
"TE","Ron Shields (0000000)","Ron Shields",0,2500,"Mia@Sea 00:00PM ET","Sea","Ron","Shields","Mia",0,0
"TE","Brian Parker (0000000)","Brian Parker",0,2500,"SD@KC 00:00PM ET","KC","Brian","Parker","SD",0,0
"TE","Asante Cleveland (0000000)","Asante Cleveland",0,2500,"SD@KC 00:00PM ET","SD","Asante","Cleveland","KC",0,0
"TE","Randall Telfer (0000000)","Randall Telfer",0,2500,"Cle@Phi 00:00PM ET","Cle","Randall","Telfer","Phi",0,0
"TE","Eric Tomlinson (0000000)","Eric Tomlinson",0,2500,"Chi@Hou 00:00PM ET","Hou","Eric","Tomlinson","Chi",0,0
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz",0,2500,"Chi@Hou 00:00PM ET","Hou","C.J.","Fiedorowicz","Chi",3.32,2.4
"TE","MyCole Pruitt (0000000)","MyCole Pruitt",0,2500,"Min@Ten 00:00PM ET","Min","MyCole","Pruitt","Ten",0,0
"TE","Colton Underwood (0000000)","Colton Underwood",0,2500,"Oak@NO 00:00PM ET","Oak","Colton","Underwood","NO",0,0
"TE","James O'Shaughnessy (0000000)","James O'Shaughnessy",0,2500,"SD@KC 00:00PM ET","KC","James","O'Shaughnessy","SD",0,0
"TE","Erik Swoope (0000000)","Erik Swoope",0,2500,"Det@Ind 00:00PM ET","Ind","Erik","Swoope","Det",0,0
"TE","A.J. Derby (0000000)","A.J. Derby",0,2500,"NE@Ari 00:00PM ET","NE","A.J.","Derby","Ari",0,1.5
"TE","Gerald Christian (0000000)","Gerald Christian",0,2500,"NE@Ari 00:00PM ET","Ari","Gerald","Christian","NE",0,0
"TE","Trey Burton (0000000)","Trey Burton",0,2500,"Cle@Phi 00:00PM ET","Phi","Trey","Burton","Cle",0,2.1
"TE","Kivon Cartwright (0000000)","Kivon Cartwright",0,2500,"TB@Atl 00:00PM ET","TB","Kivon","Cartwright","Atl",0,0
"TE","Brandon Williams (0000000)","Brandon Williams",0,2500,"Mia@Sea 00:00PM ET","Sea","Brandon","Williams","Mia",0,0
"TE","Nic Jacobs (0000000)","Nic Jacobs",0,2500,"GB@Jax 00:00PM ET","Jax","Nic","Jacobs","GB",0,0
"TE","Jerome Cunningham (0000000)","Jerome Cunningham",0,2500,"Min@Ten 00:00PM ET","Ten","Jerome","Cunningham","Min",0,0
"TE","Brandon Bostick (0000000)","Brandon Bostick",0,2500,"Cin@NYJ 00:00PM ET","NYJ","Brandon","Bostick","Cin",0,0
"TE","Arthur Lynch (0000000)","Arthur Lynch",0,2500,"TB@Atl 00:00PM ET","Atl","Arthur","Lynch","TB",0,0
"TE","Orson Charles (0000000)","Orson Charles",0,2500,"Det@Ind 00:00PM ET","Det","Orson","Charles","Ind",0,0
"TE","Blake Annen (0000000)","Blake Annen",0,2500,"Buf@Bal 00:00PM ET","Buf","Blake","Annen","Bal",0,0
"TE","Dion Sims (0000000)","Dion Sims",0,2500,"Mia@Sea 00:00PM ET","Mia","Dion","Sims","Sea",1.81,1.2
"TE","D.J. Tialavea (0000000)","D.J. Tialavea",0,2500,"TB@Atl 00:00PM ET","Atl","D.J.","Tialavea","TB",0,0
"TE","Wes Saxton (0000000)","Wes Saxton",0,2500,"Cin@NYJ 00:00PM ET","NYJ","Wes","Saxton","Cin",0,0
"TE","Matt Lengel (0000000)","Matt Lengel",0,2500,"Cin@NYJ 00:00PM ET","Cin","Matt","Lengel","NYJ",0,0
"TE","Levine Toilolo (0000000)","Levine Toilolo",0,2500,"TB@Atl 00:00PM ET","Atl","Levine","Toilolo","TB",2.04,0
"TE","Ryan Hewitt (0000000)","Ryan Hewitt",0,2500,"Cin@NYJ 00:00PM ET","Cin","Ryan","Hewitt","NYJ",0,0
"TE","Justin Perillo (0000000)","Justin Perillo",0,2500,"GB@Jax 00:00PM ET","GB","Justin","Perillo","Jax",0,0
"TE","Jack Doyle (0000000)","Jack Doyle",0,2500,"Det@Ind 00:00PM ET","Ind","Jack","Doyle","Det",2.34,3.2
"TE","Josh Hill (0000000)","Josh Hill",0,2500,"Oak@NO 00:00PM ET","NO","Josh","Hill","Oak",0,2.1
"TE","Chris Gragg (0000000)","Chris Gragg",0,2500,"Buf@Bal 00:00PM ET","Buf","Chris","Gragg","Bal",0,0
"TE","Greg Scruggs (0000000)","Greg Scruggs",0,2500,"Chi@Hou 00:00PM ET","Chi","Greg","Scruggs","Hou",0,0
"TE","MarQueis Gray (0000000)","MarQueis Gray",0,2500,"Mia@Sea 00:00PM ET","Mia","MarQueis","Gray","Sea",0,0
"TE","Chris Pantale (0000000)","Chris Pantale",0,2500,"Cle@Phi 00:00PM ET","Phi","Chris","Pantale","Cle",0,0
"TE","James Hanna (0000000)","James Hanna",0,2500,"NYG@Dal 00:00PM ET","Dal","James","Hanna","NYG",0,1.7
"TE","Zach Sudfeld (0000000)","Zach Sudfeld",0,2500,"Cin@NYJ 00:00PM ET","NYJ","Zach","Sudfeld","Cin",0,0
"TE","Ifeanyi Momah (0000000)","Ifeanyi Momah",0,2500,"NE@Ari 00:00PM ET","Ari","Ifeanyi","Momah","NE",0,0
"TE","Rhett Ellison (0000000)","Rhett Ellison",0,2500,"Min@Ten 00:00PM ET","Min","Rhett","Ellison","Ten",0,1.4
"TE","Sean McGrath (0000000)","Sean McGrath",0,2500,"SD@KC 00:00PM ET","SD","Sean","McGrath","KC",0,0
"TE","Konrad Reuland (0000000)","Konrad Reuland",0,2500,"Det@Ind 00:00PM ET","Ind","Konrad","Reuland","Det",0,0
"TE","Luke Stocker (0000000)","Luke Stocker",0,2500,"TB@Atl 00:00PM ET","TB","Luke","Stocker","Atl",0,0
"TE","Lee Smith (0000000)","Lee Smith",0,2500,"Oak@NO 00:00PM ET","Oak","Lee","Smith","NO",0,0
"TE","Michael Hoomanawanui (0000000)","Michael Hoomanawanui",0,2500,"Oak@NO 00:00PM ET","NO","Michael","Hoomanawanui","Oak",0,1.4
"TE","Jeff Cumberland (0000000)","Jeff Cumberland",0,2500,"SD@KC 00:00PM ET","SD","Jeff","Cumberland","KC",0,0
"TE","Jermaine Gresham (0000000)","Jermaine Gresham",0,2500,"NE@Ari 00:00PM ET","Ari","Jermaine","Gresham","NE",2.59,2.8
"TE","Matthew Mulligan (0000000)","Matthew Mulligan",0,2500,"Det@Ind 00:00PM ET","Det","Matthew","Mulligan","Ind",0,0
"TE","Rob Housler (0000000)","Rob Housler",0,2500,"Chi@Hou 00:00PM ET","Chi","Rob","Housler","Hou",0,0
"TE","Jim Dray (0000000)","Jim Dray",0,2500,"Buf@Bal 00:00PM ET","Buf","Jim","Dray","Bal",0,1.3
"TE","Clay Harbor (0000000)","Clay Harbor",0,2500,"NE@Ari 00:00PM ET","NE","Clay","Harbor","Ari",0,0
"TE","Tony Moeaki (0000000)","Tony Moeaki",0,2500,"Chi@Hou 00:00PM ET","Chi","Tony","Moeaki","Hou",0,0
"TE","Brandon Myers (0000000)","Brandon Myers",0,2500,"TB@Atl 00:00PM ET","TB","Brandon","Myers","Atl",0,0
"TE","Kellen Davis (0000000)","Kellen Davis",0,2500,"Cin@NYJ 00:00PM ET","NYJ","Kellen","Davis","Cin",2.6,3.8
"TE","Brandon Pettigrew (0000000)","Brandon Pettigrew",0,2500,"Det@Ind 00:00PM ET","Det","Brandon","Pettigrew","Ind",1.76,0
