"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"OF","Austin Jackson",3000,"Cle@Tex 08:05PM ET",5.593,"Cle"
"C","Mike Zunino",3000,"Sea@Hou 08:10PM ET",6.214,"Sea"
"1B/3B","Marwin Gonzalez",3000,"Sea@Hou 08:10PM ET",6.05,"Hou"
"OF","Ben Gamel",3000,"Sea@Hou 08:10PM ET",2.364,"Sea"
"OF","Preston Tucker",3000,"Sea@Hou 08:10PM ET",3.604,"Hou"
"2B/SS","Kelby Tomlinson",3000,"SF@Ari 09:40PM ET",3.455,"SF"
"2B/C","Austin Barnes",3000,"SD@LAD 10:10PM ET",1.696,"LAD"
"2B","Willie Calhoun",3000,"SD@LAD 10:10PM ET",0,"LAD"
"OF","Alex Dickerson",3000,"SD@LAD 10:10PM ET",6.476,"SD"
"OF","Andrew Toles",3000,"SD@LAD 10:10PM ET",4.847,"LAD"
"OF","Hunter Renfroe",3000,"SD@LAD 10:10PM ET",10.818,"SD"
"1B/OF","Tyler Moore",3000,"Mia@Was 07:05PM ET",0,"Mia"
"2B/SS","Darwin Barney",2900,"Tor@Bal 07:05PM ET",4.144,"Tor"
"1B","Jake Bauers",2900,"NYY@TB 07:10PM ET",0,"TB"
"2B/SS","Tim Beckham",2900,"NYY@TB 07:10PM ET",5.516,"TB"
"3B","Chase Headley",2900,"NYY@TB 07:10PM ET",6.092,"NYY"
"C","Josh Phegley",2900,"LAA@Oak 10:05PM ET",5.192,"Oak"
"1B/OF","Mark Canha",2900,"LAA@Oak 10:05PM ET",3.625,"Oak"
"SS","Andrelton Simmons",2900,"LAA@Oak 10:05PM ET",6.032,"LAA"
"C","Manny Pina",2900,"Col@Mil 08:10PM ET",3.879,"Mil"
"2B/3B","T.J. Rivera",2900,"Atl@NYM 07:10PM ET",6,"NYM"
"OF","Brandon Nimmo",2900,"Atl@NYM 07:10PM ET",3.719,"NYM"
"1B/OF","Ryan Rua",2900,"Cle@Tex 08:05PM ET",4.92,"Tex"
"3B","Yandy Diaz",2900,"Cle@Tex 08:05PM ET",0,"Cle"
"2B/SS","Andres Blanco",2900,"Phi@Cin 07:10PM ET",3.856,"Phi"
"3B","J.D. Davis",2900,"Sea@Hou 08:10PM ET",0,"Hou"
"2B/3B","Cory Spangenberg",2900,"SD@LAD 10:10PM ET",6.429,"SD"
"3B/OF","Rob Segedin",2900,"SD@LAD 10:10PM ET",3.3,"LAD"
"OF","Alex Verdugo",2900,"SD@LAD 10:10PM ET",0,"LAD"
"OF","Brian Goodwin",2900,"Mia@Was 07:05PM ET",2.826,"Was"
"OF","Craig Gentry",2800,"Tor@Bal 07:05PM ET",2.357,"Bal"
"C","Christian Vazquez",2800,"Pit@Bos 07:10PM ET",4.158,"Bos"
"2B/3B","Josh Rutledge",2800,"Pit@Bos 07:10PM ET",3.464,"Bos"
"3B","Deven Marrero",2800,"Pit@Bos 07:10PM ET",0.538,"Bos"
"1B","Yonder Alonso",2800,"LAA@Oak 10:05PM ET",5.167,"Oak"
"2B/SS","Danny Espinosa",2800,"LAA@Oak 10:05PM ET",6.253,"LAA"
"C","Jett Bandy",2800,"Col@Mil 08:10PM ET",5.029,"Mil"
"2B/SS","Cristhian Adames",2800,"Col@Mil 08:10PM ET",2.81,"Col"
"2B/3B","Jace Peterson",2800,"Atl@NYM 07:10PM ET",5.448,"Atl"
"C","Devin Mesoraco",2800,"Phi@Cin 07:10PM ET",2.438,"Cin"
"1B/OF","Brock Stassi",2800,"Phi@Cin 07:10PM ET",0,"Phi"
"OF","Guillermo Heredia",2800,"Sea@Hou 08:10PM ET",3.622,"Sea"
"C","Oscar Hernandez",2800,"SF@Ari 09:40PM ET",4.25,"Ari"
"OF","Gorkys Hernandez",2800,"SF@Ari 09:40PM ET",3.345,"SF"
"OF","Andre Ethier",2800,"SD@LAD 10:10PM ET",2.375,"LAD"
"2B/SS","Stephen Drew",2800,"Mia@Was 07:05PM ET",4.392,"Was"
"OF","Destin Hood",2800,"Mia@Was 07:05PM ET",2.846,"Mia"
"2B/SS","Ryan Goins",2700,"Tor@Bal 07:05PM ET",2.938,"Tor"
"3B/SS","Ryan Flaherty",2700,"Tor@Bal 07:05PM ET",3.284,"Bal"
"2B/3B","Phil Gosselin",2700,"Pit@Bos 07:10PM ET",2.877,"Pit"
"OF","Aaron Hicks",2700,"NYY@TB 07:10PM ET",4.073,"NYY"
"2B","Jed Lowrie",2700,"LAA@Oak 10:05PM ET",5.494,"Oak"
"3B/SS","Alexi Amarista",2700,"Col@Mil 08:10PM ET",3.277,"Col"
"C","Tyler Flowers",2700,"Atl@NYM 07:10PM ET",6.458,"Atl"
"OF","Juan Lagares",2700,"Atl@NYM 07:10PM ET",3.013,"NYM"
"C","Roberto Perez",2700,"Cle@Tex 08:05PM ET",4.145,"Cle"
"2B/OF","Michael Martinez",2700,"Cle@Tex 08:05PM ET",1.93,"Cle"
"2B/SS","Hanser Alberto",2700,"Cle@Tex 08:05PM ET",1.286,"Tex"
"C","Tucker Barnhart",2700,"Phi@Cin 07:10PM ET",5.487,"Cin"
"OF","Patrick Kivlehan",2700,"Phi@Cin 07:10PM ET",4.875,"Cin"
"2B/SS","Shawn O'Malley",2700,"Sea@Hou 08:10PM ET",3.82,"Sea"
"OF","Jake Marisnick",2700,"Sea@Hou 08:10PM ET",3.949,"Hou"
"C","Chris Iannetta",2700,"SF@Ari 09:40PM ET",4.649,"Ari"
"3B","Aaron Hill",2700,"SF@Ari 09:40PM ET",5.315,"SF"
"3B","Conor Gillaspie",2700,"SF@Ari 09:40PM ET",3.877,"SF"
"2B/OF","Kike Hernandez",2700,"SD@LAD 10:10PM ET",3.009,"LAD"
"OF","Scott Van Slyke",2700,"SD@LAD 10:10PM ET",2.827,"LAD"
"OF","Travis Jankowski",2700,"SD@LAD 10:10PM ET",5.069,"SD"
"C","Tomas Telis",2700,"Mia@Was 07:05PM ET",2.9,"Mia"
"2B/SS","Wilmer Difo",2700,"Mia@Was 07:05PM ET",4.061,"Was"
"OF","Ichiro Suzuki",2700,"Mia@Was 07:05PM ET",4.217,"Mia"
"C","Caleb Joseph",2600,"Tor@Bal 07:05PM ET",2.102,"Bal"
"OF","Jake Smolinski",2600,"LAA@Oak 10:05PM ET",4.495,"Oak"
"1B","Stephen Cardullo",2600,"Col@Mil 08:10PM ET",3.296,"Col"
"OF","Emilio Bonifacio",2600,"Atl@NYM 07:10PM ET",2.208,"Atl"
"C","Carlos Ruiz",2600,"Sea@Hou 08:10PM ET",5.493,"Sea"
"1B/OF","Chris Marrero",2600,"SF@Ari 09:40PM ET",0,"SF"
"2B/SS","Daniel Descalso",2600,"SF@Ari 09:40PM ET",5.303,"Ari"
"1B/OF","Clint Robinson",2600,"Mia@Was 07:05PM ET",2.963,"Was"
"3B/SS","Adeiny Hechavarria",2600,"Mia@Was 07:05PM ET",4.503,"Mia"
"OF","Chris Heisey",2600,"Mia@Was 07:05PM ET",3.205,"Was"
"C","Austin Romine",2500,"NYY@TB 07:10PM ET",4.435,"NYY"
"C","Derek Norris",2500,"NYY@TB 07:10PM ET",5.376,"TB"
"C","Curt Casali",2500,"NYY@TB 07:10PM ET",4.19,"TB"
"SS","Gleyber Torres",2500,"NYY@TB 07:10PM ET",0,"NYY"
"2B","Micah Johnson",2500,"Atl@NYM 07:10PM ET",0.714,"Atl"
"3B/SS","Chase d'Arnaud",2500,"Atl@NYM 07:10PM ET",4.798,"Atl"
"C","Tuffy Gosewisch",2500,"Sea@Hou 08:10PM ET",3.412,"Sea"
"C","Trevor Brown",2500,"SF@Ari 09:40PM ET",3.5,"SF"
"SS","Nick Ahmed",2500,"SF@Ari 09:40PM ET",4.356,"Ari"
"C","A.J. Ellis",2500,"Mia@Was 07:05PM ET",4.047,"Mia"
"C","Pedro Severino",2500,"Mia@Was 07:05PM ET",4.2,"Was"
"3B/SS","Ronald Torreyes",2400,"NYY@TB 07:10PM ET",3.569,"NYY"
"SS","Daniel Robertson",2400,"NYY@TB 07:10PM ET",0,"TB"
"OF","Peter Bourjos",2400,"NYY@TB 07:10PM ET",4.675,"TB"
"OF","Matt Joyce",2400,"LAA@Oak 10:05PM ET",4.193,"Oak"
"3B","Rio Ruiz",2400,"Atl@NYM 07:10PM ET",4.4,"Atl"
"3B/OF","Ty Kelly",2400,"Atl@NYM 07:10PM ET",2.825,"NYM"
"2B/OF","Drew Robinson",2400,"Cle@Tex 08:05PM ET",0,"Tex"
"C","Stuart Turner",2400,"Phi@Cin 07:10PM ET",0,"Cin"
"OF","Kyle Tucker",2400,"Sea@Hou 08:10PM ET",0,"Hou"
"C","Christian Bethancourt",2400,"SD@LAD 10:10PM ET",4.205,"SD"
"C","Austin Hedges",2400,"SD@LAD 10:10PM ET",2.375,"SD"
"2B","Luis Urias",2400,"SD@LAD 10:10PM ET",0,"SD"
"C","Jose Lobaton",2400,"Mia@Was 07:05PM ET",4.279,"Was"
"C","Chris Stewart",2300,"Pit@Bos 07:10PM ET",4.176,"Pit"
"C","Luke Maile",2300,"NYY@TB 07:10PM ET",4.143,"TB"
"C","Martin Maldonado",2300,"LAA@Oak 10:05PM ET",4.829,"LAA"
"2B/3B","Adam Rosales",2300,"LAA@Oak 10:05PM ET",4.771,"Oak"
"C","Rene Rivera",2300,"Atl@NYM 07:10PM ET",4.265,"NYM"
"1B","Daniel Vogelbach",2300,"Sea@Hou 08:10PM ET",0.625,"Sea"
"OF","Kyle Lewis",2300,"Sea@Hou 08:10PM ET",0,"Sea"
"C","Jeff Mathis",2300,"SF@Ari 09:40PM ET",4.415,"Ari"
"3B/SS","Luis Sardinas",2300,"SD@LAD 10:10PM ET",4.682,"SD"
"C","Jesus Sucre",2200,"NYY@TB 07:10PM ET",8.111,"TB"
"2B/SS","Pete Kozma",2200,"NYY@TB 07:10PM ET",0,"NYY"
"OF","Rickie Weeks Jr.",2200,"NYY@TB 07:10PM ET",3.704,"TB"
"C","Carlos Perez",2200,"LAA@Oak 10:05PM ET",4.345,"LAA"
"C","Kurt Suzuki",2200,"Atl@NYM 07:10PM ET",5.547,"Atl"
"C","Anthony Recker",2200,"Atl@NYM 07:10PM ET",5.697,"Atl"
"SS","Allen Cordoba",2200,"SD@LAD 10:10PM ET",0,"SD"
"2B/SS","Miguel Rojas",2200,"Mia@Was 07:05PM ET",2.366,"Mia"
"C","Hector Sanchez",2100,"SD@LAD 10:10PM ET",3.357,"SD"
"SS","Erick Aybar",2100,"SD@LAD 10:10PM ET",4.592,"SD"
"2B/SS","Cliff Pennington",2000,"LAA@Oak 10:05PM ET",3.162,"LAA"
"C","Luis Torrens",2000,"SD@LAD 10:10PM ET",0,"SD"
