"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
12100,718431807,"Assani (28/150)",0,44.7,"P Michael Pineda P Rich Hill C Welington Castillo 1B Trey Mancini 2B DJ LeMahieu 3B Yuli Gurriel SS Manny Machado OF Joey Rickard OF Brandon Guyer OF Mark Trumbo",NA,"","",NA
12100,718442089,"Assani (118/150)",0,44.7,"P Michael Pineda P Rich Hill C Francisco Cervelli 1B David Freese 2B José Altuve 3B DJ LeMahieu SS Jordy Mercer OF Andrew McCutchen OF Starling Marte OF Andrew Toles",NA,"","",NA
12100,718791204,"JDUB1010 (23/80)",0,44.7,"P Michael Pineda P Rich Hill C Tony Wolters 1B Greg Bird 2B Logan Forsythe 3B Mark Reynolds SS Trea Turner OF Matt Joyce OF Carlos González OF Charlie Blackmon",NA,"","",NA
12103,717999982,"rikkidee (60/150)",0,44.55,"P Michael Pineda P Garrett Richards C Tony Wolters 1B Adam Duvall 2B José Peraza 3B Nolan Arenado SS Eugenio Suárez OF Carlos González OF Charlie Blackmon OF Billy Hamilton",NA,"","",NA
12104,718504848,"thepadlox (2/3)",0,44.45,"P Jharel Cotton P James Paxton C Gary Sánchez 1B Greg Bird 2B Dustin Pedroia 3B Manny Machado SS Corey Seager OF Andrew Benintendi OF Carlos González OF Trea Turner",NA,"","",NA
12105,718446778,"alexmartin11 (62/150)",0,44.2,"P Michael Pineda P Jharel Cotton C Russell Martin 1B Adrián González 2B Devon Travis 3B Josh Donaldson SS Corey Seager OF José Bautista OF Andrew Toles OF Joc Pederson",NA,"","",NA
12106,717988557,"shawnzhan (50/150)",0,44.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Matt Holliday",NA,"","",NA
12106,718078798,"scout326 (96/150)",0,44.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Matt Holliday",NA,"","",NA
12106,718376276,"theacrylicstore (1/7)",0,44.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Matt Holliday",NA,"","",NA
12106,718376602,"theacrylicstore (2/7)",0,44.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Matt Holliday",NA,"","",NA
12106,718377370,"theacrylicstore (3/7)",0,44.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Matt Holliday",NA,"","",NA
12106,718382870,"theacrylicstore (4/7)",0,44.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Matt Holliday",NA,"","",NA
12106,718383637,"theacrylicstore (5/7)",0,44.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Matt Holliday",NA,"","",NA
12106,718388541,"theacrylicstore (6/7)",0,44.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Matt Holliday",NA,"","",NA
12106,718388929,"theacrylicstore (7/7)",0,44.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Matt Holliday",NA,"","",NA
12106,718446795,"alexmartin11 (79/150)",0,44.15,"P Michael Pineda P Jacob deGrom C Travis d'Arnaud 1B Mark Trumbo 2B Neil Walker 3B Manny Machado SS Asdrúbal Cabrera OF Joey Rickard OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
12116,718804785,"andcohen2525 (2/2)",0,44.1,"P Jharel Cotton P Danny Salazar C Yasmani Grandal 1B Freddie Freeman 2B Logan Forsythe 3B Nolan Arenado SS Trevor Story OF Gerardo Parra OF Charlie Blackmon OF Carlos Gómez",NA,"","",NA
12117,718855354,"dipstick42 (27/55)",0,44.05,"P Jharel Cotton P Tanner Roark C Francisco Cervelli 1B David Freese 2B Dustin Pedroia 3B Xander Bogaerts SS Trea Turner OF Andrew McCutchen OF Starling Marte OF Hanley Ramírez",NA,"","",NA
12118,718837525,"TheDaz (5/5)",0,44,"P Jharel Cotton P Rich Hill C Cameron Rupp 1B Tommy Joseph 2B César Hernández 3B Maikel Franco SS José Peraza OF Billy Hamilton OF Adam Duvall OF Howie Kendrick",NA,"","",NA
12119,718315574,"bquicksix (101/150)",0,43.8,"P Michael Pineda P Danny Salazar C Russell Martin 1B David Freese 2B Dustin Pedroia 3B Pablo Sandoval SS Jordy Mercer OF Andrew McCutchen OF Starling Marte OF Gregory Polanco",NA,"","",NA
12119,718324059,"mray6288 (94/150)",0,43.8,"P Michael Pineda P Danny Salazar C Gary Sánchez 1B Greg Bird 2B Jonathan Schoop 3B Manny Machado SS J.J. Hardy OF Joey Rickard OF Brett Gardner OF Matt Holliday",NA,"","",NA
12121,718315572,"bquicksix (99/150)",0,43.75,"P Michael Pineda P Charlie Morton C Russell Martin 1B Kendrys Morales 2B Steve Pearce 3B Nolan Arenado SS Trevor Story OF Chris Young OF Carlos González OF Charlie Blackmon",NA,"","",NA
12121,718446823,"alexmartin11 (107/150)",0,43.75,"P Michael Pineda P Cole Hamels C Tony Wolters 1B Mitch Moreland 2B DJ LeMahieu 3B Nolan Arenado SS Trevor Story OF Chris Young OF Andrew Benintendi OF Charlie Blackmon",NA,"","",NA
12121,718446854,"alexmartin11 (138/150)",0,43.75,"P Jharel Cotton P Matt Moore C Roberto Pérez 1B Carlos Santana 2B DJ LeMahieu 3B Nolan Arenado SS Trevor Story OF Carlos González OF Charlie Blackmon OF Brandon Guyer",NA,"","",NA
12121,718841049,"nawmsayin (49/51)",0,43.75,"P Michael Pineda P Charlie Morton C Stephen Vogt 1B Kendrys Morales 2B Devon Travis 3B Josh Donaldson SS Troy Tulowitzki OF Kevin Pillar OF Carlos González OF Charlie Blackmon",NA,"","",NA
12125,718431426,"Assani (5/150)",0,43.7,"P Michael Pineda P Rich Hill C Welington Castillo 1B Trey Mancini 2B Starlin Castro 3B Yuli Gurriel SS Manny Machado OF Joey Rickard OF Mark Trumbo OF Hanley Ramírez",NA,"","",NA
12125,718432217,"Assani (38/150)",0,43.7,"P Michael Pineda P Rich Hill C Gary Sánchez 1B Greg Bird 2B José Altuve 3B Yuli Gurriel SS Starlin Castro OF Brett Gardner OF Matt Holliday OF Trea Turner",NA,"","",NA
12125,718432301,"Assani (40/150)",0,43.7,"P Michael Pineda P Rich Hill C Gary Sánchez 1B Greg Bird 2B José Altuve 3B Yuli Gurriel SS Starlin Castro OF Brett Gardner OF Carlos González OF Matt Holliday",NA,"","",NA
12125,718730775,"Boltzsuperfan619",0,43.7,"P Tyler Chatwood P Matt Moore C Tony Wolters 1B Buster Posey 2B Daniel Murphy 3B Nolan Arenado SS Xander Bogaerts OF Carlos González OF Charlie Blackmon OF Trea Turner",NA,"","",NA
12129,718863845,"Signatureriff (3/5)",0,43.55,"P Cole Hamels P Rich Hill C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Joc Pederson",NA,"","",NA
12130,718522730,"NILKNARF (25/50)",0,43.45,"P Michael Pineda P Matt Moore C Tony Wolters 1B Greg Bird 2B Daniel Murphy 3B Nolan Arenado SS Eduardo Núñez OF Carlos González OF Charlie Blackmon OF Giancarlo Stanton",NA,"","",NA
12131,717964637,"cdskala",0,43.2,"P Michael Pineda P Jharel Cotton C Yasmani Grandal 1B Trey Mancini 2B Logan Forsythe 3B Justin Turner SS Corey Seager OF Mark Trumbo OF Chris Davis OF Trea Turner",NA,"","",NA
12131,718955312,"brooksryan84 (2/2)",0,43.2,"P Michael Pineda P Jharel Cotton C Gary Sánchez 1B Greg Bird 2B Daniel Murphy 3B Nolan Arenado SS Manny Machado OF Andrew Benintendi OF Yasmany Tomás OF Joc Pederson",NA,"","",NA
12133,718001889,"windchimesRrude (35/150)",0,43.15,"P Michael Pineda P Jacob deGrom C Yasmani Grandal 1B Trey Mancini 2B Logan Forsythe 3B Manny Machado SS Corey Seager OF Joey Rickard OF Andrew Toles OF Mark Trumbo",NA,"","",NA
12133,718187403,"nomoreiloveyous (85/120)",0,43.15,"P Michael Pineda P Tyler Chatwood C Russell Martin 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Jordy Mercer OF José Bautista OF Bryce Harper OF Trea Turner",NA,"","",NA
12133,718197643,"shiposki75 (1/2)",0,43.15,"P Michael Pineda P James Paxton C Yasmani Grandal 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Trea Turner OF Joey Rickard OF Carlos González OF Giancarlo Stanton",NA,"","",NA
12133,718695131,"monty1970 (3/3)",0,43.15,"P Jharel Cotton P Jerad Eickhoff C Gary Sánchez 1B Paul Goldschmidt 2B César Hernández 3B Maikel Franco SS Asdrúbal Cabrera OF Andrew Benintendi OF Giancarlo Stanton OF Trea Turner",NA,"","",NA
12137,718699396,"513yoshi (1/3)",0,43.05,"P Jharel Cotton P Charlie Morton C Gary Sánchez 1B Greg Bird 2B DJ LeMahieu 3B Nolan Arenado SS Trevor Story OF Carlos González OF Adam Eaton OF Trea Turner",NA,"","",NA
12138,718099842,"maxwell94",0,43,"P Jharel Cotton P Rich Hill C Travis d'Arnaud 1B Kendrys Morales 2B Starlin Castro 3B Maikel Franco SS Corey Seager OF Curtis Granderson OF Josh Reddick OF Giancarlo Stanton",NA,"","",NA
12138,718612215,"Alexben06 (4/5)",0,43,"P Jharel Cotton P Rich Hill C Kurt Suzuki 1B Edwin Encarnación 2B Robinson Canó 3B Daniel Murphy SS Trea Turner OF Joey Rickard OF Andrew McCutchen OF Andrew Toles",NA,"","",NA
12138,718824437,"Thunderfats (2/5)",0,43,"P Jharel Cotton P Rich Hill C Chris Iannetta 1B Mitch Moreland 2B Dustin Pedroia 3B Nolan Arenado SS Xander Bogaerts OF Joey Rickard OF Andrew Benintendi OF Hanley Ramírez",NA,"","",NA
12138,718830474,"DollarBillW (121/150)",0,43,"P Tyler Chatwood P Cole Hamels C Russell Martin 1B Mitch Moreland 2B Devon Travis 3B Josh Donaldson SS Xander Bogaerts OF José Bautista OF Andrew Benintendi OF Hanley Ramírez",NA,"","",NA
12142,718025261,"youdacao (137/150)",0,42.8,"P Chris Sale P Michael Pineda C Welington Castillo 1B Trey Mancini 2B Jed Lowrie 3B Manny Machado SS Trea Turner OF Joey Rickard OF Andrew Toles OF Mark Trumbo",NA,"","",NA
12142,718315588,"bquicksix (115/150)",0,42.8,"P Michael Pineda P Danny Salazar C Gary Sánchez 1B Hanley Ramírez 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Andrew Benintendi OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
12142,718324088,"mray6288 (123/150)",0,42.8,"P Michael Pineda P Danny Salazar C Russell Martin 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Asdrúbal Cabrera OF José Bautista OF Yoenis Céspedes OF Gorkys Hernández",NA,"","",NA
12142,718524954,"franciscolora0524 (132/150)",0,42.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Lucas Duda 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Carlos González OF Charlie Blackmon OF Curtis Granderson",NA,"","",NA
12142,718830355,"DollarBillW (2/150)",0,42.8,"P Michael Pineda P Trevor Cahill C Tony Wolters 1B Kendrys Morales 2B Devon Travis 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Carlos González OF Charlie Blackmon",NA,"","",NA
12147,718315530,"bquicksix (57/150)",0,42.75,"P Michael Pineda P Charlie Morton C Jonathan Lucroy 1B Mike Napoli 2B Rougned Odor 3B Nolan Arenado SS Trevor Story OF Rajai Davis OF Carlos González OF Charlie Blackmon",NA,"","",NA
12147,718323971,"mray6288 (6/150)",0,42.75,"P Michael Pineda P Charlie Morton C Welington Castillo 1B Trey Mancini 2B Jonathan Schoop 3B Nolan Arenado SS Trevor Story OF Carlos González OF Charlie Blackmon OF Trea Turner",NA,"","",NA
12147,718338099,"ogi14us (4/13)",0,42.75,"P Michael Pineda P Cole Hamels C Yasmani Grandal 1B Mitch Moreland 2B Dustin Pedroia 3B Pablo Sandoval SS Trevor Story OF Chris Young OF Carlos González OF Charlie Blackmon",NA,"","",NA
12150,717999957,"rikkidee (35/150)",0,42.7,"P Michael Pineda P Rich Hill C Cameron Rupp 1B Tommy Joseph 2B José Peraza 3B Maikel Franco SS Eugenio Suárez OF Billy Hamilton OF Scott Schebler OF Howie Kendrick",NA,"","",NA
12150,718431709,"Assani (21/150)",0,42.7,"P Michael Pineda P Rich Hill C Welington Castillo 1B Trey Mancini 2B Derek Dietrich 3B Yuli Gurriel SS Manny Machado OF Joey Rickard OF Carlos González OF Mark Trumbo",NA,"","",NA
12150,718431773,"Assani (26/150)",0,42.7,"P Michael Pineda P Rich Hill C Welington Castillo 1B Trey Mancini 2B Derek Dietrich 3B Yuli Gurriel SS Manny Machado OF Joey Rickard OF Mark Trumbo OF Trea Turner",NA,"","",NA
12150,718431865,"Assani (31/150)",0,42.7,"P Michael Pineda P Rich Hill C Welington Castillo 1B Trey Mancini 2B Robinson Canó 3B Yuli Gurriel SS Manny Machado OF Joey Rickard OF Brandon Guyer OF Mark Trumbo",NA,"","",NA
12150,718442083,"Assani (117/150)",0,42.7,"P Michael Pineda P Rich Hill C Francisco Cervelli 1B David Freese 2B José Altuve 3B DJ LeMahieu SS Jordy Mercer OF Joey Rickard OF Andrew McCutchen OF Starling Marte",NA,"","",NA
12155,717999946,"rikkidee (24/150)",0,42.55,"P Michael Pineda P Garrett Richards C Cameron Rupp 1B Tommy Joseph 2B César Hernández 3B Nolan Arenado SS Trevor Story OF Carlos González OF Charlie Blackmon OF Howie Kendrick",NA,"","",NA
12155,718200858,"boggslite (32/50)",0,42.55,"P Michael Pineda P Garrett Richards C Cameron Rupp 1B Tommy Joseph 2B Devon Travis 3B Josh Donaldson SS Trea Turner OF José Bautista OF Aaron Altherr OF Howie Kendrick",NA,"","",NA
12155,718650647,"theluckyshow (1/2)",0,42.55,"P Michael Pineda P Garrett Richards C Tony Wolters 1B Freddie Freeman 2B César Hernández 3B José Reyes SS Manny Machado OF Giancarlo Stanton OF Bryce Harper OF Trea Turner",NA,"","",NA
12155,718718945,"JCrit23",0,42.55,"P Michael Pineda P Garrett Richards C Yasmani Grandal 1B Mark Trumbo 2B Jonathan Schoop 3B Nolan Arenado SS Trevor Story OF Joey Rickard OF Carlos González OF Charlie Blackmon",NA,"","",NA
12155,718925372,"theluckyshow (2/2)",0,42.55,"P Michael Pineda P Garrett Richards C Tony Wolters 1B Freddie Freeman 2B César Hernández 3B José Reyes SS Manny Machado OF Giancarlo Stanton OF Bryce Harper OF Trea Turner",NA,"","",NA
12160,718632386,"kettyskrazies",0,42.4,"P Jacob deGrom P Dan Straily C Yasmani Grandal 1B Travis Shaw 2B DJ LeMahieu 3B Nolan Arenado SS Ronald Torreyes OF Andrew Benintendi OF Carlos González OF Giancarlo Stanton",NA,"","",NA
12161,718769124,"dkafer5",0,42.2,"P Michael Pineda P Jharel Cotton C Welington Castillo 1B Greg Bird 2B Daniel Murphy 3B Nolan Arenado SS Trea Turner OF Charlie Blackmon OF Andrew Toles OF Adam Eaton",NA,"","",NA
12161,718816286,"anchordown42 (1/2)",0,42.2,"P Michael Pineda P Jharel Cotton C Chris Iannetta 1B Travis Shaw 2B Starlin Castro 3B Nolan Arenado SS Trea Turner OF Carlos González OF Gerardo Parra OF Charlie Blackmon",NA,"","",NA
12163,718680950,"fortheoffice (8/8)",0,42.15,"P Michael Pineda P Jacob deGrom C Chris Iannetta 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Carlos González OF Charlie Blackmon OF Curtis Granderson",NA,"","",NA
12164,717999972,"rikkidee (50/150)",0,42.1,"P Garrett Richards P Matt Moore C Tony Wolters 1B Hanley Ramírez 2B Dustin Pedroia 3B Nolan Arenado SS Xander Bogaerts OF Andrew Benintendi OF Carlos González OF Charlie Blackmon",NA,"","",NA
12164,718446843,"alexmartin11 (127/150)",0,42.1,"P Chris Sale P Jharel Cotton C Travis d'Arnaud 1B Mark Trumbo 2B Neil Walker 3B Manny Machado SS Asdrúbal Cabrera OF Joey Rickard OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
12166,718446838,"alexmartin11 (122/150)",0,42,"P Jharel Cotton P Rich Hill C Jonathan Lucroy 1B Mike Napoli 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Shin-soo Choo",NA,"","",NA
12167,718324081,"mray6288 (116/150)",0,41.8,"P Michael Pineda P Danny Salazar C Yasmani Grandal 1B Adrián González 2B Logan Forsythe 3B Manny Machado SS Jordy Mercer OF Andrew McCutchen OF Starling Marte OF Gregory Polanco",NA,"","",NA
12167,718478665,"elite3200 (2/2)",0,41.8,"P Michael Pineda P Danny Salazar C Welington Castillo 1B Greg Bird 2B Anthony Rendón 3B Nolan Arenado SS Trevor Story OF Carlos González OF Charlie Blackmon OF Kirk Nieuwenhuis",NA,"","",NA
12167,718710894,"dahladino (52/150)",0,41.8,"P Michael Pineda P Danny Salazar C Welington Castillo 1B Kendrys Morales 2B Devon Travis 3B Josh Donaldson SS J.J. Hardy OF José Bautista OF Joey Rickard OF Mark Trumbo",NA,"","",NA
12167,718830358,"DollarBillW (5/150)",0,41.8,"P Michael Pineda P Trevor Cahill C Tony Wolters 1B Kendrys Morales 2B DJ LeMahieu 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Carlos González OF Charlie Blackmon",NA,"","",NA
12167,718851766,"bw5126 (77/150)",0,41.8,"P Michael Pineda P Danny Salazar C Gary Sánchez 1B Matt Holliday 2B Starlin Castro 3B Nolan Arenado SS Manny Machado OF Brett Gardner OF Aaron Judge OF Carlos González",NA,"","",NA
12172,718324052,"mray6288 (87/150)",0,41.75,"P Michael Pineda P Charlie Morton C Yasmani Grandal 1B Mark Trumbo 2B Logan Forsythe 3B Manny Machado SS Troy Tulowitzki OF Adam Jones OF Joey Rickard OF Joc Pederson",NA,"","",NA
12172,718416652,"blackout8 (8/60)",0,41.75,"P Michael Pineda P Tanner Roark C Yasmani Grandal 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Andrew Toles OF Joc Pederson",NA,"","",NA
12174,718135923,"suidmach (9/62)",0,41.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Greg Bird 2B Derek Dietrich 3B Yunel Escobar SS Trea Turner OF Carlos González OF Charlie Blackmon OF Andrew Toles",NA,"","",NA
12174,718603950,"troyboquette",0,41.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Mitch Moreland 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF Nelson Cruz",NA,"","",NA
12176,718895706,"Zbennett88",0,41.45,"P Michael Pineda P Matt Moore C Jonathan Lucroy 1B Mark Trumbo 2B Dustin Pedroia 3B Nolan Arenado SS Manny Machado OF Andrew Benintendi OF Brandon Guyer OF José Ramírez",NA,"","",NA
12177,717954737,"hoovaman (1/2)",0,41.3,"P Cole Hamels P Matt Moore C Jonathan Lucroy 1B Edwin Encarnación 2B Rougned Odor 3B Jonathan Schoop SS Asdrúbal Cabrera OF José Bautista OF Carlos Gómez OF Mark Trumbo",NA,"","",NA
12178,717988655,"shawnzhan (148/150)",0,41.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Aaron Judge OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
12178,717999966,"rikkidee (44/150)",0,41.15,"P Michael Pineda P Tyler Chatwood C Cameron Rupp 1B Tommy Joseph 2B DJ LeMahieu 3B Maikel Franco SS Trevor Story OF Carlos González OF Charlie Blackmon OF Howie Kendrick",NA,"","",NA
12178,718068803,"SaahilSud (46/150)",0,41.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Brett Gardner OF Carlos González OF Curtis Granderson",NA,"","",NA
12178,718443077,"h3budda (1/3)",0,41.15,"P Michael Pineda P Tyler Chatwood C Evan Gattis 1B Kendrys Morales 2B Neil Walker 3B Nolan Arenado SS Manny Machado OF Carlos González OF Giancarlo Stanton OF Mark Trumbo",NA,"","",NA
12178,718913946,"sandstorm (3/4)",0,41.15,"P Michael Pineda P Tyler Chatwood C Russell Martin 1B Kendrys Morales 2B Daniel Murphy 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Andrew Toles OF Trea Turner",NA,"","",NA
12183,718303867,"TeeJayOrTj (31/101)",0,40.8,"P Michael Pineda P Danny Salazar C Tony Wolters 1B Greg Bird 2B Robinson Canó 3B Nolan Arenado SS Trevor Story OF Carlos González OF Charlie Blackmon OF Gorkys Hernández",NA,"","",NA
12183,718315516,"bquicksix (43/150)",0,40.8,"P Michael Pineda P Danny Salazar C Yasmani Grandal 1B Kendrys Morales 2B Devon Travis 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Jake Marisnick OF Joc Pederson",NA,"","",NA
12183,718850036,"Mhayden31",0,40.8,"P Michael Pineda P Danny Salazar C Gary Sánchez 1B Greg Bird 2B Starlin Castro 3B DJ LeMahieu SS José Reyes OF Carlos González OF Gerardo Parra OF Charlie Blackmon",NA,"","",NA
12186,718431633,"Assani (17/150)",0,40.7,"P Michael Pineda P Rich Hill C Welington Castillo 1B Trey Mancini 2B Starlin Castro 3B Derek Dietrich SS Manny Machado OF José Bautista OF Joey Rickard OF Mark Trumbo",NA,"","",NA
12186,718442069,"Assani (115/150)",0,40.7,"P Michael Pineda P Rich Hill C Francisco Cervelli 1B David Freese 2B José Altuve 3B Xander Bogaerts SS Jordy Mercer OF Andrew McCutchen OF Starling Marte OF Andrew Toles",NA,"","",NA
12188,718070151,"thortynumber22 (1/3)",0,40.55,"P Charlie Morton P Rich Hill C Yasmani Grandal 1B Greg Bird 2B Neil Walker 3B Nolan Arenado SS José Reyes OF Carlos González OF Charlie Blackmon OF Curtis Granderson",NA,"","",NA
12189,718520190,"mpasqurell (1/5)",0,40.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Neil Walker 3B Nolan Arenado SS Xander Bogaerts OF Joey Rickard OF Curtis Granderson OF Matt Holliday",NA,"","",NA
12189,718893815,"sandstorm (1/4)",0,40.15,"P Michael Pineda P Tyler Chatwood C Gary Sánchez 1B Kendrys Morales 2B Anthony Rendón 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Kevin Pillar OF Nelson Cruz",NA,"","",NA
12191,718279701,"mh-mz (13/20)",0,39.8,"P Michael Pineda P Danny Salazar C Francisco Cervelli 1B Tommy Joseph 2B Josh Harrison 3B Maikel Franco SS Jordy Mercer OF Starling Marte OF Gregory Polanco OF Aaron Altherr",NA,"","",NA
