"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
4515,719769480,"fallfromgrace (88/150)",0,85.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
4515,719769511,"fallfromgrace (119/150)",0,85.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Brandon Belt 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
4515,719820893,"windchimesRrude (9/80)",0,85.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Brandon Belt 2B Robinson Canó 3B Eduardo Núñez SS Jean Segura OF Nelson Cruz OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
4515,719820933,"windchimesRrude (49/80)",0,85.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Steve Pearce 2B Wilmer Flores 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Yoenis Céspedes OF Carlos Beltrán",NA,"","",NA
4515,719832483,"parmijo",0,85.65,"P Matt Harvey P Joe Musgrove C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
4515,719879161,"scout326 (109/150)",0,85.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Brandon Belt 2B Steve Pearce 3B Josh Donaldson SS Brandon Crawford OF José Bautista OF Yoenis Céspedes OF Hunter Pence",NA,"","",NA
4515,719897551,"mmeiselman731 (2/6)",0,85.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF George Springer",NA,"","",NA
4515,719907845,"hoops58",0,85.65,"P Matt Harvey P Joe Musgrove C Russell Martin 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
4515,719933724,"Kammerer02",0,85.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Kendrys Morales 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF José Bautista OF Carlos Beltrán OF Hunter Pence",NA,"","",NA
4515,719941876,"mike_hnatiuk",0,85.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Kevin Pillar OF George Springer",NA,"","",NA
4515,719977297,"seamstress03",0,85.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Logan Morrison 2B Robinson Canó 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Yoenis Céspedes OF Hunter Pence",NA,"","",NA
4515,719978983,"moklovin (9/60)",0,85.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Eduardo Núñez OF José Bautista OF George Springer OF Gorkys Hernández",NA,"","",NA
4515,720004257,"Mitben (2/2)",0,85.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Curtis Granderson OF George Springer",NA,"","",NA
4515,720025079,"Freedoom (3/4)",0,85.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF George Springer OF Hunter Pence",NA,"","",NA
4515,720065001,"tysch23",0,85.65,"P Blake Snell P Joe Musgrove C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Ender Inciarte OF George Springer OF A.J. Pollock",NA,"","",NA
4515,720082847,"kobe8508",0,85.65,"P Matt Harvey P Joe Musgrove C Russell Martin 1B Buster Posey 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
4515,720097446,"Lunacy3 (25/50)",0,85.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Hunter Pence OF A.J. Pollock",NA,"","",NA
4515,720100009,"Thunderfats (2/2)",0,85.65,"P Blake Snell P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
4515,720134704,"sange2225",0,85.65,"P Matt Harvey P Joe Musgrove C Travis d'Arnaud 1B Brandon Belt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
4515,720168109,"devo1099 (3/3)",0,85.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
4537,719873439,"eternalone85 (3/4)",0,85.6,"P Joe Musgrove P Robbie Ray C Jesús Sucre 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
4537,719916708,"clutchpfc (2/4)",0,85.6,"P Joe Musgrove P Robbie Ray C Brian McCann 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
4537,719921020,"cdskala (2/2)",0,85.6,"P Joe Musgrove P Robbie Ray C Chris Herrmann 1B Marwin González 2B José Altuve 3B Josh Donaldson SS Brad Miller OF Corey Dickerson OF Jake Marisnick OF George Springer",NA,"","",NA
4537,719924707,"isupol (6/8)",0,85.6,"P Joe Musgrove P Robbie Ray C Russell Martin 1B Kendrys Morales 2B Steve Pearce 3B Adonis Garcia SS Troy Tulowitzki OF José Bautista OF Nick Markakis OF Matt Kemp",NA,"","",NA
4537,719941437,"kdwillwin (2/3)",0,85.6,"P Marcus Stroman P Robbie Ray C Brian McCann 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Dansby Swanson OF Matt Kemp OF Yoenis Céspedes OF Nelson Cruz",NA,"","",NA
4537,719943238,"underjones (19/150)",0,85.6,"P Marcus Stroman P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B Steve Pearce 3B Yuli Gurriel SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
4543,719174866,"debluehens (1/4)",0,85.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Danny Valencia SS Eduardo Núñez OF Kevin Kiermaier OF Matt Kemp OF Carlos Beltrán",NA,"","",NA
4543,719572124,"drafthero2015 (118/121)",0,85.45,"P Marcus Stroman P Jeff Samardzija C Russell Martin 1B Justin Smoak 2B Neil Walker 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
4543,719782823,"Merc65",0,85.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Freddie Freeman 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF Mitch Haniger OF Hunter Pence OF A.J. Pollock",NA,"","",NA
4543,719879085,"scout326 (33/150)",0,85.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
4543,719879262,"stevegue (1/4)",0,85.45,"P Marcus Stroman P Jeff Samardzija C Chris Herrmann 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS Brad Miller OF José Bautista OF Nelson Cruz OF Leonys Martin",NA,"","",NA
4543,719914762,"brownsirocz",0,85.45,"P Joe Musgrove P Jeff Samardzija C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Eduardo Núñez SS Dansby Swanson OF José Bautista OF Matt Kemp OF George Springer",NA,"","",NA
4543,719917703,"ql81 (47/50)",0,85.45,"P Joe Musgrove P Jeff Samardzija C Brian McCann 1B Buster Posey 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
4543,719934667,"craul",0,85.45,"P Joe Musgrove P Jeff Samardzija C Russell Martin 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS José Reyes OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
4543,720016033,"CMM7811",0,85.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Brandon Belt 2B José Altuve 3B Wilmer Flores SS Brandon Crawford OF Yoenis Céspedes OF Carlos Beltrán OF Nelson Cruz",NA,"","",NA
4543,720096371,"A_playa_named_gus (12/84)",0,85.45,"P Marcus Stroman P Jeff Samardzija C Travis d'Arnaud 1B Steve Pearce 2B Wilmer Flores 3B Josh Donaldson SS Asdrúbal Cabrera OF José Bautista OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
4543,720096373,"A_playa_named_gus (14/84)",0,85.45,"P Marcus Stroman P Jeff Samardzija C Travis d'Arnaud 1B Steve Pearce 2B Wilmer Flores 3B Josh Donaldson SS José Reyes OF José Bautista OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
4543,720132085,"Mjs88",0,85.45,"P Joe Musgrove P Jeff Samardzija C Buster Posey 1B Marwin González 2B José Altuve 3B Eduardo Núñez SS José Reyes OF Yoenis Céspedes OF George Springer OF Hunter Pence",NA,"","",NA
4555,719581485,"largemarge (1/2)",0,85.4,"P Blake Snell P Matt Harvey C Chris Herrmann 1B Marwin González 2B José Altuve 3B Evan Longoria SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF Nelson Cruz",NA,"","",NA
4556,719835672,"ChipotleAddict (62/150)",0,85.35,"P Blake Snell P Robbie Ray C Carlos Ruiz 1B Freddie Freeman 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Nick Markakis OF Matt Kemp OF Nelson Cruz",NA,"","",NA
4556,719878615,"gruven (4/6)",0,85.35,"P Blake Snell P Robbie Ray C Chris Herrmann 1B Logan Morrison 2B José Altuve 3B Evan Longoria SS Brad Miller OF Corey Dickerson OF Kevin Kiermaier OF George Springer",NA,"","",NA
4556,719959263,"louiedog",0,85.35,"P Matt Harvey P Robbie Ray C Russell Martin 1B Logan Morrison 2B Robinson Canó 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
4556,719982643,"leeshep1 (1/2)",0,85.35,"P Matt Harvey P Robbie Ray C Russell Martin 1B Kendrys Morales 2B Robinson Canó 3B Kyle Seager SS Troy Tulowitzki OF José Bautista OF Yoenis Céspedes OF Nelson Cruz",NA,"","",NA
4556,720026426,"king_philly (3/7)",0,85.35,"P Blake Snell P Robbie Ray C Brian McCann 1B Freddie Freeman 2B Wilmer Flores 3B José Reyes SS Asdrúbal Cabrera OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
4561,719857025,"CityBoy410 (8/22)",0,85.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Steve Pearce 3B Josh Donaldson SS Brandon Crawford OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
4561,719879188,"scout326 (136/150)",0,85.2,"P Blake Snell P Jeff Samardzija C Brian McCann 1B Marwin González 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Carlos Beltrán OF Nelson Cruz OF George Springer",NA,"","",NA
4561,719961216,"AdrocksBucksWinItAll (2/4)",0,85.2,"P Matt Harvey P Jeff Samardzija C Brian McCann 1B Marwin González 2B Robinson Canó 3B Kyle Seager SS Carlos Correa OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
4561,719999615,"Badnewzbearz",0,85.2,"P Matt Harvey P Jeff Samardzija C Russell Martin 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Eduardo Núñez OF Mallex Smith OF Carlos Beltrán OF George Springer",NA,"","",NA
4561,720062400,"xmen",0,85.2,"P Matt Harvey P Jeff Samardzija C Russell Martin 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Jean Segura OF Corey Dickerson OF George Springer OF Hunter Pence",NA,"","",NA
4561,720070568,"mmeiselman731 (5/6)",0,85.2,"P Matt Harvey P Jeff Samardzija C Brian McCann 1B Steve Pearce 2B José Altuve 3B Wilmer Flores SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
4561,720096383,"A_playa_named_gus (24/84)",0,85.2,"P Blake Snell P Jeff Samardzija C Travis d'Arnaud 1B Logan Morrison 2B Wilmer Flores 3B José Reyes SS Brad Miller OF Corey Dickerson OF Kevin Kiermaier OF Yoenis Céspedes",NA,"","",NA
4561,720105179,"Privan7com (10/15)",0,85.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Logan Morrison 2B José Altuve 3B Evan Longoria SS Brad Miller OF José Bautista OF Corey Dickerson OF Hunter Pence",NA,"","",NA
4561,720133924,"CityBoy410 (22/22)",0,85.2,"P Matt Harvey P Jeff Samardzija C Russell Martin 1B Logan Morrison 2B Neil Walker 3B Evan Longoria SS Brad Miller OF Corey Dickerson OF Kevin Kiermaier OF Yoenis Céspedes",NA,"","",NA
4561,720168697,"mpasqurell (4/4)",0,85.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Logan Morrison 2B José Altuve 3B Evan Longoria SS Carlos Correa OF Steven Souza Jr. OF Corey Dickerson OF Kevin Kiermaier",NA,"","",NA
4571,719318838,"GrinkleberryGronk (3/4)",0,85.15,"P Jeff Samardzija P Robbie Ray C Buster Posey 1B Logan Morrison 2B José Altuve 3B Evan Longoria SS Asdrúbal Cabrera OF Corey Dickerson OF Nelson Cruz OF George Springer",NA,"","",NA
4571,719572119,"drafthero2015 (113/121)",0,85.15,"P Jeff Samardzija P Robbie Ray C Brian McCann 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
4571,719810025,"mattccosta",0,85.15,"P Marcus Stroman P Jaime García C Chris Herrmann 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Carlos Beltrán OF George Springer OF David Peralta",NA,"","",NA
4571,719835711,"ChipotleAddict (101/150)",0,85.15,"P Jeff Samardzija P Robbie Ray C Brian McCann 1B Freddie Freeman 2B Robinson Canó 3B Evan Longoria SS Brad Miller OF Corey Dickerson OF Kevin Kiermaier OF Matt Kemp",NA,"","",NA
4571,719848491,"legionofboom223",0,85.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Freddie Freeman 2B Devon Travis 3B Josh Donaldson SS Jean Segura OF Nelson Cruz OF Mitch Haniger OF A.J. Pollock",NA,"","",NA
4571,719871874,"TheBigTizzle",0,85.15,"P Marcus Stroman P Jaime García C Russell Martin 1B Freddie Freeman 2B Robinson Canó 3B Josh Donaldson SS Eduardo Núñez OF José Bautista OF Matt Kemp OF George Springer",NA,"","",NA
4571,719882810,"ButBongoFiesta (4/8)",0,85.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Freddie Freeman 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Kevin Kiermaier OF Ender Inciarte OF David Peralta",NA,"","",NA
4571,719943332,"underjones (113/150)",0,85.15,"P Marcus Stroman P Jaime García C Brian McCann 1B Freddie Freeman 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Nelson Cruz OF Mitch Haniger OF George Springer",NA,"","",NA
4579,719586594,"spondulix01 (1/4)",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Eduardo Núñez SS Brandon Crawford OF Yoenis Céspedes OF Hunter Pence OF A.J. Pollock",NA,"","",NA
4579,719590004,"juanshen (2/150)",0,84.9,"P Blake Snell P Jaime García C Buster Posey 1B Brandon Belt 2B Jean Segura 3B Eduardo Núñez SS Chris Owings OF Gorkys Hernández OF David Peralta OF A.J. Pollock",NA,"","",NA
4579,719907790,"samfish4405 (1/2)",0,84.9,"P Jaime García P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Eduardo Núñez SS Tim Beckham OF Yoenis Céspedes OF Nelson Cruz OF George Springer",NA,"","",NA
4579,719912510,"cjbeast1 (1/3)",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Eduardo Núñez SS Asdrúbal Cabrera OF Ender Inciarte OF Yoenis Céspedes OF Hunter Pence",NA,"","",NA
4579,719917692,"ql81 (36/50)",0,84.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Marwin González 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF Hunter Pence",NA,"","",NA
4579,719939902,"DangLongWang",0,84.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF Hunter Pence",NA,"","",NA
4579,720020567,"Whitehaven64",0,84.9,"P Marcus Stroman P Joe Musgrove C Russell Martin 1B Kendrys Morales 2B Robinson Canó 3B Evan Longoria SS Carlos Correa OF Carlos Beltrán OF Nelson Cruz OF George Springer",NA,"","",NA
4579,720042238,"awpark (1/3)",0,84.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
4579,720046142,"jwaterboy1988",0,84.9,"P Marcus Stroman P Joe Musgrove C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF Kevin Kiermaier OF Yoenis Céspedes OF George Springer",NA,"","",NA
4579,720067720,"tkoblow (148/150)",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF Yoenis Céspedes OF Hunter Pence OF A.J. Pollock",NA,"","",NA
4579,720099500,"thortynumber22",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
4579,720117137,"twill2170",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Jake Lamb SS Eduardo Núñez OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
4579,720117415,"CakeOrDeath",0,84.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Jean Segura OF Hunter Pence OF A.J. Pollock OF Chris Herrmann",NA,"","",NA
4579,720122990,"harmoncm1",0,84.9,"P Jaime García P Matt Harvey C Buster Posey 1B Marwin González 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF George Springer OF Hunter Pence",NA,"","",NA
4579,720136875,"Personal-Foul (2/2)",0,84.9,"P Marcus Stroman P Joe Musgrove C Tyler Flowers 1B Freddie Freeman 2B José Altuve 3B Jake Lamb SS Dansby Swanson OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
4579,720159838,"zamp22",0,84.9,"P Jaime García P Matt Harvey C Buster Posey 1B Kendrys Morales 2B José Altuve 3B Kyle Seager SS Carlos Correa OF Carlos Beltrán OF Nelson Cruz OF George Springer",NA,"","",NA
4595,719356153,"Harlan12 (1/2)",0,84.85,"P Jaime García P Robbie Ray C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Kyle Seager SS Carlos Correa OF Matt Kemp OF Carlos Beltrán OF George Springer",NA,"","",NA
4595,719465701,"cmackrob06 (1/2)",0,84.85,"P Jaime García P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Evan Longoria SS Carlos Correa OF Corey Dickerson OF George Springer OF A.J. Pollock",NA,"","",NA
4595,720035564,"JADIEGEORGIA (5/5)",0,84.85,"P Jaime García P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Steven Souza Jr. OF Corey Dickerson OF George Springer",NA,"","",NA
4595,720089066,"mjl962 (6/13)",0,84.85,"P Jaime García P Robbie Ray C Brian McCann 1B Freddie Freeman 2B Jean Segura 3B Josh Donaldson SS Carlos Correa OF Matt Kemp OF Carlos Beltrán OF George Springer",NA,"","",NA
4599,719438220,"youdacao (37/150)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
4599,719564883,"jeffreylcook (2/3)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B José Altuve 3B Kyle Seager SS Brandon Crawford OF Nelson Cruz OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
4599,719624383,"suidmach (24/30)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Robinson Canó 3B Eduardo Núñez SS Carlos Correa OF Leonys Martin OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
4599,719704447,"BMWi (2/10)",0,84.65,"P Matt Harvey P Joe Musgrove C Travis d'Arnaud 1B Brandon Belt 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
4599,719744909,"Awesemo (4/150)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Eduardo Núñez OF Nelson Cruz OF Gorkys Hernández OF Chris Marrero",NA,"","",NA
4599,719745005,"Awesemo (100/150)",0,84.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Kyle Seager SS Carlos Correa OF Corey Dickerson OF Nelson Cruz OF Jake Marisnick",NA,"","",NA
4599,719793368,"ssrranger351",0,84.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Logan Morrison 2B Robinson Canó 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
4599,719805498,"shawnzhan (19/150)",0,84.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Justin Smoak 2B Neil Walker 3B José Reyes SS Troy Tulowitzki OF Kevin Pillar OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
4599,719805603,"shawnzhan (124/150)",0,84.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Steve Pearce 2B Wilmer Flores 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
4599,719833108,"modulormen (2/5)",0,84.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Buster Posey 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
4599,719866457,"jeffasprea",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
4599,719879099,"scout326 (47/150)",0,84.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Brandon Belt 2B Steve Pearce 3B Marwin González SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF Jake Marisnick",NA,"","",NA
4599,719879100,"scout326 (48/150)",0,84.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF José Bautista OF Yoenis Céspedes OF Nelson Cruz",NA,"","",NA
4599,719918481,"moorman23",0,84.65,"P Matt Harvey P Joe Musgrove C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF George Springer OF A.J. Pollock OF Chris Owings",NA,"","",NA
4599,719959990,"Jgo99 (1/10)",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
4599,719965640,"monroeatc (2/3)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
4599,719979026,"moklovin (52/60)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
4599,719980616,"Suggit (2/2)",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
4599,720011680,"nawmsayin (14/21)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Kyle Seager SS Eduardo Núñez OF Nelson Cruz OF Jarrod Dyson OF Hunter Pence",NA,"","",NA
4599,720014550,"Nyrangerfan4578 (1/3)",0,84.65,"P Marcus Stroman P Blake Snell C Brian McCann 1B Freddie Freeman 2B José Altuve 3B Marwin González SS Carlos Correa OF Yoenis Céspedes OF Nelson Cruz OF George Springer",NA,"","",NA
4599,720052687,"Bonuscash (2/2)",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Marwin González 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF Nelson Cruz OF George Springer OF Hunter Pence",NA,"","",NA
4599,720057121,"Wojo29 (1/6)",0,84.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Steve Pearce 2B Robinson Canó 3B Kyle Seager SS Carlos Correa OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
4599,720089514,"BAMABALLERS",0,84.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Brandon Belt 2B Jean Segura 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Kevin Kiermaier OF Carlos Beltrán",NA,"","",NA
4599,720097448,"Lunacy3 (27/50)",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
4599,720111710,"cwyatt3111",0,84.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
4599,720144721,"brooksryan84 (2/2)",0,84.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B Jean Segura 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Kevin Pillar OF Nelson Cruz",NA,"","",NA
4599,720171470,"cjohnson070",0,84.65,"P Blake Snell P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Evan Longoria SS Carlos Correa OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
4626,719863561,"kennyle72 (1/5)",0,84.6,"P Joe Musgrove P Robbie Ray C Brian McCann 1B Freddie Freeman 2B José Altuve 3B Evan Longoria SS Carlos Correa OF Matt Kemp OF George Springer OF Hunter Pence",NA,"","",NA
