"Player.Name","Likes","Inj","Pos","Salary","Team","Opp","Vegas.Pts","Vegas.Spread","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Pass.Att","S.Pass.Att","Proj.Pass.Att","Red.Zone.Pass.Att","Yards.Per.Pass.Att","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","Projected.Usage","L3.FP","L16.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Allen Hurns",23,"","WR",5000,"JAX","OAK",24.8,"JAX by 2","21%","26%","26%",0,0,0,0,0,0,0,0,0,0,7.7,7.6,6.3,1.4,7.9,11,11,11.2,11.2,9.3,13.1,14,2.8,0,0
"Matt Moore",NA,"","QB",5000,"MIA","BUF",21.5,"BUF by 2.5","0%","-2%","-24%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"EJ Manuel",NA,"","QB",5000,"BUF","@MIA",24,"BUF by 2.5","-4%","40%","1%",1.5,1.5,0.3,0,3.3,2.5,2.5,0,0,2.6,0,0,0,0,0,1,0.9,0.9,0.9,0.5,1.2,0,0,0,0
"Cardale Jones",NA,"","QB",5000,"BUF","@MIA",24,"BUF by 2.5","-4%","40%","1%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Mallett",NA,"","QB",5000,"BAL","@NYJ",18.8,"NYJ by 2.5","16%","-19%","25%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bryce Petty",NA,"","QB",5000,"NYJ","BAL",21.3,"NYJ by 2.5","-10%","-34%","-4%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geno Smith",0,"","QB",5000,"NYJ","BAL",21.3,"NYJ by 2.5","-10%","-34%","-4%",6,6,33.8,0,5.2,1,1,3.5,0,2,0,0,0,0,0,66,0.4,0.4,0.4,0.4,0.4,13.8,2.8,0,0
"Christian Hackenberg",NA,"","QB",5000,"NYJ","BAL",21.3,"NYJ by 2.5","-10%","-34%","-4%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matt Forte",1,"","RB",5000,"NYJ","BAL",21.3,"NYJ by 2.5","-10%","-34%","-23%",0,0,0,0,0,11.7,17,12.8,2.7,3.5,2.7,3.7,3.4,0.2,4.2,28,5.8,13.4,13.4,1.7,25,11.7,2.3,0,0
"Matt Barkley",NA,"","QB",5000,"CHI","@GB",19.5,"GB by 7.5","9%","-31%","-6%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blaine Gabbert",NA,"","QB",5000,"SF","TB",23,"SF by 1","3%","-2%","-10%",26.3,30,2.7,3.4,5.9,9,7.8,0.1,1.2,4.4,0,0.2,0,0,-16,5,13.7,15.6,15.6,8.9,22.4,1.6,0.3,0,0
"Mike Glennon",NA,"","QB",5000,"TB","@SF",22,"SF by 1","-15%","66%","5%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ryan Griffin",NA,"","QB",5000,"TB","@SF",22,"SF by 1","-15%","66%","5%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kellen Clemens",NA,"","QB",5000,"SD","@ATL",23.5,"ATL by 5.5","13%","-10%","30%",1,1,0.4,0,0,2,2,0,0,-0.5,0,0,0,0,0,1,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,0,0
"Matt Schaub",NA,"","QB",5000,"ATL","SD",29,"ATL by 5.5","13%","-21%","20%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bruce Gradkowski",NA,"","QB",5000,"PIT","NE",20.8,"NE by 7.5","2%","-12%","4%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Landry Jones",0,"","QB",5000,"PIT","NE",20.8,"NE by 7.5","2%","-12%","4%",0.3,0.3,35,0,0,1.7,1.7,1.7,0,-0.6,0,0,0,0,0,64,-0.1,-0.1,-0.1,-0.2,0,15.3,3.1,0,0
"Zach Mettenberger",NA,"","QB",5000,"PIT","NE",20.8,"NE by 7.5","2%","-12%","4%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jimmy Garoppolo",NA,"","QB",5000,"NE","@PIT",28.3,"NE by 7.5","13%","-4%","-1%",20.3,20.3,0.3,1,8.2,2,2,0,0.3,1.5,0.3,0.3,0,0,3,0,12.4,12.4,12.4,1.1,23.7,0,0,0,0
"Drew Stanton",NA,"","QB",5000,"ARI","SEA",22.3,"ARI by 1","-13%","-29%","-35%",13.3,11,0.3,0.3,4.2,1,0.8,0,0,-1,0,0,0,0,0,0,4.2,3.3,3.3,-3.1,9.6,0,0,0,0
"Trevone Boykin",NA,"","QB",5000,"SEA","@ARI",21.3,"ARI by 1","-20%","-1%","-15%",9,9,0.3,4,7.2,2,2,0,0,-1,0,0,0,0,0,0,5.4,5.4,5.4,5.4,5.4,0,0,0,0
"Brandon Weeden",NA,"","QB",5000,"HOU","@DEN",16.5,"DEN by 7.5","-23%","7%","-21%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austin Davis",NA,"","QB",5000,"DEN","HOU",24,"DEN by 7.5","-22%","20%","-20%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tom Savage",NA,"","QB",5000,"HOU","@DEN",16.5,"DEN by 7.5","-23%","7%","-21%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paxton Lynch",NA,"","QB",5000,"DEN","HOU",24,"DEN by 7.5","-22%","20%","-20%",29.5,29.5,0.3,5,6.7,4.5,4.5,0,0,1.6,0,0,0,0,0,1,12.1,12.1,12.1,9.7,14.4,0,0,0,0
"Christian Ponder",NA,"","QB",5000,"SF","TB",23,"SF by 1","3%","-2%","-10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Delanie Walker",33,"","TE",4900,"TEN","IND",25.8,"TEN by 3.5","15%","12%","14%",0,0,0,0,0,0,0,0,0,0,6,5.8,5.8,0.4,8.5,10,8.7,10.7,10.7,3,18.4,12.3,2.5,0,0
"Tevin Coleman",11,"","RB",4900,"ATL","SD",29,"ATL by 5.5","13%","-21%","42%",0,0,0,0,0,6.3,8.5,8.6,1.8,3.3,4,3.8,2.7,0.7,13.9,19,12.8,16.7,16.7,5.4,28,9,1.8,0,0
"LeGarrette Blount",17,"","RB",4900,"NE","@PIT",28.3,"NE by 7.5","13%","-4%","35%",0,0,0,0,0,14.7,19.8,13,3.7,3.7,1.7,0.8,1.2,0,4.8,23,11.2,15.4,15.4,8.7,22.1,9.5,1.9,0,0
"Golden Tate",24,"","WR",4900,"DET","WAS",24.5,"WAS by 1","-2%","18%","-1%",0,0,0,0,0,1.3,1,0.4,0.2,0.5,6.3,6.8,7.4,0.5,7.3,13,14.8,11,11,-0.5,22.6,14.5,3,0,0
"Terrance West",6,"","RB",4800,"BAL","@NYJ",18.8,"NYJ by 2.5","16%","-19%","5%",0,0,0,0,0,18.3,14.7,15.4,2.2,4.7,3,2.5,2.1,0.5,3.9,28,19.8,13,13,3.8,22.3,13,2.7,0,0
"Chris Hogan",2,"","WR",4800,"NE","@PIT",28.3,"NE by 7.5","13%","-4%","1%",0,0,0,0,0,0.3,0.2,0,0,2,2.7,3.5,4.6,0.2,13.1,7,7.8,8.3,8.3,0.8,15.8,7.9,1.6,0,0
"Giovani Bernard",10,"","RB",4800,"CIN","CLE",28.8,"CIN by 11","12%","12%","6%",0,0,0,0,0,11.3,8.2,8,1.7,3.4,5,5.8,4.3,0.8,7.3,21,12.1,13.2,13.2,4.7,21.7,12.6,2.6,0,0
"Frank Gore",3,"","RB",4700,"IND","@TEN",22.3,"TEN by 3.5","-3%","-16%","-20%",0,0,0,0,0,17.3,16.7,13.2,1.2,4.3,3,3.5,2.1,0.2,3.4,27,14.7,14.4,14.4,10.5,18.3,10.6,2.3,0,0
"Michael Thomas",3,"","WR",4700,"NO","@KC",22.3,"KC by 7","-7%","11%","-4%",0,0,0,0,0,0,0,0,0,0,8.3,7.2,6.8,1.4,8.5,11,17.8,14.9,14.9,10.5,19.4,12.2,2.6,0,0
"Cameron Meredith",8,"","WR",4700,"CHI","@GB",19.5,"GB by 7.5","9%","-31%","-3%",0,0,0,0,0,0.3,0.3,0,0.3,6,10.7,8.8,7.3,1.3,8.4,14,20.9,16.5,16.5,3.1,30,14.3,3,0,0
"James White",13,"","RB",4600,"NE","@PIT",28.3,"NE by 7.5","13%","-4%","35%",0,0,0,0,0,5.3,4,4.9,0,3.8,6.7,5.5,4.8,0.3,6.4,15,16.9,11.2,11.2,2.7,19.7,11.8,2.6,0,0
"Quincy Enunwa",2,"","WR",4600,"NYJ","BAL",21.3,"NYJ by 2.5","-10%","-34%","18%",0,0,0,0,0,0,0,0,0,0,6.3,7.3,6.9,0.7,7.6,12,9.4,11.6,11.6,7.1,16.1,8.7,1.9,0,0
"John Brown",0,"D","WR",4600,"ARI","SEA",22.3,"ARI by 1","-13%","-29%","-24%",0,0,0,0,0,0,0,0,0,0,9,7.5,0,0.5,6.7,0,13.3,9.5,9.5,-0.5,19.5,0,0,0,0
"Corey Coleman",NA,"O","WR",4500,"CLE","@CIN",17.8,"CIN by 11","-2%","3%","-5%",0,0,0,0,0,0,0,0,0,0,6.5,6.5,0,1,13.3,0,19.6,19.6,19.6,4.4,34.9,0,0,0,0
"DeVante Parker",2,"","WR",4500,"MIA","BUF",21.5,"BUF by 2.5","0%","-2%","1%",0,0,0,0,0,0,0,0,0,0,4.3,6.4,6.1,0.6,8.6,11,6.9,11.3,11.3,4.5,18.1,11.6,2.6,0,0
"Martellus Bennett",7,"Q","TE",4500,"NE","@PIT",28.3,"NE by 7.5","13%","-4%","6%",0,0,0,0,0,0,0.2,0,0,6,6.3,5.5,5.7,0.8,11,9,19.8,15.5,15.5,4.2,26.8,10.3,2.3,0,0
"Jay Ajayi",6,"","RB",4500,"MIA","BUF",21.5,"BUF by 2.5","0%","-2%","-3%",0,0,0,0,0,14.7,11.2,13.3,2.6,5.7,1.7,1.8,1.4,0.4,5.2,27,17.8,14,14,1.2,26.7,9,2,0,0
"Tyler Eifert",5,"","TE",4400,"CIN","CLE",28.8,"CIN by 11","12%","12%","103%",0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,4,0,0,0,0,0,5.1,1.2,0,0
"Latavius Murray",1,"","RB",4400,"OAK","@JAX",22.8,"JAX by 2","-11%","-2%","-23%",0,0,0,0,0,8.7,10,11,1,4.3,3,2.8,2,0.3,5.7,21,12.4,12.9,12.9,5.5,20.2,9.8,2.2,0,0
"Mohamed Sanu",7,"","WR",4400,"ATL","SD",29,"ATL by 5.5","13%","-21%","6%",0,0,0,0,0,0,0,0,0,0,6.3,6,5.4,1.2,6.7,9,8.7,9.7,9.7,2.8,16.6,11.2,2.5,0,0
"Tyrell Williams",30,"","WR",4400,"SD","@ATL",23.5,"ATL by 5.5","13%","-10%","2%",0,0,0,0,0,0,0,0,0,0,5.7,6.2,7.1,1.5,10.4,11,13.5,12.9,12.9,5.9,20,13.1,3,0,0
"Jamison Crowder",18,"","WR",4300,"WAS","@DET",25.5,"WAS by 1","7%","3%","18%",0,0,0,0,0,0.3,0.2,0,0,-9,3.3,5.8,5.8,1.5,8.1,10,10,12.6,12.6,7.8,17.3,12,2.8,0,0
"Jacquizz Rodgers",49,"","RB",4300,"TB","@SF",22,"SF by 1","-15%","66%","39%",0,0,0,0,0,13.7,10.8,14.5,0.8,4,3,2.5,5.6,0.5,4,31,9.4,7.8,7.8,-1,16.5,15.1,3.5,0,0
"Jerick McKinnon",2,"","RB",4300,"MIN","@PHI",21,"MIN by 3","-14%","0%","-13%",0,0,0,0,0,18,11.4,13.6,1.8,3.1,3.3,2.6,2.8,0.2,1.8,29,10.6,7,7,0,14,11.1,2.6,0,0
"Kenny Britt",4,"","WR",4300,"LA","NYG",20.8,"NYG by 3","4%","-8%","10%",0,0,0,0,0,0,0,0,0,0,6,6.7,5.7,0.5,12.3,9,20.1,15.5,15.5,5.3,25.8,8.9,2.1,0,0
"Matt Jones",12,"","RB",4200,"WAS","@DET",25.5,"WAS by 1","7%","3%","-6%",0,0,0,0,0,17.3,14.8,13,2.5,4.9,1.3,1.3,1.7,0,9.1,26,18,13.6,13.6,5.2,22,10.7,2.5,0,0
"Arian Foster",1,"","RB",4200,"MIA","BUF",21.5,"BUF by 2.5","0%","-2%","-3%",0,0,0,0,0,6.3,6.3,3.3,1,2.6,2.3,2.3,2.7,0.3,10.6,11,5.8,5.8,5.8,-0.6,12.2,6.3,1.5,0,0
"Robert Woods",2,"D","WR",4200,"BUF","@MIA",24,"BUF by 2.5","-4%","40%","15%",0,0,0,0,0,0.3,0.2,0,0,6,7.3,6.2,0,0.5,6.5,0,12.2,9.3,9.3,3.3,15.2,0,0,0,0
"Eddie Royal",0,"","WR",4200,"CHI","@GB",19.5,"GB by 7.5","9%","-31%","-3%",0,0,0,0,0,0,0,0,0,0,7.3,6.2,0,1.2,9.1,0,15.9,14,14,6.4,21.5,0,0,0,0
"Rashad Jennings",1,"","RB",4200,"NYG","@LA",23.8,"NYG by 3","-2%","10%","-3%",0,0,0,0,0,13.3,13.3,11.7,0.3,2.9,2.7,2.7,2.1,0,4.5,23,7.4,7.4,7.4,6,8.8,10.4,2.5,0,0
"Thomas Rawls",NA,"O","RB",4200,"SEA","@ARI",21.3,"ARI by 1","-20%","-1%","-21%",0,0,0,0,0,9.5,9.5,0,1,1.3,3,3,0,0.5,6.8,0,6.3,6.3,6.3,2.8,9.8,0,0,0,0
"T.J. Yeldon",5,"","RB",4100,"JAX","OAK",24.8,"JAX by 2","21%","26%","28%",0,0,0,0,0,8.7,10.8,8.4,1.2,3.3,3.3,5,3.3,0.2,4.1,21,8,10.6,10.6,4.4,16.7,11.2,2.7,0,0
"Phillip Dorsett",0,"O","WR",4100,"IND","@TEN",22.3,"TEN by 3.5","-3%","-16%","5%",0,0,0,0,0,0.3,0.2,0,0,3,3.7,4.3,0,0.8,9.7,0,7.2,7.4,7.4,2.6,12.2,0,0,0,0
"Jeremy Hill",7,"","RB",4000,"CIN","CLE",28.8,"CIN by 11","12%","12%","6%",0,0,0,0,0,12.7,12.5,13.1,1.7,3.6,1,1.3,1.4,0.2,5,24,4.5,8.9,8.9,1.9,15.8,10.8,2.7,0,0
"Dennis Pitta",13,"","TE",4000,"BAL","@NYJ",18.8,"NYJ by 2.5","16%","-19%","30%",0,0,0,0,0,0,0,0,0,0,7.7,7.8,6.9,0.7,6.3,11,9.1,11.1,11.1,4.9,17.2,12.9,3.2,0,0
"Jeremy Kerley",3,"","WR",4000,"SF","TB",23,"SF by 1","3%","-2%","-9%",0,0,0,0,0,0,0,0,0,0,9.7,8.7,5.7,0.7,6.1,10,17.1,12.4,12.4,2.6,22.2,9.7,2.4,0,0
"Tavon Austin",2,"","WR",4000,"LA","NYG",20.8,"NYG by 3","4%","-8%","10%",0,0,0,0,0,2.3,2,2.4,0.5,4.3,6.7,8.2,5.4,0.8,4.9,13,8,10.2,10.2,3.1,17.3,11.5,2.9,0,0
"Anquan Boldin",5,"","WR",4000,"DET","WAS",24.5,"WAS by 1","-2%","18%","-1%",0,0,0,0,0,0,0,0,0,0,7,6.2,5.9,1.2,6.6,10,12.6,11.9,11.9,7,16.8,10.8,2.7,0,0
"Isaiah Crowell",5,"","RB",4000,"CLE","@CIN",17.8,"CIN by 11","-2%","3%","14%",0,0,0,0,0,12.3,13.7,15.6,1.7,5.2,3,2.2,1,0,7,30,12,14.1,14.1,4.7,23.4,13.7,3.4,0,0
"Ryan Mathews",2,"","RB",3900,"PHI","MIN",18,"MIN by 3","-9%","-26%","-27%",0,0,0,0,0,7.3,10.6,11.4,2.4,3.9,1.7,1.2,1.9,0.4,6,23,7.7,10.6,10.6,3,18.3,8.5,2.2,0,0
"Duke Johnson",3,"","RB",3900,"CLE","@CIN",17.8,"CIN by 11","-2%","3%","14%",0,0,0,0,0,5.7,5.5,7.8,0.3,5.3,5.7,5.7,2.7,0.5,5.6,19,11.7,11,11,6.3,15.6,10.9,2.8,0,0
"Davante Adams",NA,"","WR",3900,"GB","CHI",27,"GB by 7.5","-7%","3%","9%",0,0,0,0,0,0,0,0,0,0,4.3,5.4,4.3,0.8,8.1,7,11.7,10.8,10.8,4.6,17,6.6,1.7,0,0
"DeAndre Washington",1,"","RB",3900,"OAK","@JAX",22.8,"JAX by 2","-11%","-2%","-23%",0,0,0,0,0,8,7,5.4,0.7,5.2,3.3,2.2,1.7,0,5.1,12,7.2,6.4,6.4,4.1,8.7,6.1,1.6,0,0
"Julius Thomas",7,"","TE",3900,"JAX","OAK",24.8,"JAX by 2","21%","26%","25%",0,0,0,0,0,0,0,0,0,0,5.3,5.3,5.3,0,8.4,9,6.4,9.2,9.2,2.7,15.6,9.8,2.5,0,0
"DeAngelo Williams",NA,"O","RB",3900,"PIT","NE",20.8,"NE by 7.5","2%","-12%","-10%",0,0,0,0,0,2.7,12.3,0,1.2,3.7,0.7,3.8,0,0.2,4,0,3,13.1,13.1,-1.7,27.9,0,0,0,0
"C.J. Spiller",NA,"","RB",3900,"SEA","@ARI",21.3,"ARI by 1","-20%","-1%","-21%",0,0,0,0,0,1.5,1.5,3.1,0,3,4.5,4.5,1.5,1.5,4.8,7,8.1,8.1,8.1,5.8,10.4,4.4,1.1,0,0
"Michael Floyd",1,"","WR",3900,"ARI","SEA",22.3,"ARI by 1","-13%","-29%","-24%",0,0,0,0,0,0,0,0,0,0,4,6,5.9,1.2,5.3,10,7.6,8.5,8.5,4.1,12.9,11.1,2.8,0,0
"Victor Cruz",1,"","WR",3900,"NYG","@LA",23.8,"NYG by 3","-2%","10%","24%",0,0,0,0,0,0,0,0,0,0,6,5.5,4.5,0.8,8.4,7,5.4,8.6,8.6,3.7,13.5,7.8,2,0,0
"Brandon LaFell",7,"","WR",3900,"CIN","CLE",28.8,"CIN by 11","12%","12%","8%",0,0,0,0,0,0,0.2,0,0,-2,7.3,6.2,5.3,1.3,7.8,9,14.8,11.6,11.6,3.7,19.5,8.9,2.3,0,0
"Zach Miller",1,"","TE",3800,"CHI","@GB",19.5,"GB by 7.5","9%","-31%","-3%",0,0,0,0,0,0,0,0,0,0,7,6.5,4.8,1.2,6.8,9,12,12.6,12.6,4.4,20.8,10.2,2.7,0,0
"Coby Fleener",3,"","TE",3800,"NO","@KC",22.3,"KC by 7","-7%","11%","-48%",0,0,0,0,0,0.3,0.2,0,0.2,2,7.7,7,6.1,0.6,6.8,10,19.1,12.8,12.8,0.4,25.2,11,2.9,0,0
"Darren Sproles",1,"","RB",3800,"PHI","MIN",18,"MIN by 3","-9%","-26%","-27%",0,0,0,0,0,3.7,5.6,5.5,1.2,4.1,3.7,3.6,3.8,0.4,10.4,16,14,10.9,10.9,1.1,20.7,8.8,2.3,0,0
"Jeremy Langford",NA,"","RB",3800,"CHI","@GB",19.5,"GB by 7.5","9%","-31%","-40%",0,0,0,0,0,10.3,10.3,0,1.3,3.7,3,3,0,0,3,0,10.1,10.1,10.1,6.2,14,0,0,0,0
"Torrey Smith",6,"Q","WR",3800,"SF","TB",23,"SF by 1","3%","-2%","-9%",0,0,0,0,0,0,0,0,0,0,3.3,5,5.2,0.5,6.1,9,6,7,7,0.1,14,10.6,2.8,0,0
"Dwayne Washington",2,"Q","RB",3800,"DET","WAS",24.5,"WAS by 1","-2%","18%","30%",0,0,0,0,0,5.3,4.5,0,0.8,4.2,0.7,0.5,0,0,2.5,0,3.3,4,4,2.4,5.7,0,0,0,0
"James Starks",NA,"","RB",3700,"GB","CHI",27,"GB by 7.5","-7%","3%","-9%",0,0,0,0,0,6.7,6,0,1,1.8,3,2.5,0,0,5,0,4.3,3.8,3.8,0.8,6.8,0,0,0,0
"Adam Thielen",2,"","WR",3700,"MIN","@PHI",21,"MIN by 3","-14%","0%","-23%",0,0,0,0,0,0,0,0,0,0,5,5,3,0.4,10.9,5,12.9,11.2,11.2,1.3,21.2,6.4,1.7,0,0
"Pierre Garcon",22,"","WR",3700,"WAS","@DET",25.5,"WAS by 1","7%","3%","18%",0,0,0,0,0,0,0,0,0,0,7.7,7.2,5.8,1.3,7.1,10,12.7,10.8,10.8,6.5,15,10.1,2.7,0,0
"Bilal Powell",1,"","RB",3700,"NYJ","BAL",21.3,"NYJ by 2.5","-10%","-34%","-23%",0,0,0,0,0,3.7,3.3,5.7,0.2,6,7,5.7,3,1,4.6,15,10.1,8.4,8.4,3.6,13.2,8.3,2.2,0,0
"Kamar Aiken",1,"","WR",3700,"BAL","@NYJ",18.8,"NYJ by 2.5","16%","-19%","22%",0,0,0,0,0,0,0,0,0,0,4.3,2.8,6,0.2,5.4,10,4.8,3.2,3.2,-0.7,7.1,11.1,3,0,0
"Tyler Lockett",1,"","WR",3700,"SEA","@ARI",21.3,"ARI by 1","-20%","-1%","-3%",0,0,0,0,0,0.3,0.2,0,0,2,2.7,4,4.6,0.4,7.6,7,2.6,5.3,5.3,0,10.6,9.2,2.5,0,0
"Devontae Booker",1,"","RB",3700,"DEN","HOU",24,"DEN by 7.5","-22%","20%","-3%",0,0,0,0,0,6,5.7,8,0.5,4.7,3,1.8,1.4,0.2,5.9,17,6.7,4.9,4.9,1.4,8.5,7,1.9,0,0
"Kendall Wright",8,"","WR",3700,"TEN","IND",25.8,"TEN by 3.5","15%","12%","1%",0,0,0,0,0,0,0,0,0,0,4.3,4.3,4.6,0,12,8,11.9,11.9,11.9,-4.1,27.8,8.2,2.2,0,0
"Jalen Richard",NA,"","RB",3600,"OAK","@JAX",22.8,"JAX by 2","-11%","-2%","-23%",0,0,0,0,0,4.7,4.8,3.7,0,6.3,4.3,2.8,2,0.2,6.5,9,7.3,8,8,1.4,14.7,5.7,1.6,0,0
"Rishard Matthews",4,"","WR",3600,"TEN","IND",25.8,"TEN by 3.5","15%","12%","1%",0,0,0,0,0,0,0,0,0,0,3,4.5,4.3,0.5,10.4,7,13.1,9.9,9.9,5.8,14,9.4,2.6,0,0
"Hunter Henry",35,"","TE",3600,"SD","@ATL",23.5,"ATL by 5.5","13%","-10%","62%",0,0,0,0,0,0,0,0,0,0,6.3,5.2,4.7,1,12.1,7,17.6,13.5,13.5,6.9,20.1,9.1,2.5,0,0
"Matt Asiata",1,"","RB",3500,"MIN","@PHI",21,"MIN by 3","-14%","0%","-13%",0,0,0,0,0,8.7,7.2,7.9,1,2.9,2,1.4,2.2,0,10.4,18,10.6,7.3,7.3,0,14.7,7.4,2.1,0,0
"Kyle Rudolph",11,"","TE",3500,"MIN","@PHI",21,"MIN by 3","-14%","0%","-67%",0,0,0,0,0,0,0,0,0,0,7,7.4,5.8,1.2,6.4,10,13.3,12.5,12.5,6.2,18.8,11.3,3.2,0,0
"Tajae Sharpe",2,"","WR",3500,"TEN","IND",25.8,"TEN by 3.5","15%","12%","1%",0,0,0,0,0,0.3,0.2,0,0.2,1,4.7,6.5,4.6,0.5,4.8,8,2.4,6.2,6.2,1.2,11.2,9.8,2.8,0,0
"Breshad Perriman",10,"","WR",3500,"BAL","@NYJ",18.8,"NYJ by 2.5","16%","-19%","22%",0,0,0,0,0,0,0.2,0.2,0,2,6,4.8,5.6,0.3,5.9,9,5.4,5.1,5.1,3.5,6.6,10.2,2.9,0,0
"Danny Amendola",0,"","WR",3500,"NE","@PIT",28.3,"NE by 7.5","13%","-4%","1%",0,0,0,0,0,0,0,0.2,0,0,2,2.7,3.4,0.5,10.1,6,2.7,6.7,6.7,-0.3,13.7,8.2,2.3,0,0
"Eli Rogers",1,"","WR",3500,"PIT","NE",20.8,"NE by 7.5","2%","-12%","-2%",0,0,0,0,0,0,0,0,0,0,4.3,5,5.1,0.5,6.8,9,4.9,8.1,8.1,1.2,15,7.5,2.1,0,0
"Chris Conley",3,"","WR",3500,"KC","NO",29.3,"KC by 7","19%","12%","1%",0,0,0,0,0,0,0,0,0,0,5.3,5.4,4.5,0.8,7.3,7,8.7,7.6,7.6,4,11.1,6.7,1.9,0,0
"Zach Zenner",3,"","RB",3500,"DET","WAS",24.5,"WAS by 1","-2%","18%","30%",0,0,0,0,0,8,8,12.3,1.7,3.3,1.7,1.7,3.8,0,12.8,27,6.4,6.4,6.4,3.6,9.3,13.7,3.9,0,0
"Chris Ivory",3,"","RB",3400,"JAX","OAK",24.8,"JAX by 2","21%","26%","28%",0,0,0,0,0,10.3,10.3,8,1.3,2.4,1.3,1.3,1,0,3,16,5.9,5.9,5.9,1,10.8,6.4,1.9,0,0
"Markus Wheaton",NA,"O","WR",3400,"PIT","NE",20.8,"NE by 7.5","2%","-12%","-2%",0,0,0,0,0,0,0,0,0,0,3,3,0,0.7,5.7,0,5.7,5.7,5.7,0.1,11.3,0,0,0,0
"Zach Ertz",4,"","TE",3400,"PHI","MIN",18,"MIN by 3","-9%","-26%","-22%",0,0,0,0,0,0,0,0,0,0,4.3,4.3,5.3,0.3,9,9,7.2,7.2,7.2,2.9,11.6,9.7,2.9,0,0
"Justin Forsett",2,"","RB",3300,"DET","WAS",24.5,"WAS by 1","-2%","18%","30%",0,0,0,0,0,8.7,9,8,0.5,2.9,4.3,4,1.9,0,2.3,17,5.8,6.5,6.5,2.4,10.5,7.8,2.4,0,0
"Dontrelle Inman",1,"","WR",3300,"SD","@ATL",23.5,"ATL by 5.5","13%","-10%","2%",0,0,0,0,0,0,0,0,0,0,5,4.2,4.2,0.3,7.2,7,10.5,6.8,6.8,-3.7,17.4,6.9,2.1,0,0
"Brian Quick",1,"","WR",3200,"LA","NYG",20.8,"NYG by 3","4%","-8%","10%",0,0,0,0,0,0,0,0,0,0,5,3.8,4.3,0.2,11.5,7,13.4,10.1,10.1,3.4,16.8,6.6,2.1,0,0
"Gary Barnidge",14,"","TE",3200,"CLE","@CIN",17.8,"CIN by 11","-2%","3%","23%",0,0,0,0,0,0,0,0,0,0,6.7,5.5,4.1,0,8.9,7,11.4,9.3,9.3,4.1,14.4,8,2.5,0,0
"Marqise Lee",5,"","WR",3200,"JAX","OAK",24.8,"JAX by 2","21%","26%","26%",0,0,0,0,0,0,0,0.2,0,0,6.3,6,5,0.8,7.7,9,9.4,9,9,5.5,12.5,8.6,2.7,0,0
"Dexter McCluster",1,"","RB",3200,"SD","@ATL",23.5,"ATL by 5.5","13%","-10%","32%",0,0,0,0,0,0.7,0.5,1.5,0.3,1.5,1.7,2,1.7,1.5,4.1,5,2.2,2.4,2.4,0.8,4,3.6,1.1,0,0
"Bobby Rainey",1,"","RB",3200,"NYG","@LA",23.8,"NYG by 3","-2%","10%","-3%",0,0,0,0,0,5,3.8,6.6,0,3.8,6,5,2.8,0.3,6.8,15,10.6,8.8,8.8,3.4,14.2,9.6,3,0,0
"Cordarrelle Patterson",NA,"","WR",3200,"MIN","@PHI",21,"MIN by 3","-14%","0%","-23%",0,0,0,0,0,0.7,0.8,0,0,3.8,4.3,2.8,1.8,0.4,6.5,3,8.5,5.5,5.5,-0.6,11.7,4,1.3,0,0
