Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jose Iglesias,,SS,2900,DET,@CLE,4.33,Clevinger,0.343,1%,R,R,0.277,-6%,0.066,-23%,9,9,-1,4%,0%,-1%,4.2,5.6,5.6,-0.9,12.1,6.0,2.1,0.0,0.0
Billy Burns,,OF,2900,KC,@LAD,3.92,McCarthy,0.310,-2%,R,S,0.276,-4%,0.080,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Welington Castillo,5,C,2900,BAL,@MIN,5.47,Mejia,0.334,3%,L,R,0.347,7%,0.191,8%,7,7,0,4%,4%,0%,4.1,6.8,6.8,-0.7,14.4,7.9,2.7,0.0,0.0
Mark Canha,,OF,2900,OAK,@SEA,4.45,Moore,,-1%,R,R,0.329,6%,0.208,13%,x,x,-,0%,0%,0%,2.4,5.4,5.4,-3.5,14.4,0.0,0.0,0.0,0.0
Miguel Montero,0,C,2900,TOR,HOU,4.73,Fiers,0.294,-6%,R,L,0.323,7%,0.159,16%,x,x,-,0%,0%,0%,4.7,5.7,5.7,-0.5,12.0,0.0,0.0,0.0,0.0
Taylor Motter,,2B/SS,2900,SEA,OAK,5.55,Smith,,-1%,R,R,0.264,-5%,0.155,4%,x,x,-,0%,0%,0%,5.6,6.2,6.2,-0.7,13.2,0.0,0.0,0.0,0.0
Renato Nunez,,3B,2900,OAK,@SEA,4.45,Moore,,-1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Santana,,2B/OF,2900,ATL,@WAS,3.51,Strasburg,0.270,-11%,R,S,0.260,-3%,0.101,-4%,x,x,-,0%,0%,0%,7.2,6.3,6.3,-2.5,15.0,0.0,0.0,0.0,0.0
David Fletcher,,SS,2900,LAA,@TEX,4.82,Ross,0.268,-11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Flowers,,C,2900,ATL,@WAS,3.51,Strasburg,0.293,-6%,R,R,0.327,2%,0.140,1%,x,x,-,0%,0%,0%,6.8,7.6,7.6,1.5,13.8,0.0,0.0,0.0,0.0
Giovanny Urshela,,3B,2900,CLE,DET,5.17,Verlander,0.294,-6%,R,R,0.258,-5%,0.110,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clint Frazier,2,OF,2900,NYY,MIL,5.42,Suter,,2%,L,R,,3%,,8%,7,x,1,-1%,3%,8%,6.6,6.6,6.6,-2.4,15.6,7.7,2.7,31.0,10.7
Jaycob Brugman,1,OF,2900,OAK,@SEA,4.45,Moore,,1%,R,L,0.312,1%,0.095,-1%,8,9,0,-4%,2%,0%,5.1,5.4,5.4,0.4,10.4,5.9,2.0,5.0,1.7
Kolten Wong,,2B,2900,STL,NYM,4.97,Wheeler,0.342,5%,R,L,0.328,5%,0.147,17%,x,x,-,0%,0%,0%,8.3,7.7,7.7,2.4,13.1,0.0,0.0,0.0,0.0
Wilmer Difo,0,2B/SS,2900,WAS,ATL,5.49,Teheran,0.340,4%,R,S,0.276,-1%,0.059,-12%,x,x,-,0%,0%,0%,6.2,6.2,6.2,1.1,11.2,0.0,0.0,2.0,0.7
Jhonny Peralta,,3B,2900,BOS,@TB,4.61,Cobb,0.329,0%,R,R,0.326,-1%,0.120,-19%,x,x,-,0%,0%,0%,3.0,2.6,2.6,-0.2,5.4,0.0,0.0,0.0,0.0
Chad Huffman,,OF,2900,STL,NYM,4.97,Wheeler,0.321,2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Brett Phillips,,OF,2900,MIL,@NYY,4.08,Severino,0.311,-2%,R,L,,2%,,6%,x,x,-,0%,0%,0%,2.7,2.7,2.7,0.2,5.2,0.0,0.0,0.0,0.0
Paulo Orlando,,OF,2900,KC,@LAD,3.92,McCarthy,0.304,-3%,R,R,0.292,-3%,0.109,-14%,x,x,-,0%,0%,0%,3.0,3.2,3.2,-0.8,7.3,0.0,0.0,0.0,0.0
Trayce Thompson,,OF,2900,LAD,KC,5.08,Kennedy,0.320,0%,R,R,0.331,0%,0.210,2%,x,x,-,0%,0%,0%,4.0,4.0,4.0,-1.1,9.1,0.0,0.0,0.0,0.0
Josh Phegley,,C,2900,OAK,@SEA,4.45,Moore,,-1%,R,R,0.286,-3%,0.171,-1%,x,x,-,0%,0%,0%,3.0,3.7,3.7,-1.0,8.3,0.0,0.0,0.0,0.0
Dustin Fowler,,OF,2900,NYY,MIL,5.42,Suter,,-5%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Ray,,OF,2900,MIL,@NYY,4.08,Severino,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gleyber Torres,,SS,2900,NYY,MIL,5.42,Suter,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevan Smith,4,C,2900,CWS,@COL,4.83,Hoffman,0.346,1%,R,R,0.322,0%,0.072,-7%,6,8,2,29%,4%,0%,5.3,5.2,5.2,0.5,9.9,7.9,2.7,5.0,1.7
Jake Bauers,,1B,2900,TB,BOS,4.39,Porcello,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Fisher,,OF,2900,HOU,@TOR,4.27,Stroman,0.298,-5%,R,L,,2%,,6%,x,x,-,0%,0%,0%,10.4,10.4,10.4,1.1,19.7,0.0,0.0,0.0,0.0
Tyler Moore,0,1B/OF,2900,MIA,@SF,3.83,Samardzija,0.292,-6%,R,R,0.286,-1%,0.201,8%,x,x,-,0%,0%,0%,11.9,9.5,9.5,-1.6,20.5,0.0,0.0,0.0,0.0
Brock Holt,,2B/OF,2900,BOS,@TB,4.61,Cobb,0.299,-5%,R,L,0.316,-1%,0.116,5%,x,x,-,0%,0%,0%,2.8,2.8,2.8,0.6,5.0,0.0,0.0,0.0,0.0
Peter Bourjos,,OF,2800,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.283,-1%,0.154,11%,x,x,-,0%,0%,0%,8.2,5.4,5.4,-0.6,11.4,0.0,0.0,0.0,0.0
Hanser Alberto,,2B/SS,2800,TEX,LAA,5.68,Chavez,0.312,-2%,R,R,0.221,-5%,0.050,-10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Drew,0,3B/SS,2800,WAS,ATL,5.49,Teheran,0.340,4%,R,L,0.312,8%,0.205,18%,7,x,0,-1%,3%,0%,5.9,6.8,6.8,-1.3,14.9,7.5,2.7,0.0,0.0
Kurt Suzuki,1,C,2800,ATL,@WAS,3.51,Strasburg,0.293,-6%,R,R,0.283,-5%,0.106,-10%,7,x,-1,3%,3%,0%,9.5,7.8,7.8,-0.9,16.5,5.7,2.0,12.0,4.3
Jose Rondon,,SS,2800,SD,@PHI,3.61,Nola,0.283,-8%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albert Almora Jr.,,OF,2800,CHC,PIT,4.63,Nova,0.297,-5%,R,R,0.276,-6%,0.092,-13%,x,x,-,0%,0%,0%,3.5,5.6,5.6,0.2,11.1,0.0,0.0,0.0,0.0
Jake Marisnick,,OF,2800,HOU,@TOR,4.27,Stroman,0.312,-2%,R,R,0.286,0%,0.136,-6%,x,x,-,0%,0%,0%,6.1,7.4,7.4,-0.6,15.5,0.0,0.0,0.0,0.0
Geovany Soto,,C,2800,CWS,@COL,4.83,Hoffman,0.346,1%,R,R,0.296,-3%,0.177,-1%,x,x,-,0%,0%,0%,3.3,6.4,6.4,-3.0,15.8,0.0,0.0,0.0,0.0
Alex Verdugo,,OF,2800,LAD,KC,5.08,Kennedy,0.319,0%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Austin,,OF,2800,NYY,MIL,5.42,Suter,,2%,L,R,0.458,6%,0.370,16%,x,x,-,0%,0%,0%,5.3,5.3,5.3,-2.0,12.5,0.0,0.0,0.0,0.0
Cameron Rupp,,C,2800,PHI,SD,4.39,Chacin,0.286,-7%,R,R,0.274,-9%,0.139,-16%,x,x,-,0%,0%,0%,5.9,5.5,5.5,-0.3,11.3,0.0,0.0,0.0,0.0
Ryan Raburn,,OF,2800,WAS,ATL,5.49,Teheran,0.264,-12%,R,R,0.289,-7%,0.150,-9%,x,x,-,0%,0%,0%,5.7,5.8,5.8,0.1,11.5,0.0,0.0,0.0,0.0
Joey Wendle,,2B,2800,OAK,@SEA,4.45,Moore,,1%,R,L,0.251,-2%,0.049,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Vazquez,,C,2800,BOS,@TB,4.61,Cobb,0.329,0%,R,R,0.263,-5%,0.067,-18%,x,x,-,0%,0%,0%,6.9,6.0,6.0,-1.3,13.4,0.0,0.0,0.0,0.0
Mark Zagunis,,OF,2800,CHC,PIT,4.63,Nova,0.297,-5%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,2.8,2.8,2.8,-0.2,5.7,0.0,0.0,0.0,0.0
Tommy La Stella,,2B/3B,2800,CHC,PIT,4.63,Nova,0.356,8%,R,L,0.327,0%,0.131,0%,x,x,-,0%,0%,0%,3.2,4.6,4.6,-0.7,9.9,0.0,0.0,5.0,1.8
Tony Wolters,,C,2800,COL,CWS,5.67,Quintana,0.289,-7%,L,L,0.281,-7%,0.056,-26%,8,8,0,11%,3%,0%,2.9,5.4,5.4,1.2,9.5,5.8,2.1,0.0,0.0
Greg Garcia,,2B/3B,2800,STL,NYM,4.97,Wheeler,0.342,5%,R,L,0.335,3%,0.109,9%,x,x,-,0%,0%,0%,6.4,5.1,5.1,0.1,10.2,0.0,0.0,0.0,0.0
Rene Rivera,,C,2800,NYM,@STL,4.53,Wainwright,0.318,0%,R,R,0.242,-10%,0.109,-19%,x,x,-,0%,0%,0%,7.2,6.2,6.2,-0.5,13.0,0.0,0.0,0.0,0.0
Steve Pearce,1,OF,2800,TOR,HOU,4.73,Fiers,0.346,6%,R,R,0.333,-5%,0.185,-15%,x,x,-,0%,0%,0%,5.1,6.1,6.1,-1.6,13.8,0.0,0.0,0.0,0.0
Cody Asche,,1B,2800,CWS,@COL,4.83,Hoffman,0.291,-2%,R,L,0.283,-1%,0.150,7%,x,x,-,0%,0%,0%,3.3,3.3,3.3,-1.2,7.8,0.0,0.0,0.0,0.0
Roberto Perez,,C,2800,CLE,DET,5.17,Verlander,0.294,-6%,R,R,0.269,-3%,0.113,-5%,x,x,-,0%,0%,0%,7.6,4.7,4.7,-1.2,10.5,0.0,0.0,0.0,0.0
Domingo Leyba,,SS,2800,ARI,CIN,5.10,Castillo,,1%,R,S,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Wieters,0,C,2800,WAS,ATL,5.49,Teheran,0.340,4%,R,S,0.305,-3%,0.156,-11%,x,x,-,0%,0%,0%,5.6,6.5,6.5,-0.5,13.5,0.0,0.0,0.0,0.0
Alex Dickerson,,OF,2800,SD,@PHI,3.61,Nola,0.325,1%,R,L,0.341,3%,0.216,13%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yandy Diaz,,3B/OF,2800,CLE,DET,5.17,Verlander,0.294,-6%,R,R,0.233,-4%,0.022,-7%,x,x,-,0%,0%,0%,4.3,4.3,4.3,1.2,7.4,0.0,0.0,0.0,0.0
Harrison Bader,,OF,2800,STL,NYM,4.97,Wheeler,0.321,2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amed Rosario,,SS,2800,NYM,@STL,4.53,Wainwright,0.318,0%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Reinheimer,,SS,2800,ARI,CIN,5.10,Castillo,,-1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Pompey,,OF,2800,TOR,HOU,4.73,Fiers,0.294,-6%,R,S,0.263,-1%,0.158,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elias Diaz,,C,2800,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,0.289,-2%,0.113,-2%,x,x,-,0%,0%,0%,3.7,7.0,7.0,-0.8,14.7,0.0,0.0,0.0,0.0
Scott Kingery,,2B,2800,PHI,SD,4.39,Chacin,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rowdy Tellez,,1B,2800,TOR,HOU,4.73,Fiers,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Segedin,,3B/OF,2800,LAD,KC,5.08,Kennedy,0.320,0%,R,R,0.305,-1%,0.118,0%,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Dawel Lugo,,3B/SS,2800,ARI,CIN,5.10,Castillo,,-1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Cordell,,OF,2700,MIL,@NYY,4.08,Severino,0.309,-2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim Adduci,,OF,2700,DET,@CLE,4.33,Clevinger,0.270,-5%,R,L,0.374,3%,0.205,8%,x,x,-,0%,0%,0%,6.6,8.8,8.8,0.9,16.6,0.0,0.0,0.0,0.0
Brandon Nimmo,,OF,2700,NYM,@STL,4.53,Wainwright,0.321,0%,R,L,0.313,1%,0.060,-5%,x,x,-,0%,0%,0%,4.0,4.0,4.0,0.3,7.7,0.0,0.0,0.0,0.0
Andre Ethier,,OF,2700,LAD,KC,5.08,Kennedy,0.319,0%,R,L,0.379,12%,0.209,25%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Smith,,SS,2700,SEA,OAK,5.55,Smith,,-1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,3.5,3.5,3.5,0.1,6.9,0.0,0.0,0.0,0.0
Derek Norris,,C,2700,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.271,-12%,0.148,-11%,x,x,-,0%,0%,0%,8.4,5.9,5.9,-1.5,13.3,0.0,0.0,0.0,0.0
Ty Kelly,,2B/OF,2700,PHI,SD,4.39,Chacin,0.351,7%,R,S,0.263,-1%,0.141,4%,x,x,-,0%,0%,0%,3.6,3.5,3.5,-0.7,7.8,0.0,0.0,0.0,0.0
Dansby Swanson,,SS,2700,ATL,@WAS,3.51,Strasburg,0.293,-6%,R,R,0.272,-5%,0.092,-18%,x,x,-,0%,0%,0%,3.0,5.8,5.8,-0.2,11.8,0.0,0.0,2.0,0.7
Grant Green,,2B/SS,2700,WAS,@COL,5.49,Hoffman,0.346,1%,R,R,0.196,-4%,0.059,-3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Guzman,,1B,2700,TEX,LAA,5.68,Chavez,0.327,2%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawn O'Malley,,2B/SS,2700,SEA,OAK,5.55,Smith,,1%,R,S,0.291,0%,0.089,-3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jace Peterson,,2B/OF,2700,ATL,@WAS,3.51,Strasburg,0.270,-11%,R,L,0.303,4%,0.106,10%,x,x,-,0%,0%,0%,2.0,3.9,3.9,0.2,7.6,0.0,0.0,0.0,0.0
Jacob Stallings,,C,2700,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,6.0,6.0,6.0,-2.5,14.5,0.0,0.0,0.0,0.0
Tyler Wade,,SS,2700,NYY,MIL,5.42,Suter,,-5%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,4.4,4.4,4.4,1.3,7.5,0.0,0.0,0.0,0.0
Aaron Hill,,2B/3B,2700,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,3.4,3.7,3.7,-0.7,8.1,0.0,0.0,0.0,0.0
Chase d'Arnaud,,SS,2700,SD,@PHI,3.61,Nola,0.283,-8%,R,R,0.278,-2%,0.086,-8%,x,x,-,0%,0%,0%,3.9,3.8,3.8,-2.2,9.8,0.0,0.0,0.0,0.0
Drew Stubbs,,OF,2700,TEX,LAA,5.68,Chavez,0.312,-2%,R,R,0.310,-2%,0.206,11%,x,x,-,0%,0%,0%,1.4,1.4,1.4,-0.6,3.4,0.0,0.0,0.0,0.0
D.J. Peterson,,3B,2700,SEA,OAK,5.55,Smith,,-1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JT Riddle,3,SS,2700,MIA,@SF,3.83,Samardzija,0.328,2%,R,L,0.288,0%,0.133,3%,8,8,0,1%,-1%,0%,6.2,5.3,5.3,-0.7,11.3,5.4,2.0,7.0,2.6
Ehire Adrianza,1,2B/SS,2700,MIN,BAL,5.53,Miley,0.350,7%,L,S,0.272,1%,0.103,3%,7,x,1,2%,3%,0%,6.9,6.8,6.8,1.0,12.6,7.0,2.6,3.0,1.1
Zack Collins,,C,2700,CWS,@COL,4.83,Hoffman,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Szczur,,OF,2700,SD,@PHI,3.61,Nola,0.283,-8%,R,R,0.298,-2%,0.113,-8%,x,x,-,0%,0%,0%,5.8,5.4,5.4,0.3,10.6,0.0,0.0,0.0,0.0
Brandon Phillips,1,2B,2700,ATL,@WAS,3.51,Strasburg,0.293,-6%,R,R,0.323,3%,0.126,5%,2,2,0,3%,3%,0%,3.7,7.5,7.5,0.2,14.7,7.5,2.8,2.0,0.7
Miguel Andujar,,3B,2700,NYY,MIL,5.42,Suter,,2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0
Andrew Susac,,C,2700,MIL,@NYY,4.08,Severino,0.309,-2%,R,R,0.254,-6%,0.137,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adonis Garcia,,3B,2700,ATL,@WAS,3.51,Strasburg,0.293,-6%,R,R,0.292,-5%,0.141,-4%,x,x,-,0%,0%,0%,9.1,6.8,6.8,-0.1,13.7,0.0,0.0,0.0,0.0
Nolan Fontana,,2B,2700,LAA,@TEX,4.82,Ross,0.308,-3%,R,L,,2%,,6%,x,x,-,0%,0%,0%,1.4,1.4,1.4,-1.7,4.5,0.0,0.0,0.0,0.0
Jorge Mateo,,SS,2700,NYY,MIL,5.42,Suter,,2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrod Saltalamacchia,,C,2700,TOR,HOU,4.73,Fiers,0.294,-6%,R,S,0.287,1%,0.182,13%,x,x,-,0%,0%,0%,1.2,1.2,1.2,-0.9,3.2,0.0,0.0,0.0,0.0
Boog Powell,,OF,2600,SEA,OAK,5.55,Smith,,1%,R,L,0.230,0%,0.000,-2%,x,x,-,0%,0%,0%,3.8,3.5,3.5,0.4,6.5,0.0,0.0,0.0,0.0
Tucker Barnhart,2,C,2600,CIN,@ARI,4.40,Walker,0.310,-2%,R,S,0.317,8%,0.118,13%,8,8,0,8%,0%,0%,6.3,5.1,5.1,0.4,9.8,6.5,2.5,21.0,8.1
Jae-gyun Hwang,,3B,2600,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,4.4,4.4,4.4,-1.2,10.0,0.0,0.0,5.0,1.9
Darrell Ceciliani,,OF,2600,TOR,HOU,4.73,Fiers,0.294,-6%,R,L,0.253,-2%,0.128,2%,x,x,-,0%,0%,0%,12.5,12.5,12.5,-5.2,30.2,0.0,0.0,0.0,0.0
Francisco Pena,,C,2600,BAL,@MIN,5.47,Mejia,0.334,3%,L,R,,3%,,8%,x,x,-,0%,0%,0%,13.0,13.0,13.0,-0.2,26.2,0.0,0.0,0.0,0.0
Ryan O'Hearn,,1B,2600,KC,@LAD,3.92,McCarthy,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rickie Weeks Jr.,,1B,2600,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.266,-8%,0.107,-16%,x,x,-,0%,0%,0%,3.6,5.7,5.7,-0.3,11.8,0.0,0.0,0.0,0.0
Jake Smolinski,,OF,2600,OAK,@SEA,4.45,Moore,,-1%,R,R,0.236,-13%,0.086,-23%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Jankowski,,OF,2600,SD,@PHI,3.61,Nola,0.325,1%,R,L,0.303,8%,0.086,12%,x,x,-,0%,0%,0%,3.4,4.3,4.3,0.2,8.4,0.0,0.0,0.0,0.0
Marco Hernandez,,3B/SS,2600,BOS,@TB,4.61,Cobb,0.299,-5%,R,L,0.281,0%,0.082,-3%,x,x,-,0%,0%,0%,4.0,3.9,3.9,0.5,7.3,0.0,0.0,0.0,0.0
Ryan Flaherty,,2B/SS,2600,BAL,@MIN,5.47,Mejia,,-4%,L,L,0.269,-5%,0.141,-14%,x,x,-,0%,0%,0%,5.7,5.7,5.7,-1.0,12.4,0.0,0.0,0.0,0.0
Kevin Newman,,SS,2600,PIT,@CHC,3.37,Arrieta,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Barney,,2B/3B,2600,TOR,HOU,4.73,Fiers,0.346,6%,R,R,0.272,-6%,0.106,-2%,9,x,-1,0%,1%,0%,5.9,4.3,4.3,-0.7,9.3,4.7,1.8,2.0,0.8
Hyun Soo Kim,,OF,2600,BAL,@MIN,5.47,Mejia,,-4%,L,L,0.158,-10%,0.000,-27%,x,x,-,0%,0%,0%,2.0,4.1,4.1,0.5,7.6,0.0,0.0,0.0,0.0
Ryan LaMarre,,OF,2600,OAK,@SEA,4.45,Moore,,-1%,R,R,0.108,-5%,0.000,-4%,x,x,-,0%,0%,0%,1.0,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,0.0
Danny Ortiz,,OF,2600,PIT,@CHC,3.37,Arrieta,0.257,-14%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Urias,,2B,2600,SD,@PHI,3.61,Nola,0.283,-8%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt den Dekker,,OF,2600,DET,@CLE,4.33,Clevinger,0.270,-5%,R,L,0.330,2%,0.205,12%,x,x,-,0%,0%,0%,3.5,3.5,3.5,1.4,5.6,0.0,0.0,0.0,0.0
Conor Gillaspie,,3B,2600,SF,MIA,4.67,TBA,,%,,L,,%,,%,x,x,-,0%,0%,0%,3.2,3.2,3.2,-1.1,7.6,0.0,0.0,3.0,1.2
Brock Stassi,,1B/OF,2600,PHI,SD,4.39,Chacin,0.351,7%,R,L,0.303,1%,0.175,7%,x,x,-,0%,0%,0%,2.6,4.3,4.3,-0.8,9.5,0.0,0.0,0.0,0.0
Kirk Nieuwenhuis,,OF,2600,MIL,@NYY,4.08,Severino,0.311,-2%,R,L,0.308,4%,0.183,8%,x,x,-,0%,0%,0%,5.2,5.2,5.2,-0.8,11.1,0.0,0.0,0.0,0.0
Scott Van Slyke,,1B/OF,2600,LAD,KC,5.08,Kennedy,0.320,0%,R,R,0.260,-10%,0.121,-13%,x,x,-,0%,0%,0%,4.6,3.9,3.9,-1.4,9.3,0.0,0.0,0.0,0.0
Andres Blanco,0,2B/3B,2600,PHI,SD,4.39,Chacin,0.351,7%,R,S,0.316,-1%,0.161,1%,8,8,-1,-2%,3%,0%,2.7,3.4,3.4,-1.2,8.0,6.3,2.4,0.0,0.0
Patrick Kivlehan,,OF,2600,CIN,@ARI,4.40,Walker,0.320,0%,R,R,0.265,-3%,0.143,0%,x,x,-,0%,0%,0%,6.1,6.5,6.5,-2.8,15.8,0.0,0.0,4.0,1.5
Jacob Nottingham,,C,2600,MIL,@NYY,4.08,Severino,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Sardinas,,3B/SS,2600,BAL,@MIN,5.47,Mejia,0.334,3%,L,S,0.307,7%,0.128,18%,x,x,-,0%,0%,0%,3.2,3.1,3.1,-0.2,6.3,0.0,0.0,0.0,0.0
Michael Reed,,OF,2600,MIL,@NYY,4.08,Severino,0.309,-2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Selsky,,OF,2600,BOS,@TB,4.61,Cobb,0.329,0%,R,R,0.269,-2%,0.093,-2%,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Christian Bethancourt,,C,2600,SD,@PHI,3.61,Nola,0.283,-8%,R,R,0.254,-4%,0.129,5%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.D. Davis,,3B,2600,HOU,@TOR,4.27,Stroman,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cliff Pennington,,2B/3B,2600,LAA,@TEX,4.82,Ross,0.308,-3%,R,S,0.278,2%,0.091,9%,x,x,-,0%,0%,0%,6.1,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0
Anthony Alford,,OF,2500,TOR,HOU,4.73,Fiers,0.346,6%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,1.7,1.7,1.7,-1.2,4.6,0.0,0.0,0.0,0.0
Richard Urena,,SS,2500,TOR,HOU,4.73,Fiers,0.294,-6%,R,S,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Destin Hood,,OF,2500,MIA,@SF,3.83,Samardzija,0.292,-6%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
