Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Juan Lagares,,OF,2700,NYM,@PHI,4.35,Eickhoff,0.257,-14%,R,R,0.279,-5%,0.095,-14,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marwin Gonzalez,0,1B/3B,2700,HOU,@SEA,3.52,Paxton,0.288,-7%,L,S,0.329,6%,0.164,17,7,x,0,-10%,0%,0%,13.8,13.8,13.8,9.0,18.5,5.9,2.2,2.0,0.7
Austin Romine,,C,2700,NYY,TB,4.23,Cobb,0.297,-5%,R,R,0.225,-5%,0.098,-4,8,8,0,-1%,0%,0%,6.5,6.5,6.5,3.0,10.0,5.3,2.0,0.0,0.0
Jed Lowrie,1,2B,2700,OAK,@KC,4.18,Kennedy,0.330,2%,R,S,0.294,-3%,0.105,-1,6,6,-1,3%,-2%,0%,8.1,8.1,8.1,-0.4,16.7,6.5,2.4,0.0,0.0
Greg Garcia,,3B/SS,2700,STL,@WAS,4.09,Roark,0.306,-3%,R,L,0.335,2%,0.111,-2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1
Kelby Tomlinson,,2B/SS,2700,SF,ARI,4.22,Walker,0.319,0%,R,R,0.306,-3%,0.053,-16,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Stassi,,1B/OF,2700,PHI,NYM,3.65,deGrom,,%,R,,,%,,,7,x,0,0%,-2%,3%,1.0,1.0,1.0,-0.4,2.4,5.6,2.1,14.0,5.2
Guillermo Heredia,,OF,2700,SEA,HOU,3.98,Morton,0.295,-5%,R,R,0.328,-1%,0.000,-5,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curt Casali,,C,2700,TB,@NYY,3.77,Pineda,0.313,-2%,R,R,0.273,-4%,0.171,-2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrance Gore,,OF,2700,KC,OAK,4.32,Cotton,,-1%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deven Marrero,,3B,2600,BOS,@DET,3.74,Verlander,0.315,-1%,R,R,0.312,-1%,0.088,-1,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Toles,,OF,2600,LAD,@CHC,3.37,Lester,0.283,-8%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,7.5,7.5,7.5,2.5,12.5,0.0,0.0,0.0,0.0
Christian Colon,,2B/SS,2600,KC,OAK,4.32,Cotton,,-1%,R,R,0.285,-3%,0.070,-12,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawn O'Malley,,2B/SS,2600,SEA,HOU,3.98,Morton,0.350,7%,R,S,0.277,-1%,0.082,-5,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Fryer,,C,2600,STL,@WAS,4.09,Roark,0.281,-9%,R,R,0.300,-1%,0.085,-8,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Socrates Brito,,OF,2600,ARI,@SF,3.78,Moore,0.296,-5%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Heisey,,OF,2600,WAS,STL,4.41,Wainwright,0.275,-10%,R,R,0.303,-1%,0.174,-4,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andres Blanco,,2B/SS,2600,PHI,NYM,3.65,deGrom,0.284,-8%,R,S,0.337,-1%,0.191,2,x,x,-,0%,0%,0%,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0
Daniel Robertson,,SS,2600,TB,@NYY,3.77,Pineda,0.313,-2%,R,R,,-1%,,2,x,x,-,0%,0%,0%,3.7,3.7,3.7,-0.4,7.7,0.0,0.0,0.0,0.0
Jake Smolinski,,OF,2600,OAK,@KC,4.18,Kennedy,0.322,0%,R,R,0.256,-11%,0.087,-26,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Torreyes,0,3B/SS,2600,NYY,TB,4.23,Cobb,0.297,-5%,R,R,0.324,1%,0.153,6,9,9,0,-4%,0%,0%,7.7,7.7,7.7,-0.5,15.8,4.7,1.8,2.0,0.8
Christian Vazquez,,C,2600,BOS,@DET,3.74,Verlander,0.315,-1%,R,R,0.258,-4%,0.069,-14,x,x,-,0%,0%,0%,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0
Andre Ethier,,OF,2600,LAD,@CHC,3.37,Lester,0.283,-8%,L,L,0.258,-14%,0.089,-32,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Bourjos,,OF,2600,TB,@NYY,3.77,Pineda,0.313,-2%,R,R,0.288,1%,0.137,9,x,x,-,0%,0%,0%,6.5,6.5,6.5,0.1,12.9,0.0,0.0,0.0,0.0
Derek Norris,,C,2600,TB,@NYY,3.77,Pineda,0.313,-2%,R,R,0.285,-10%,0.140,-10,7,7,0,2%,0%,0%,6.6,6.6,6.6,0.8,12.4,5.6,2.2,0.0,0.0
Devin Mesoraco,,C,2600,CIN,@PIT,3.96,Glasnow,,-1%,R,R,0.350,-1%,0.227,7,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Rutledge,,2B/3B,2600,BOS,@DET,3.74,Verlander,0.315,-1%,R,R,0.300,-1%,0.115,0,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Gosselin,,2B/3B,2600,PIT,CIN,4.54,Finnegan,0.324,1%,L,R,0.324,3%,0.067,-5,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gorkys Hernandez,,OF,2500,SF,ARI,4.22,Walker,0.319,0%,R,R,,-3%,,3,x,x,-,0%,0%,0%,4.0,4.0,4.0,-4.9,12.9,0.0,0.0,0.0,0.0
Tucker Barnhart,1,C,2500,CIN,@PIT,3.96,Glasnow,,1%,R,S,0.307,7%,0.110,11,8,8,0,1%,-1%,0%,5.0,5.0,5.0,3.4,6.6,6.2,2.5,0.0,0.0
Carlos Ruiz,0,C,2500,SEA,HOU,3.98,Morton,0.295,-5%,R,R,0.279,-9%,0.075,-26,x,x,-,0%,0%,0%,8.0,8.0,8.0,2.3,13.7,0.0,0.0,0.0,0.0
Stuart Turner,,C,2500,CIN,@PIT,3.96,Glasnow,,-1%,R,R,,-1%,,2,x,x,-,0%,0%,0%,3.5,3.5,3.5,1.4,5.6,0.0,0.0,0.0,0.0
Carson Kelly,,C,2500,STL,@WAS,4.09,Roark,0.281,-9%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enrique Hernandez,,2B/OF,2500,LAD,@CHC,3.37,Lester,0.279,-9%,L,R,,3%,,8,x,x,-,0%,0%,0%,2.7,2.7,2.7,1.5,3.8,0.0,0.0,0.0,0.0
Scott Van Slyke,,OF,2500,LAD,@CHC,3.37,Lester,0.279,-9%,L,R,0.377,9%,0.215,21,x,x,-,0%,0%,0%,4.5,4.5,4.5,-1.9,10.9,0.0,0.0,0.0,0.0
Conor Gillaspie,,3B,2400,SF,ARI,4.22,Walker,0.307,-3%,R,L,0.322,6%,0.150,8,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raul Mondesi,1,2B/SS,2400,KC,OAK,4.32,Cotton,,1%,R,S,0.235,-5%,0.117,0,9,9,0,1%,-2%,0%,4.6,4.6,4.6,-1.1,10.3,5.3,2.2,3.0,1.3
Matt Joyce,6,OF,2400,OAK,@KC,4.18,Kennedy,0.330,2%,R,L,0.329,4%,0.154,3,2,2,0,3%,-2%,0%,5.0,5.0,5.0,-3.0,13.0,8.2,3.4,3.0,1.3
Jose Lobaton,,C,2400,WAS,STL,4.41,Wainwright,0.303,-4%,R,S,0.285,3%,0.110,11,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Marisnick,1,OF,2400,HOU,@SEA,3.52,Paxton,0.288,-7%,L,R,0.287,5%,0.163,27,x,x,-,0%,0%,0%,4.8,4.8,4.8,-1.9,11.4,0.0,0.0,0.0,0.0
Aaron Hill,,3B,2400,SF,ARI,4.22,Walker,0.319,0%,R,R,0.292,-3%,0.121,-5,x,x,-,0%,0%,0%,7.7,7.7,7.7,0.4,14.9,0.0,0.0,0.0,0.0
Chris Marrero,,1B/OF,2300,SF,ARI,4.22,Walker,0.319,0%,R,R,,-1%,,2,x,x,-,0%,0%,0%,1.8,1.8,1.8,-0.6,4.1,0.0,0.0,0.0,0.0
Chris Iannetta,2,C,2300,ARI,@SF,3.78,Moore,0.323,1%,L,R,0.355,14%,0.178,25,x,x,-,0%,0%,0%,3.5,3.5,3.5,1.4,5.6,0.0,0.0,0.0,0.0
Rene Rivera,,C,2300,NYM,@PHI,4.35,Eickhoff,0.257,-14%,R,R,0.256,-7%,0.120,-10,x,x,-,0%,0%,0%,3.7,3.7,3.7,-0.4,7.7,0.0,0.0,0.0,0.0
Adam Rosales,,2B/3B,2300,OAK,@KC,4.18,Kennedy,0.322,0%,R,R,0.305,-4%,0.179,1,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Jesus Sucre,,C,2300,TB,@NYY,3.77,Pineda,0.313,-2%,R,R,0.182,-11%,0.047,-14,x,x,-,0%,0%,0%,10.5,10.5,10.5,-4.3,25.3,0.0,0.0,0.0,0.0
Chris Stewart,,C,2200,PIT,CIN,4.54,Finnegan,0.324,1%,L,R,0.308,5%,0.041,1,x,x,-,0%,0%,0%,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Andrew Romine,,3B/SS,2200,DET,BOS,3.76,Sale,0.282,-8%,L,S,0.300,6%,0.056,2,9,x,-1,1%,0%,0%,12.0,12.0,12.0,12.0,12.0,5.2,2.4,12.0,5.5
Rickie Weeks,,OF,2200,TB,@NYY,3.77,Pineda,0.313,-2%,R,R,0.288,-8%,0.097,-25,x,x,-,0%,0%,0%,6.0,6.0,6.0,-2.5,14.5,0.0,0.0,0.0,0.0
Daniel Descalso,,2B/SS,2200,ARI,@SF,3.78,Moore,0.296,-5%,L,L,0.294,-5%,0.106,-18,x,x,-,0%,0%,0%,5.0,5.0,5.0,0.6,9.4,0.0,0.0,0.0,0.0
Ty Kelly,,3B/OF,2200,NYM,@PHI,4.35,Eickhoff,0.348,6%,R,S,0.251,0%,0.103,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eloy Jimenez,,OF,2200,CHC,LAD,4.13,Wood,0.311,-2%,L,R,,3%,,8,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Ahmed,3,SS,2100,ARI,@SF,3.78,Moore,0.323,1%,L,R,0.297,9%,0.121,9,x,x,-,0%,0%,0%,6.0,6.0,6.0,4.6,7.4,0.0,0.0,0.0,0.0
Drew Butera,,C,2100,KC,OAK,4.32,Cotton,,-1%,R,R,0.273,-1%,0.114,-2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Mathis,0,C,2000,ARI,@SF,3.78,Moore,0.323,1%,L,R,0.310,12%,0.159,25,8,x,0,-11%,0%,0%,6.8,6.8,6.8,-1.1,14.6,5.5,2.8,5.0,2.5
