Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Victor Martinez,,1B,2900,DET,TB,5.23,Ramirez,0.305,-3%,R,S,0.309,-7%,0.154,-5%,x,x,-,0%,0%,0%,4.5,6.4,6.4,0.3,12.6,0.0,0.0,0.0,0.0
Jose Reyes,,3B/SS,2900,NYM,WAS,3.40,Scherzer,0.303,-4%,R,S,0.281,-6%,0.107,-12%,8,7,-1,-3%,-2%,0%,5.0,6.5,6.5,0.4,12.7,5.3,1.8,17.0,5.9
Luis Valbuena,4,1B/3B,2900,LAA,KC,4.57,Kennedy,0.320,0%,R,L,0.339,6%,0.211,16%,5,5,0,-5%,0%,0%,6.7,5.4,5.4,-0.3,11.0,6.7,2.3,0.0,0.0
Gregory Polanco,3,OF,2900,PIT,CHC,4.71,Butler,0.423,21%,R,L,0.326,6%,0.163,8%,3,3,0,1%,1%,0%,3.5,6.4,6.4,0.6,12.3,9.9,3.4,0.0,0.0
Jared Hoying,,OF,2900,TEX,SEA,4.89,Paxton,0.326,-6%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,4.5,5.2,5.2,-2.8,13.1,0.0,0.0,0.0,0.0
Yan Gomes,4,C,2900,CLE,@MIN,5.51,Turley,,2%,L,R,0.342,14%,0.181,6%,7,7,1,2%,1%,0%,3.5,5.7,5.7,-0.9,12.3,7.6,2.6,14.0,4.8
Billy Burns,,OF,2900,KC,@LAA,4.43,Chavez,0.330,2%,R,S,0.276,-4%,0.080,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Vogt,2,C,2900,OAK,NYY,3.80,Severino,0.304,-3%,R,L,0.328,5%,0.182,10%,7,7,0,-3%,3%,1%,5.1,5.2,5.2,-0.4,10.7,6.0,2.1,13.0,4.5
Chris Young,,OF,2900,BOS,@HOU,4.23,Fiers,0.352,7%,R,R,0.308,-6%,0.175,-6%,6,x,0,-4%,0%,5%,4.6,6.5,6.5,0.3,12.7,7.7,2.7,8.0,2.8
Matt Wieters,,C,2900,WAS,@NYM,4.10,Matz,0.291,-6%,L,S,0.336,4%,0.206,16%,7,7,-1,-8%,-2%,0%,7.3,7.0,7.0,-0.4,14.3,5.8,2.0,14.0,4.8
Yolmer Sanchez,,2B,2900,CWS,@TOR,3.72,Biagini,0.292,-8%,R,S,0.258,-3%,0.100,-8%,9,9,-4,4%,2%,0%,5.4,6.8,6.8,0.9,12.7,5.6,1.9,5.0,1.7
Scott Kingery,,2B,2900,PHI,ARI,4.37,Corbin,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo Orlando,,OF,2900,KC,@LAA,4.43,Chavez,0.308,-3%,R,R,0.292,-3%,0.109,-14%,x,x,-,0%,0%,0%,3.0,3.2,3.2,-0.8,7.3,0.0,0.0,0.0,0.0
Rowdy Tellez,,1B,2900,TOR,CWS,5.28,Quintana,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Pompey,,OF,2900,TOR,CWS,5.28,Quintana,0.316,-1%,L,S,0.278,2%,0.059,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Ibanez,,2B,2900,TEX,SEA,4.89,Paxton,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JT Riddle,,SS,2900,MIA,@ATL,4.52,Newcomb,,-5%,L,L,,-7%,,-22%,8,8,-1,-2%,1%,0%,5.7,5.7,5.7,-1.1,12.6,4.8,1.7,5.0,1.7
Shawn O'Malley,,2B/SS,2900,SEA,@TEX,5.11,Ross,0.309,-2%,R,S,0.291,0%,0.089,-3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colin Moran,,3B,2900,HOU,BOS,4.77,Pomeranz,0.283,-8%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikie Mahtook,,OF,2900,DET,TB,5.23,Ramirez,0.315,-1%,R,R,0.246,-8%,0.121,-12%,x,x,-,0%,0%,0%,7.1,4.9,4.9,-0.8,10.6,0.0,0.0,5.0,1.7
Greg Bird,,1B,2900,NYY,@OAK,4.20,Manaea,0.218,-14%,L,L,0.323,-6%,0.152,-21%,x,x,-,0%,0%,0%,5.8,4.2,4.2,-2.7,11.1,0.0,0.0,0.0,0.0
Carson Kelly,,C,2900,STL,@BAL,4.81,Gausman,0.371,11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.D. Davis,,3B,2900,HOU,BOS,4.77,Pomeranz,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Maldonado,1,C,2900,LAA,KC,4.57,Kennedy,0.326,1%,R,R,0.265,-6%,0.105,-14%,8,7,-1,-3%,0%,0%,5.5,5.3,5.3,-0.2,10.7,5.2,1.8,0.0,0.0
Derek Norris,0,C,2800,TB,@DET,4.77,Norris,0.329,2%,L,R,0.359,17%,0.191,18%,x,x,-,0%,0%,0%,5.3,5.4,5.4,-1.3,12.0,0.0,0.0,0.0,0.0
Brock Stassi,,1B/OF,2800,PHI,ARI,4.37,Corbin,0.295,-3%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,5.2,4.8,4.8,-0.5,10.0,0.0,0.0,0.0,0.0
Chris Marrero,,OF,2800,SF,@COL,5.56,Senzatela,0.289,-3%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,3.8,3.6,3.6,-2.2,9.5,0.0,0.0,0.0,0.0
Jake Bauers,,1B,2800,TB,@DET,4.77,Norris,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Moss,2,OF,2800,KC,@LAA,4.43,Chavez,0.330,2%,R,L,0.311,-1%,0.238,12%,8,7,-1,-9%,0%,0%,4.4,6.0,6.0,-0.7,12.8,6.3,2.3,3.0,1.1
Alcides Escobar,3,SS,2800,KC,@LAA,4.43,Chavez,0.308,-3%,R,R,0.259,-4%,0.072,-10%,7,9,0,-8%,0%,0%,8.0,4.3,4.3,-0.1,8.8,5.1,1.8,3.0,1.1
Dixon Machado,,2B/SS,2800,DET,TB,5.23,Ramirez,0.315,-1%,R,R,0.292,-2%,0.055,-9%,x,x,-,0%,0%,0%,6.5,5.0,5.0,-0.3,10.3,0.0,0.0,0.0,0.0
Andres Blanco,,2B/3B,2800,PHI,ARI,4.37,Corbin,0.365,10%,L,S,0.347,3%,0.172,6%,x,x,-,0%,0%,0%,4.6,4.8,4.8,-0.3,9.9,0.0,0.0,2.0,0.7
JaCoby Jones,,OF,2800,DET,TB,5.23,Ramirez,0.315,-1%,R,R,0.267,-2%,0.093,-2%,x,x,-,0%,0%,0%,0.8,3.8,3.8,-2.7,10.2,0.0,0.0,0.0,0.0
Freddy Galvis,,SS,2800,PHI,ARI,4.37,Corbin,0.365,10%,L,S,0.250,-11%,0.094,-26%,8,8,0,0%,-1%,0%,3.5,6.2,6.2,-0.3,12.6,5.4,1.9,0.0,0.0
Wilmer Flores,,2B/3B,2800,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,0.287,-7%,0.119,-24%,4,6,-1,-4%,-3%,0%,8.1,7.5,7.5,1.1,13.8,4.8,1.7,0.0,0.0
Rob Refsnyder,0,1B/2B,2800,NYY,@OAK,4.20,Manaea,0.312,-2%,L,R,0.300,2%,0.074,-3%,1,x,8,1%,2%,1%,4.1,4.1,4.1,0.6,7.7,8.2,2.9,5.0,1.8
Boog Powell,,OF,2800,SEA,@TEX,5.11,Ross,0.309,-2%,R,L,0.233,0%,0.000,0%,x,x,-,0%,0%,0%,3.8,3.8,3.8,1.1,6.4,0.0,0.0,0.0,0.0
Jose Rondon,,SS,2800,SD,@MIL,4.45,Guerra,0.301,-6%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micah Johnson,,2B,2800,ATL,MIA,4.48,Straily,0.295,-5%,R,L,0.279,-1%,0.049,-7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Ray,,OF,2800,MIL,SD,5.55,Diaz,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristhian Adames,,2B/SS,2800,COL,SF,5.94,Samardzija,0.330,2%,R,S,0.262,-2%,0.068,-11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Lagares,,OF,2800,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,0.273,-8%,0.102,-15%,x,x,-,0%,0%,0%,8.1,5.6,5.6,-1.1,12.3,0.0,0.0,0.0,0.0
Steve Selsky,,OF,2800,BOS,@HOU,4.23,Fiers,0.352,7%,R,R,0.269,-2%,0.093,-2%,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Marco Hernandez,,3B/SS,2800,BOS,@HOU,4.23,Fiers,0.295,-5%,R,L,0.282,0%,0.082,-3%,x,x,-,0%,0%,0%,4.0,3.9,3.9,0.5,7.3,0.0,0.0,0.0,0.0
Ruben Tejada,,3B/SS,2800,BAL,STL,4.19,Martinez,0.255,-14%,R,R,0.280,-4%,0.072,-7%,x,x,-,0%,0%,0%,5.0,5.0,5.0,0.1,9.9,0.0,0.0,0.0,0.0
Rio Ruiz,,3B,2800,ATL,MIA,4.48,Straily,0.295,-5%,R,L,0.264,-1%,0.133,3%,x,x,-,0%,0%,0%,5.5,6.0,6.0,-0.6,12.6,0.0,0.0,0.0,0.0
Eric Fryer,,C,2700,STL,@BAL,4.81,Gausman,0.371,11%,R,R,0.289,-2%,0.069,-13%,x,x,-,0%,0%,0%,3.0,2.9,2.9,-0.2,6.1,0.0,0.0,0.0,0.0
Jacob Stallings,,C,2700,PIT,CHC,4.71,Butler,0.365,11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,6.0,6.0,6.0,-2.5,14.5,0.0,0.0,0.0,0.0
A.J. Ellis,,C,2700,MIA,@ATL,4.52,Newcomb,,2%,L,R,0.318,4%,0.138,17%,x,x,-,0%,0%,0%,4.9,5.0,5.0,1.4,8.6,0.0,0.0,0.0,0.0
Chris Gimenez,1,C,2700,MIN,CLE,4.49,Carrasco,0.280,-9%,R,R,0.285,-4%,0.122,-7%,x,x,-,0%,0%,0%,9.2,6.6,6.6,-0.4,13.7,0.0,0.0,0.0,0.0
Josh Rutledge,,2B/3B,2700,BOS,@HOU,4.23,Fiers,0.352,7%,R,R,0.286,-2%,0.048,-16%,8,x,0,-3%,0%,4%,5.5,5.2,5.2,0.1,10.3,6.3,2.3,3.0,1.1
Ryan O'Hearn,,1B,2700,KC,@LAA,4.43,Chavez,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Gosselin,,2B,2700,PIT,CHC,4.71,Butler,0.365,11%,R,R,0.308,-1%,0.123,9%,x,x,-,0%,0%,0%,2.1,2.1,2.1,-0.9,5.1,0.0,0.0,0.0,0.0
Daniel Robertson,5,OF,2700,CLE,@MIN,5.51,Turley,,2%,L,R,0.312,3%,0.188,10%,2,9,3,2%,1%,0%,6.3,5.8,5.8,-0.7,12.3,8.1,3.0,0.0,0.0
John Hicks,,1B/C,2700,DET,TB,5.23,Ramirez,0.315,-1%,R,R,0.257,-3%,0.125,-1%,x,x,-,0%,0%,0%,11.0,10.9,10.9,2.6,19.2,0.0,0.0,0.0,0.0
Ryan Hanigan,,C,2700,COL,SF,5.94,Samardzija,0.286,-7%,R,R,0.251,-5%,0.073,-12%,x,x,-,0%,0%,0%,3.8,5.9,5.9,-1.3,13.2,0.0,0.0,0.0,0.0
Roberto Perez,,C,2700,CLE,@MIN,5.51,Turley,,2%,L,R,0.304,5%,0.141,10%,x,x,-,0%,0%,0%,5.6,4.0,4.0,-1.2,9.2,0.0,0.0,0.0,0.0
Ben Revere,1,OF,2700,LAA,KC,4.57,Kennedy,0.320,0%,R,L,0.286,-3%,0.084,8%,7,x,0,-5%,0%,0%,2.9,5.0,5.0,-0.8,10.9,5.5,2.0,3.0,1.1
Patrick Kivlehan,2,OF,2700,CIN,LAD,4.21,Wood,0.309,-2%,L,R,0.383,5%,0.237,12%,x,x,-,0%,0%,0%,7.8,7.2,7.2,-2.9,17.2,0.0,0.0,0.0,0.0
Ezequiel Carrera,0,OF,2700,TOR,CWS,5.28,Quintana,0.289,-7%,L,L,0.326,-4%,0.102,-16%,x,x,-,0%,0%,0%,7.7,6.5,6.5,1.0,11.9,0.0,0.0,0.0,0.0
Mark Canha,,OF,2700,OAK,NYY,3.80,Severino,0.310,-2%,R,R,0.330,6%,0.208,13%,x,x,-,0%,0%,0%,2.4,5.4,5.4,-3.5,14.4,0.0,0.0,0.0,0.0
Sandy Leon,,C,2700,BOS,@HOU,4.23,Fiers,0.295,-5%,R,S,0.296,-1%,0.115,-3%,x,x,-,0%,0%,0%,4.0,5.7,5.7,-2.0,13.4,0.0,0.0,0.0,0.0
Hanser Alberto,,2B/SS,2700,TEX,SEA,4.89,Paxton,0.285,-8%,L,R,0.128,-4%,0.000,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Bourjos,,OF,2700,TB,@DET,4.77,Norris,0.329,2%,L,R,0.281,1%,0.105,-13%,9,7,-5,4%,3%,0%,6.3,5.0,5.0,-1.3,11.3,5.7,2.1,10.0,3.7
Francisco Mejia,,C,2700,CLE,@MIN,5.51,Turley,,2%,L,S,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Collins,,OF,2700,DET,TB,5.23,Ramirez,0.305,-3%,R,L,0.313,5%,0.158,9%,x,x,-,0%,0%,0%,6.4,5.8,5.8,-2.4,14.0,0.0,0.0,0.0,0.0
Tyler Austin,,OF,2700,NYY,@OAK,4.20,Manaea,0.312,-2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul DeJong,1,2B,2700,STL,@BAL,4.81,Gausman,0.371,11%,R,R,0.228,-3%,0.143,1%,9,9,-1,2%,1%,0%,3.6,3.7,3.7,0.4,6.9,6.7,2.5,28.0,10.4
Travis Demeritte,,2B/SS,2700,ATL,MIA,4.48,Straily,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Lombardozzi,,2B/OF,2700,MIA,@ATL,4.52,Newcomb,,2%,L,S,0.248,-1%,0.086,1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Rua,,1B/OF,2700,TEX,SEA,4.89,Paxton,0.285,-8%,L,R,0.318,4%,0.165,8%,x,x,-,0%,0%,0%,3.4,5.7,5.7,-1.3,12.7,0.0,0.0,0.0,0.0
Jacob May,,OF,2700,CWS,@TOR,3.72,Biagini,0.292,-8%,R,S,,2%,,6%,x,x,-,0%,0%,0%,1.4,1.8,1.8,-0.3,4.0,0.0,0.0,0.0,0.0
Chris Bostick,,2B,2700,PIT,CHC,4.71,Butler,0.365,11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,1.0,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,0.0
Troy Tulowitzki,6,SS,2700,TOR,CWS,5.28,Quintana,0.316,-1%,L,R,0.399,15%,0.215,17%,6,6,0,1%,2%,0%,2.8,5.4,5.4,-1.2,11.9,8.2,3.0,5.0,1.9
Brett Phillips,,OF,2700,MIL,SD,5.55,Diaz,,1%,R,L,,2%,,6%,x,x,-,0%,0%,0%,2.7,2.7,2.7,0.2,5.2,0.0,0.0,0.0,0.0
Jarrod Saltalamacchia,,C,2700,TOR,CWS,5.28,Quintana,0.316,-1%,L,S,0.279,0%,0.131,-10%,x,x,-,0%,0%,0%,1.2,1.2,1.2,-0.9,3.2,0.0,0.0,0.0,0.0
Adeiny Hechavarria,,SS,2700,MIA,@ATL,4.52,Newcomb,,2%,L,R,0.309,10%,0.093,14%,x,x,-,0%,0%,0%,7.3,5.5,5.5,-0.8,11.8,0.0,0.0,0.0,0.0
Jett Bandy,,C,2700,MIL,SD,5.55,Diaz,,-1%,R,R,0.279,-5%,0.138,-11%,x,x,-,0%,0%,0%,4.1,6.6,6.6,-0.4,13.5,0.0,0.0,0.0,0.0
Christian Colon,1,2B/3B,2700,MIA,@ATL,4.52,Newcomb,,2%,L,R,0.299,3%,0.061,-1%,7,7,1,1%,0%,0%,2.6,2.2,2.2,0.2,4.1,4.6,1.7,2.0,0.7
Tuffy Gosewisch,,C,2700,SEA,@TEX,5.11,Ross,0.264,-11%,R,R,0.198,-10%,0.053,-18%,x,x,-,0%,0%,0%,1.3,1.3,1.3,-0.1,2.6,0.0,0.0,0.0,0.0
Amed Rosario,,SS,2700,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Santander,,OF,2700,BAL,STL,4.19,Martinez,0.324,1%,R,S,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Nimmo,,OF,2600,NYM,WAS,3.40,Scherzer,0.303,-4%,R,L,0.298,1%,0.061,-3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Engel,,OF,2600,CWS,@TOR,3.72,Biagini,0.264,-11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,9.2,9.2,9.2,3.3,15.1,0.0,0.0,0.0,0.0
Allen Cordoba,,OF,2600,SD,@MIL,4.45,Guerra,0.301,-6%,R,R,0.316,-1%,0.112,-4%,8,x,-1,-2%,0%,-2%,4.2,5.6,5.6,-0.5,11.7,5.4,2.1,2.0,0.8
Darrell Ceciliani,,OF,2600,TOR,CWS,5.28,Quintana,0.289,-7%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,12.5,12.5,12.5,-5.2,30.2,0.0,0.0,0.0,0.0
Jesus Sucre,,C,2600,TB,@DET,4.77,Norris,0.329,2%,L,R,0.303,4%,0.094,2%,8,x,1,2%,3%,0%,6.1,6.1,6.1,-1.2,13.4,5.2,2.0,0.0,0.0
Joey Wendle,,2B,2600,OAK,NYY,3.80,Severino,0.304,-3%,R,L,0.251,-2%,0.049,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Flaherty,,2B/SS,2600,BAL,STL,4.19,Martinez,0.324,1%,R,L,0.277,1%,0.136,0%,x,x,-,0%,0%,0%,5.7,5.7,5.7,-1.0,12.4,0.0,0.0,0.0,0.0
Mike Freeman,,1B/2B,2600,LAD,@CIN,5.29,Adleman,0.336,3%,R,L,0.145,-4%,0.083,1%,x,x,-,0%,0%,0%,3.0,3.0,3.0,-3.2,9.2,0.0,0.0,0.0,0.0
Michael Saunders,,OF,2600,PHI,ARI,4.37,Corbin,0.295,-3%,L,L,0.325,1%,0.186,-2%,x,x,-,0%,0%,0%,2.3,5.7,5.7,-0.8,12.1,0.0,0.0,0.0,0.0
Stephen Drew,,3B/SS,2600,WAS,@NYM,4.10,Matz,0.300,-8%,L,L,0.251,-11%,0.126,-26%,x,x,-,0%,0%,0%,7.3,7.3,7.3,-3.5,18.0,0.0,0.0,0.0,0.0
D.J. Peterson,,3B,2600,SEA,@TEX,5.11,Ross,0.264,-11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Pena,,C,2600,BAL,STL,4.19,Martinez,0.255,-14%,R,R,0.266,-2%,0.265,6%,x,x,-,0%,0%,0%,13.0,13.0,13.0,-0.2,26.2,0.0,0.0,0.0,0.0
Sam Travis,,1B,2600,BOS,@HOU,4.23,Fiers,0.352,7%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,9.8,9.8,9.8,1.4,18.2,0.0,0.0,0.0,0.0
T.J. Rivera,,1B/3B,2600,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,0.371,4%,0.172,6%,6,x,0,-4%,-2%,0%,4.3,6.4,6.4,-0.2,13.0,4.4,1.7,2.0,0.8
Jabari Blash,,OF,2600,SD,@MIL,4.45,Guerra,0.301,-6%,R,R,0.281,-3%,0.106,-3%,x,x,-,0%,0%,0%,4.2,4.0,4.0,-0.9,8.9,0.0,0.0,0.0,0.0
Rickie Weeks Jr.,,1B,2600,TB,@DET,4.77,Norris,0.329,2%,L,R,0.349,8%,0.210,18%,x,x,-,0%,0%,0%,3.6,5.7,5.7,-0.3,11.8,0.0,0.0,0.0,0.0
Jorge Alfaro,,C,2600,PHI,ARI,4.37,Corbin,0.365,10%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Asuaje,,SS,2600,SD,@MIL,4.45,Guerra,0.266,-9%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Sardinas,,3B/SS,2600,BAL,STL,4.19,Martinez,0.324,1%,R,S,0.218,-8%,0.036,-26%,x,x,-,0%,0%,0%,3.2,3.1,3.1,-0.2,6.3,0.0,0.0,0.0,0.0
Cody Asche,,1B,2600,CWS,@TOR,3.72,Biagini,0.292,-8%,R,L,0.283,-1%,0.150,7%,x,x,-,0%,0%,0%,3.3,3.3,3.3,-1.2,7.8,0.0,0.0,0.0,0.0
James McCann,1,C,2600,DET,TB,5.23,Ramirez,0.315,-1%,R,R,0.250,-13%,0.085,-39%,8,7,0,1%,3%,0%,4.4,6.0,6.0,-1.0,13.0,5.4,2.1,4.0,1.5
Deven Marrero,,3B,2600,BOS,@HOU,4.23,Fiers,0.352,7%,R,R,0.197,-8%,0.041,-13%,x,x,-,0%,0%,0%,4.4,4.9,4.9,-2.7,12.6,0.0,0.0,0.0,0.0
Terrance Gore,,OF,2600,KC,@LAA,4.43,Chavez,0.308,-3%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Janish,,3B/SS,2600,BAL,STL,4.19,Martinez,0.255,-14%,R,R,0.253,-2%,0.056,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Stubbs,,OF,2600,TEX,SEA,4.89,Paxton,0.285,-8%,L,R,0.330,1%,0.133,-9%,x,x,-,0%,0%,0%,1.4,1.4,1.4,-0.6,3.4,0.0,0.0,0.0,0.0
Willy Garcia,,OF,2600,CWS,@TOR,3.72,Biagini,0.264,-11%,R,R,0.236,-3%,0.128,0%,x,x,-,0%,0%,0%,6.2,5.2,5.2,-0.1,10.4,0.0,0.0,0.0,0.0
Daniel Robertson,1,2B/3B,2500,TB,@DET,4.77,Norris,0.329,2%,L,R,,3%,,8%,7,6,0,0%,0%,0%,5.0,5.2,5.2,0.3,10.1,5.0,2.0,12.0,4.8
David Fletcher,,SS,2500,LAA,KC,4.57,Kennedy,0.326,1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Alford,,OF,2500,TOR,CWS,5.28,Quintana,0.316,-1%,L,R,,3%,,8%,x,x,-,0%,0%,0%,1.7,1.7,1.7,-1.2,4.6,0.0,0.0,0.0,0.0
Guillermo Heredia,,OF,2500,SEA,@TEX,5.11,Ross,0.264,-11%,R,R,0.293,-2%,0.060,-13%,x,x,-,0%,0%,0%,4.6,5.9,5.9,0.1,11.7,0.0,0.0,0.0,0.0
Hector Sanchez,,C,2500,SD,@MIL,4.45,Guerra,0.266,-9%,R,S,0.293,1%,0.196,12%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Motter,1,2B/SS,2500,SEA,@TEX,5.11,Ross,0.264,-11%,R,R,0.261,-5%,0.156,3%,9,9,-1,9%,2%,0%,4.1,6.3,6.3,-0.8,13.5,6.1,2.4,0.0,0.0
Rhys Hoskins,,1B,2500,PHI,ARI,4.37,Corbin,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Quinn,,OF,2500,PHI,ARI,4.37,Corbin,0.365,10%,L,S,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Vogelbach,,1B,2500,SEA,@TEX,5.11,Ross,0.309,-2%,R,L,,2%,,6%,x,x,-,0%,0%,0%,3.4,3.4,3.4,0.7,6.1,0.0,0.0,0.0,0.0
Tyler Smith,,SS,2500,SEA,@TEX,5.11,Ross,0.264,-11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,4.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
Curt Casali,,C,2500,TB,@DET,4.77,Norris,0.329,2%,L,R,0.323,4%,0.210,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Williams,,OF,2500,PHI,ARI,4.37,Corbin,0.295,-3%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevan Smith,,C,2500,CWS,@TOR,3.72,Biagini,0.264,-11%,R,R,0.258,-3%,0.122,0%,x,x,-,0%,0%,0%,6.1,5.3,5.3,0.0,10.5,0.0,0.0,0.0,0.0
Christian Walker,,1B,2500,ARI,@PHI,4.13,Nola,0.287,-7%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geovany Soto,,C,2500,CWS,@TOR,3.72,Biagini,0.264,-11%,R,R,0.296,-3%,0.177,-1%,x,x,-,0%,0%,0%,3.3,6.4,6.4,-3.0,15.8,0.0,0.0,0.0,0.0
Bobby Bradley,,1B,2500,CLE,@MIN,5.51,Turley,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Lewis,,OF,2500,SEA,@TEX,5.11,Ross,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gift Ngoepe,,2B,2500,PIT,CHC,4.71,Butler,0.365,11%,R,R,0.302,-2%,0.093,-2%,x,x,-,0%,0%,0%,3.5,5.4,5.4,-0.8,11.5,0.0,0.0,0.0,0.0
