"VBR","Player","Team","Positions","Opp","AB","R","HR","RBI","SB","AVG","OBP","H","2B","3B","BB","SO","Own"
" ","Zachary Borenstein","ARI","OF","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mike Gerber","DET","OF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jason Krizan","DET","OF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brad Zunica","SD","IF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Shawn Zarraga","CIN","C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nick Schulz","SD","OF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Trent Woodward","HOU","C","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luis Tejada","SD","IF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gabriel Lino","STL","C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Stefan Sabol","NYM","LF","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Juniel Querecuto","TB","3B,SS,2B","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","John Andreoli","CHC","LF","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mayo Acosta","TB","C","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","David Sopilka","BOS","C","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brock Hebert","SEA","IF","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Danny Ortiz","PIT","LF","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jacob Stallings","PIT","C","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Chapman","OAK","3B","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andrew Pullin","PHI","LF","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Whit Merrifield","KC","2B,LF","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Steve Selsky","BOS","RF","@DET","0.69","0.08","0.02","0.09","0.01",".233",".281","0.16","0.03","0.01","0.03","0.34",""
" ","Javier Herize","ARI","C","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jose Sulbaran","ARI","C","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luis Lara","ARI","IF","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Juan Graterol","CIN","C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Fernando Tatis, Jr.","SD","IF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ronard Soto","CIN","IF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Reyny Reyes","CIN","IF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Abel Cuevas","CIN","OF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jorge Sequera","CIN","C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kyle Lewis","SEA","RF,CF","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Travis Denker","ARI","2B,1B","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ryan Schimpf","SD","2B,3B","@COL","3.52","0.84","0.2","0.61","0.01",".257",".366","0.91","0.3","0.08","0.57","1.14",""
" ","Dylan Manwaring","SF","C","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Josh Silver","CHC","IF","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dylan Carlson","STL","CF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Hudson Sanchez","SD","SS","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Delvin Perez","STL","SS","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Taylor Trammell","CIN","LF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mike Miller","BOS","2B","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andrew Toles","LAD","LF,RF","@CHC","0.19","0.01","0","0.03","0.01",".248",".284","0.05","0.01","0","0.01","0.07",""
" ","Luis Basabe","ARI","OF","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yulieski Gurriel","HOU","1B,3B","@SEA","3.49","0.29","0.06","0.55","0.03",".276",".313","0.96","0.17","0","0.17","0.54",""
" ","Bruce Maxwell","OAK","C","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rashad Crawford","NYY","RF","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mike Freeman","SEA","2B","HOU","0.09","0.01","0","0.01","0",".279",".331","0.03","0","0","0.01","0.02",""
" ","Scott Manea","NYM","C","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nathan Lukes","TB","OF","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jonah Heim","TB","C","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yordan Alvarez","HOU","1B","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tony Renda","CIN","2B,LF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rob Segedin","LAD","3B,RF,LF,1B","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mickey Moniak","PHI","CF","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nick Senzel","CIN","3B","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Blake Rutherford","NYY","CF","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Harrison Bader","STL","LF,CF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mitch Haniger","SEA","LF,CF,RF","HOU","4.13","0.39","0.19","0.7","0.07",".255",".336","1.05","0.14","0.02","0.46","0.78",""
" ","Max Schrock","OAK","2B,SS","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Stephen Cardullo","COL","1B","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jason Heinrich","ARI","OF","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Hernan Iribarren","CIN","2B,CF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Pat Valaika","COL","3B,SS","SD","0.1","0.02","0","0.01","0",".299",".338","0.03","0.01","0","0.01","0.03",""
" ","Jordan Patterson","COL","RF","SD","3.58","0.44","0.13","0.48","0.08",".364",".423","1.3","0.26","0.05","0.27","0.77",""
" ","Tim Tebow","NYM","LF","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Joey Curletta","PHI","RF","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Art Charles","CIN","1B","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jose Osuna","PIT","1B,LF","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Breyvic Valera","STL","2B","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chad Huffman","STL","LF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jose Marmolejos","WSH","1B","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rafael Bautista","WSH","CF","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Raudy Read","WSH","C","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tomas Nido","NYM","C","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Aristides Aquino","CIN","RF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Wuilmer Becerra","NYM","RF","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Franchy Cordero","SD","CF,3B","@COL","0.1","0.01","0","0.01","0",".265",".306","0.03","0","0","0.01","0.03",""
" ","Jose Ruiz","SD","LF,C","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Miguel Gomez","SF","C","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Domingo Leyba","ARI","2B,SS","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Miguel Andujar","NYY","3B","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dalton Kelly","TB","IF","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Samir Duenez","KC","RF","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rowan Wick","STL","RF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cam Gallagher","KC","C","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ildemaro Vargas","ARI","2B","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Eliezer Alvarez","STL","2B","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Edmundo Sosa","STL","SS","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jesmuel Valentin","PHI","2B,SS","NYM","0.09","0.01","0","0.01","0",".258",".298","0.02","0","0","0","0.02",""
" ","Corban Joseph","WSH","2B","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jaycob Brugman","OAK","CF,LF","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Richie Martin","OAK","SS","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luke Dykstra","STL","2B","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Aneury Tavarez","BOS","2B","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Allen Cordoba","SD","SS","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luis Torrens","SD","C","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chad Wallach","CIN","C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Sebastian Elizalde","CIN","OF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Josh VanMeter","CIN","IF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Zach Vincej","CIN","IF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dickie Joe Thon","STL","IF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Elliot Soto","CHC","SS","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Josh Tobias","BOS","2B","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jake Hager","TB","SS","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Casey Gillaspie","TB","1B","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cito Culver","NYY","SS","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ryan O'Hearn","KC","1B","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alfredo Escalera","KC","OF","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chase Vallot","KC","C","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Corey Toups","KC","IF","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Xavier Fernandez","KC","C","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Parker Morin","KC","C","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Humberto Arteaga","KC","SS","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Drew Maggi","LAD","IF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Grayson Greiner","DET","C","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jose Barraza","PIT","C","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Christian Marrero","PHI","1B","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Eric Wood","PIT","IF","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Carlos Vargas","TB","SS","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Barrett Barnes","PIT","LF","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Erich Weiss","PIT","2B","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jin-De Jhang","PIT","C","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Christian Kelley","PIT","C","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luis Barajas","HOU","C","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ramon Laureano","HOU","OF","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Logan Moore","PHI","C","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Scott Kingery","PHI","2B","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Champ Stuart","NYM","OF","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rhys Hoskins","PHI","1B","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Xorge Carrillo","NYM","C","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Phillip Evans","NYM","IF","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cam Perkins","PHI","OF","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chace Numata","PHI","C","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luis Guillorme","NYM","SS","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gabriel Quintana","DET","3B","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Garrett Stubbs","HOU","C","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alejandro Garcia","HOU","OF","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Travis Higgs","SF","C","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tanner Murphy","COL","C","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Isaiah White","CIN","LF,CF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jordan Procyshen","BOS","C","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Willie Argo","SEA","OF","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alex Santana","WSH","3B","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jae-gyun Hwang","SF","3B","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Adrian Rondon","TB","SS","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alfredo Rodriguez","CIN","SS","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andrew Gimenez","NYM","SS","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Anfernee Grier","ARI","CF","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Bobby Dalbec","BOS","3B","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Bryan Reynolds","SF","CF","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Bryson Brigman","SEA","SS","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Buddy Reed","SD","CF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Carter Kieboom","WSH","SS","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chris Shaw","SF","1B,C","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Christian Stewart","DET","OF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Christin Stewart","DET","LF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dermis Garcia","NYY","3B","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Desmond Lindsay","NYM","CF","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Donnie Dewees","KC","CF","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Eddy Martinez","CHC","RF","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Eli Alvarez","STL","2B","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Estevan Florial","NYY","OF","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Fernando Tatis Jr.","SD","SS","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gabriel Arias","SD","SS","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gareth Morgan","SEA","CF,LF","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gio Brusa","SF","OF","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gleybar Torres","NYY","SS","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jake Cronenworth","TB","SS","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jhailyn Ortiz","PHI","RF","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Joe Rizzo","SEA","3B","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jonathan Machado","STL","OF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jorge Ona","SD","OF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jose Adolis Garcia","STL","OF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Josh Lowe","TB","3B","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Josh Ockimey","BOS","1B","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Juan Soto","WSH","RF","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ke'Bryan Hayes","PIT","3B","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Keibert Ruiz","LAD","C","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Khalil Lee","KC","OF","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Lazaro Armenteros","OAK","OF","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luis Almanzar","SD","SS","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luis Urias","SD","2B","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Meibrys Viloria","KC","C","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Michael Chavis","BOS","3B","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Michael Gettys","SD","CF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Peter Alonso","NYM","1B","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Randy Arozarena","STL","OF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ryan Macmahon","COL","3B","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Shed Long","CIN","2B,C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Starling Heredia","LAD","CF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Victor Garcia","STL","OF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Will Craig","PIT","3B","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Willie Calhoun","LAD","2B","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yadiel Hernandez","WSH","OF","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yasel Antuna","WSH","SS","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jordan Tarsovich","OAK","IF","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mark Zagunis","CHC","OF","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jasardo Chisholm","ARI","SS","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Daniel Brito","PHI","2B","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brian Mundell","COL","1B","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Seuly Matias","KC","OF","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nick Banks","WSH","OF","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andres Gimenez","NYM","SS","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jason Goldstein","OAK","C","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Willians Astudillo","ARI","C","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chesny Young","CHC","IF","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Marlette","SEA","C","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","C.J. Hinojosa","SF","IF","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Enry Pantojas","OAK","OF","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jorge Saez","NYY","C","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Steven Duggar","SF","OF","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Austin Slater","SF","OF","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Anthony Bemboom","COL","C","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chris Rabago","COL","C","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jan Vazquez","COL","C","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mike Tauchman","COL","OF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Noel Cuevas","COL","OF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Elvin Soto","COL","C","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andrew Stevenson","WSH","OF","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andrew Knizner","STL","C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dennis Ortega","STL","C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Paul DeJong","STL","IF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Drew Jackson","LAD","IF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Henry Ramos","LAD","OF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","D.J. Wilson","CHC","OF","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Paul de Jong","STL","3B","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jean Eusebio","PIT","OF","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
""
""
